university_id,year,source,global_rank,overall_score,academic_reputation,employer_reputation
U03732,2023,WUR_2023,1100.5,,,
U03733,2023,WUR_2023,1100.5,,,
U03734,2023,WUR_2023,1100.5,,,
U03735,2023,WUR_2023,1100.5,,,
U03736,2023,WUR_2023,1100.5,,,
U03737,2023,WUR_2023,1100.5,,,
U03738,2023,WUR_2023,1100.5,,,
U03739,2023,WUR_2023,1100.5,,,
U03740,2023,WUR_2023,1100.5,,,
U03741,2023,WUR_2023,1100.5,,,
U03742,2023,WUR_2023,1100.5,,,
U03743,2023,WUR_2023,1100.5,,,
U03744,2023,WUR_2023,1100.5,,,
U03745,2023,WUR_2023,1100.5,,,
U03746,2023,WUR_2023,1100.5,,,
U03747,2023,WUR_2023,1100.5,,,
U03748,2023,WUR_2023,1100.5,,,
U03749,2023,WUR_2023,1100.5,,,
U03750,2023,WUR_2023,1100.5,,,
U03751,2023,WUR_2023,1100.5,,,
U03752,2023,WUR_2023,1100.5,,,
U03753,2023,WUR_2023,1100.5,,,
U03754,2023,WUR_2023,1100.5,,,
U03755,2023,WUR_2023,1100.5,,,
U03756,2023,WUR_2023,1100.5,,,
U03757,2023,WUR_2023,1100.5,,,
U03758,2023,WUR_2023,1100.5,,,
U03759,2023,WUR_2023,1100.5,,,
U03760,2023,WUR_2023,1100.5,,,
U03761,2023,WUR_2023,1100.5,,,
U03762,2023,WUR_2023,1100.5,,,
U03763,2023,WUR_2023,1100.5,,,
U03764,2023,WUR_2023,1100.5,,,
U03765,2023,WUR_2023,1100.5,,,
U03766,2023,WUR_2023,1100.5,,,
U03767,2023,WUR_2023,1100.5,,,
U03768,2023,WUR_2023,1100.5,,,
U03769,2023,WUR_2023,1100.5,,,
U03770,2023,WUR_2023,1100.5,,,
U03771,2023,WUR_2023,1100.5,,,
U03772,2023,WUR_2023,1100.5,,,
U03773,2023,WUR_2023,1100.5,,,
U03774,2023,WUR_2023,1100.5,,,
U03775,2023,WUR_2023,1100.5,,,
U03776,2023,WUR_2023,1100.5,,,
U03777,2023,WUR_2023,1100.5,,,
U03778,2023,WUR_2023,1100.5,,,
U03779,2023,WUR_2023,1100.5,,,
U03780,2023,WUR_2023,1100.5,,,
U03781,2023,WUR_2023,1100.5,,,
U03782,2023,WUR_2023,1100.5,,,
U03783,2023,WUR_2023,1100.5,,,
U03784,2023,WUR_2023,1100.5,,,
U03785,2023,WUR_2023,1100.5,,,
U03786,2023,WUR_2023,1100.5,,,
U03787,2023,WUR_2023,1100.5,,,
U03788,2023,WUR_2023,1100.5,,,
U03789,2023,WUR_2023,1100.5,,,
U03790,2023,WUR_2023,1100.5,,,
U03791,2023,WUR_2023,1100.5,,,
U03792,2023,WUR_2023,1100.5,,,
U03793,2023,WUR_2023,1100.5,,,
U03794,2023,WUR_2023,1100.5,,,
U03795,2023,WUR_2023,1100.5,,,
U03796,2023,WUR_2023,1100.5,,,
U03797,2023,WUR_2023,1100.5,,,
U03798,2023,WUR_2023,1100.5,,,
U03799,2023,WUR_2023,1100.5,,,
U03800,2023,WUR_2023,1100.5,,,
U03801,2023,WUR_2023,1100.5,,,
U03802,2023,WUR_2023,1100.5,,,
U03803,2023,WUR_2023,1100.5,,,
U03804,2023,WUR_2023,1100.5,,,
U03805,2023,WUR_2023,1100.5,,,
U03806,2023,WUR_2023,1100.5,,,
U03807,2023,WUR_2023,1100.5,,,
U03808,2023,WUR_2023,1100.5,,,
U03809,2023,WUR_2023,1100.5,,,
U03810,2023,WUR_2023,1100.5,,,
U03811,2023,WUR_2023,1100.5,,,
U03812,2023,WUR_2023,1100.5,,,
U03813,2023,WUR_2023,1100.5,,,
U03814,2023,WUR_2023,1100.5,,,
U03815,2023,WUR_2023,1100.5,,,
U03816,2023,WUR_2023,1100.5,,,
U03817,2023,WUR_2023,1100.5,,,
U03818,2023,WUR_2023,1100.5,,,
U03819,2023,WUR_2023,1100.5,,,
U03820,2023,WUR_2023,1100.5,,,
U03821,2023,WUR_2023,1100.5,,,
U03822,2023,WUR_2023,1100.5,,,
U03823,2023,WUR_2023,1100.5,,,
U03824,2023,WUR_2023,1100.5,,,
U03825,2023,WUR_2023,1100.5,,,
U03826,2023,WUR_2023,1100.5,,,
U03827,2023,WUR_2023,1100.5,,,
U03828,2023,WUR_2023,1100.5,,,
U03829,2023,WUR_2023,1100.5,,,
U03830,2023,WUR_2023,1100.5,,,
U03831,2023,WUR_2023,1100.5,,,
U03832,2023,WUR_2023,1100.5,,,
U03833,2023,WUR_2023,1350.5,,,
U03834,2023,WUR_2023,1350.5,,,
U03835,2023,WUR_2023,1350.5,,,
U03836,2023,WUR_2023,1350.5,,,
U03837,2023,WUR_2023,1350.5,,,
U03838,2023,WUR_2023,1350.5,,,
U03839,2023,WUR_2023,1350.5,,,
U03840,2023,WUR_2023,1350.5,,,
U03841,2023,WUR_2023,1350.5,,,
U03842,2023,WUR_2023,1350.5,,,
U03843,2023,WUR_2023,1350.5,,,
U03844,2023,WUR_2023,1350.5,,,
U03845,2023,WUR_2023,1350.5,,,
U03846,2023,WUR_2023,1350.5,,,
U03847,2023,WUR_2023,1350.5,,,
U03848,2023,WUR_2023,1350.5,,,
U03849,2023,WUR_2023,1350.5,,,
U03850,2023,WUR_2023,1350.5,,,
U03851,2023,WUR_2023,1350.5,,,
U03852,2023,WUR_2023,1350.5,,,
U03853,2023,WUR_2023,1350.5,,,
U03854,2023,WUR_2023,1350.5,,,
U03855,2023,WUR_2023,1350.5,,,
U03856,2023,WUR_2023,1350.5,,,
U03857,2023,WUR_2023,1350.5,,,
U03858,2023,WUR_2023,1350.5,,,
U03859,2023,WUR_2023,1350.5,,,
U03860,2023,WUR_2023,1350.5,,,
U03861,2023,WUR_2023,1350.5,,,
U03862,2023,WUR_2023,1350.5,,,
U03863,2023,WUR_2023,1350.5,,,
U03864,2023,WUR_2023,1350.5,,,
U03865,2023,WUR_2023,1350.5,,,
U03866,2023,WUR_2023,1350.5,,,
U03867,2023,WUR_2023,1350.5,,,
U03868,2023,WUR_2023,1350.5,,,
U03869,2023,WUR_2023,1350.5,,,
U03870,2023,WUR_2023,1350.5,,,
U03871,2023,WUR_2023,1350.5,,,
U03872,2023,WUR_2023,1350.5,,,
U03873,2023,WUR_2023,1350.5,,,
U03874,2023,WUR_2023,1350.5,,,
U03875,2023,WUR_2023,1350.5,,,
U03876,2023,WUR_2023,1350.5,,,
U03877,2023,WUR_2023,1350.5,,,
U03878,2023,WUR_2023,1350.5,,,
U03879,2023,WUR_2023,1350.5,,,
U03880,2023,WUR_2023,1350.5,,,
U03881,2023,WUR_2023,1350.5,,,
U03882,2023,WUR_2023,1350.5,,,
U03883,2023,WUR_2023,1350.5,,,
U03884,2023,WUR_2023,1350.5,,,
U03885,2023,WUR_2023,1350.5,,,
U03886,2023,WUR_2023,1350.5,,,
U03887,2023,WUR_2023,1350.5,,,
U03888,2023,WUR_2023,1350.5,,,
U03889,2023,WUR_2023,1350.5,,,
U03890,2023,WUR_2023,1350.5,,,
U03891,2023,WUR_2023,1350.5,,,
U03892,2023,WUR_2023,1350.5,,,
U03893,2023,WUR_2023,1350.5,,,
U03894,2023,WUR_2023,1350.5,,,
U03895,2023,WUR_2023,1350.5,,,
U03896,2023,WUR_2023,1350.5,,,
U03897,2023,WUR_2023,1350.5,,,
U03898,2023,WUR_2023,1350.5,,,
U03899,2023,WUR_2023,1350.5,,,
U03900,2023,WUR_2023,1350.5,,,
U03901,2023,WUR_2023,1350.5,,,
U03902,2023,WUR_2023,1350.5,,,
U03903,2023,WUR_2023,1350.5,,,
U03904,2023,WUR_2023,1350.5,,,
U03905,2023,WUR_2023,1350.5,,,
U03906,2023,WUR_2023,1350.5,,,
U03907,2023,WUR_2023,1350.5,,,
U03908,2023,WUR_2023,1350.5,,,
U03909,2023,WUR_2023,1350.5,,,
U03910,2023,WUR_2023,1350.5,,,
U03911,2023,WUR_2023,1350.5,,,
U03912,2023,WUR_2023,1350.5,,,
U03913,2023,WUR_2023,1350.5,,,
U03914,2023,WUR_2023,1350.5,,,
U03915,2023,WUR_2023,1350.5,,,
U03916,2023,WUR_2023,1350.5,,,
U03917,2023,WUR_2023,1350.5,,,
U03918,2023,WUR_2023,1350.5,,,
U03919,2023,WUR_2023,1350.5,,,
U03920,2023,WUR_2023,1350.5,,,
U03921,2023,WUR_2023,1350.5,,,
U03922,2023,WUR_2023,1350.5,,,
U03923,2023,WUR_2023,1350.5,,,
U03924,2023,WUR_2023,1350.5,,,
U03925,2023,WUR_2023,1350.5,,,
U03926,2023,WUR_2023,1350.5,,,
U03927,2023,WUR_2023,1350.5,,,
U03928,2023,WUR_2023,1350.5,,,
U03929,2023,WUR_2023,1350.5,,,
U03930,2023,WUR_2023,1350.5,,,
U03931,2023,WUR_2023,1350.5,,,
U03932,2023,WUR_2023,1350.5,,,
U03933,2023,WUR_2023,1350.5,,,
U03934,2023,WUR_2023,1350.5,,,
U03935,2023,WUR_2023,1350.5,,,
U03936,2023,WUR_2023,1350.5,,,
U03937,2023,WUR_2023,1350.5,,,
U03938,2023,WUR_2023,1350.5,,,
U03939,2023,WUR_2023,1350.5,,,
U03940,2023,WUR_2023,1350.5,,,
U03941,2023,WUR_2023,1350.5,,,
U03942,2023,WUR_2023,1350.5,,,
U03943,2023,WUR_2023,1350.5,,,
U03944,2023,WUR_2023,1350.5,,,
U03945,2023,WUR_2023,1350.5,,,
U03946,2023,WUR_2023,1350.5,,,
U03947,2023,WUR_2023,1350.5,,,
U03948,2023,WUR_2023,1350.5,,,
U03949,2023,WUR_2023,1350.5,,,
U03950,2023,WUR_2023,1350.5,,,
U03951,2023,WUR_2023,1350.5,,,
U03952,2023,WUR_2023,1350.5,,,
U03953,2023,WUR_2023,1350.5,,,
U03954,2023,WUR_2023,1350.5,,,
U03955,2023,WUR_2023,1350.5,,,
U03956,2023,WUR_2023,1350.5,,,
U03957,2023,WUR_2023,1350.5,,,
U03958,2023,WUR_2023,1350.5,,,
U03959,2023,WUR_2023,1350.5,,,
U03960,2023,WUR_2023,1350.5,,,
U03961,2023,WUR_2023,1350.5,,,
U03962,2023,WUR_2023,1350.5,,,
U03963,2023,WUR_2023,1350.5,,,
U03964,2023,WUR_2023,1350.5,,,
U03965,2023,WUR_2023,1350.5,,,
U03966,2023,WUR_2023,1350.5,,,
U03967,2023,WUR_2023,1350.5,,,
U03968,2023,WUR_2023,1350.5,,,
U03969,2023,WUR_2023,1350.5,,,
U03970,2023,WUR_2023,1350.5,,,
U03971,2023,WUR_2023,1350.5,,,
U03972,2023,WUR_2023,1350.5,,,
U03973,2023,WUR_2023,1350.5,,,
U03974,2023,WUR_2023,1350.5,,,
U03975,2023,WUR_2023,1350.5,,,
U03976,2023,WUR_2023,1350.5,,,
U03977,2023,WUR_2023,1350.5,,,
U03978,2023,WUR_2023,1350.5,,,
U03979,2023,WUR_2023,1350.5,,,
U03980,2023,WUR_2023,1350.5,,,
U03981,2023,WUR_2023,1350.5,,,
U03982,2023,WUR_2023,1350.5,,,
U03983,2023,WUR_2023,1350.5,,,
U03984,2023,WUR_2023,1350.5,,,
U03985,2023,WUR_2023,1350.5,,,
U03986,2023,WUR_2023,1350.5,,,
U03987,2023,WUR_2023,1350.5,,,
U03988,2023,WUR_2023,1350.5,,,
U03989,2023,WUR_2023,1350.5,,,
U03990,2023,WUR_2023,1350.5,,,
U03991,2023,WUR_2023,1350.5,,,
U03992,2023,WUR_2023,1350.5,,,
U03993,2023,WUR_2023,1350.5,,,
U03994,2023,WUR_2023,1350.5,,,
U03995,2023,WUR_2023,1350.5,,,
U03996,2023,WUR_2023,1350.5,,,
U03997,2023,WUR_2023,1350.5,,,
U03998,2023,WUR_2023,1350.5,,,
U03999,2023,WUR_2023,1350.5,,,
U04000,2023,WUR_2023,1350.5,,,
U04001,2023,WUR_2023,1350.5,,,
U04002,2023,WUR_2023,1350.5,,,
U04003,2023,WUR_2023,1350.5,,,
U04004,2023,WUR_2023,1350.5,,,
U04005,2023,WUR_2023,1350.5,,,
U04006,2023,WUR_2023,1350.5,,,
U04007,2023,WUR_2023,1350.5,,,
U04008,2023,WUR_2023,1350.5,,,
U04009,2023,WUR_2023,1350.5,,,
U04010,2023,WUR_2023,1350.5,,,
U04011,2023,WUR_2023,1350.5,,,
U04012,2023,WUR_2023,1350.5,,,
U04013,2023,WUR_2023,1350.5,,,
U04014,2023,WUR_2023,1350.5,,,
U04015,2023,WUR_2023,1350.5,,,
U04016,2023,WUR_2023,1350.5,,,
U04017,2023,WUR_2023,1350.5,,,
U04018,2023,WUR_2023,1350.5,,,
U04019,2023,WUR_2023,1350.5,,,
U04020,2023,WUR_2023,1350.5,,,
U04021,2023,WUR_2023,1350.5,,,
U04022,2023,WUR_2023,1601.0,,,
U04023,2023,WUR_2023,1601.0,,,
U04024,2023,WUR_2023,1601.0,,,
U04025,2023,WUR_2023,1601.0,,,
U04026,2023,WUR_2023,1601.0,,,
U04027,2023,WUR_2023,1601.0,,,
U04028,2023,WUR_2023,1601.0,,,
U04029,2023,WUR_2023,1601.0,,,
U04030,2023,WUR_2023,1601.0,,,
U04031,2023,WUR_2023,1601.0,,,
U04032,2023,WUR_2023,1601.0,,,
U04033,2023,WUR_2023,1601.0,,,
U04034,2023,WUR_2023,1601.0,,,
U04035,2023,WUR_2023,1601.0,,,
U04036,2023,WUR_2023,1601.0,,,
U04037,2023,WUR_2023,1601.0,,,
U04038,2023,WUR_2023,1601.0,,,
U04039,2023,WUR_2023,1601.0,,,
U04040,2023,WUR_2023,1601.0,,,
U04041,2023,WUR_2023,1601.0,,,
U04042,2023,WUR_2023,1601.0,,,
U04043,2023,WUR_2023,1601.0,,,
U04044,2023,WUR_2023,1601.0,,,
U04045,2023,WUR_2023,1601.0,,,
U04046,2023,WUR_2023,1601.0,,,
U04047,2023,WUR_2023,1601.0,,,
U04048,2023,WUR_2023,1601.0,,,
U04049,2023,WUR_2023,1601.0,,,
U04050,2023,WUR_2023,1601.0,,,
U04051,2023,WUR_2023,1601.0,,,
U04052,2023,WUR_2023,1601.0,,,
U04053,2023,WUR_2023,1601.0,,,
U04054,2023,WUR_2023,1601.0,,,
U04055,2023,WUR_2023,1601.0,,,
U04056,2023,WUR_2023,1601.0,,,
U04057,2023,WUR_2023,1601.0,,,
U04058,2023,WUR_2023,1601.0,,,
U04059,2023,WUR_2023,1601.0,,,
U04060,2023,WUR_2023,1601.0,,,
U04061,2023,WUR_2023,1601.0,,,
U04062,2023,WUR_2023,1601.0,,,
U04063,2023,WUR_2023,1601.0,,,
U04064,2023,WUR_2023,1601.0,,,
U04065,2023,WUR_2023,1601.0,,,
U04066,2023,WUR_2023,1601.0,,,
U04067,2023,WUR_2023,1601.0,,,
U04068,2023,WUR_2023,1601.0,,,
U04069,2023,WUR_2023,1601.0,,,
U04070,2023,WUR_2023,1601.0,,,
U04071,2023,WUR_2023,1601.0,,,
U04072,2023,WUR_2023,1601.0,,,
U04073,2023,WUR_2023,1601.0,,,
U04074,2023,WUR_2023,1601.0,,,
U04075,2023,WUR_2023,1601.0,,,
U04076,2023,WUR_2023,1601.0,,,
U04077,2023,WUR_2023,1601.0,,,
U04078,2023,WUR_2023,1601.0,,,
U04079,2023,WUR_2023,1601.0,,,
U04080,2023,WUR_2023,1601.0,,,
U04081,2023,WUR_2023,1601.0,,,
U04082,2023,WUR_2023,1601.0,,,
U04083,2023,WUR_2023,1601.0,,,
U04084,2023,WUR_2023,1601.0,,,
U04085,2023,WUR_2023,1601.0,,,
U04086,2023,WUR_2023,1601.0,,,
U04087,2023,WUR_2023,1601.0,,,
U04088,2023,WUR_2023,1601.0,,,
U04089,2023,WUR_2023,1601.0,,,
U04090,2023,WUR_2023,1601.0,,,
U04091,2023,WUR_2023,1601.0,,,
U04092,2023,WUR_2023,1601.0,,,
U04093,2023,WUR_2023,1601.0,,,
U04094,2023,WUR_2023,1601.0,,,
U04095,2023,WUR_2023,1601.0,,,
U04096,2023,WUR_2023,1601.0,,,
U04097,2023,WUR_2023,1601.0,,,
U04098,2023,WUR_2023,1601.0,,,
U04099,2023,WUR_2023,1601.0,,,
U04100,2023,WUR_2023,1601.0,,,
U04101,2023,WUR_2023,1601.0,,,
U04102,2023,WUR_2023,1601.0,,,
U04103,2023,WUR_2023,1601.0,,,
U04104,2023,WUR_2023,1601.0,,,
U04105,2023,WUR_2023,1601.0,,,
U04106,2023,WUR_2023,1601.0,,,
U04107,2023,WUR_2023,1601.0,,,
U04108,2023,WUR_2023,1601.0,,,
U04109,2023,WUR_2023,1601.0,,,
U04110,2023,WUR_2023,1601.0,,,
U04111,2023,WUR_2023,1601.0,,,
U04112,2023,WUR_2023,1601.0,,,
U04113,2023,WUR_2023,1601.0,,,
U04114,2023,WUR_2023,1601.0,,,
U04115,2023,WUR_2023,1601.0,,,
U04116,2023,WUR_2023,1601.0,,,
U04117,2023,WUR_2023,1601.0,,,
U04118,2023,WUR_2023,1601.0,,,
U04119,2023,WUR_2023,1601.0,,,
U04120,2023,WUR_2023,1601.0,,,
U04121,2023,WUR_2023,1601.0,,,
U04122,2023,WUR_2023,1601.0,,,
U04123,2023,WUR_2023,1601.0,,,
U04124,2023,WUR_2023,1601.0,,,
U04125,2023,WUR_2023,1601.0,,,
U04126,2023,WUR_2023,1601.0,,,
U04127,2023,WUR_2023,1601.0,,,
U04128,2023,WUR_2023,1601.0,,,
U04129,2023,WUR_2023,1601.0,,,
U04130,2023,WUR_2023,1601.0,,,
U04131,2023,WUR_2023,1601.0,,,
U04132,2023,WUR_2023,1601.0,,,
U04133,2023,WUR_2023,1601.0,,,
U04134,2023,WUR_2023,1601.0,,,
U04135,2023,WUR_2023,1601.0,,,
U04136,2023,WUR_2023,1601.0,,,
U04137,2023,WUR_2023,1601.0,,,
U04138,2023,WUR_2023,1601.0,,,
U04139,2023,WUR_2023,1601.0,,,
U04140,2023,WUR_2023,1601.0,,,
U04141,2023,WUR_2023,1601.0,,,
U04142,2023,WUR_2023,1601.0,,,
U04143,2023,WUR_2023,1601.0,,,
U04144,2023,WUR_2023,1601.0,,,
U04145,2023,WUR_2023,1601.0,,,
U04146,2023,WUR_2023,1601.0,,,
U04147,2023,WUR_2023,1601.0,,,
U04148,2023,WUR_2023,1601.0,,,
U04149,2023,WUR_2023,1601.0,,,
U04150,2023,WUR_2023,1601.0,,,
U04151,2023,WUR_2023,1601.0,,,
U04152,2023,WUR_2023,1601.0,,,
U04153,2023,WUR_2023,1601.0,,,
U04154,2023,WUR_2023,1601.0,,,
U04155,2023,WUR_2023,1601.0,,,
U04156,2023,WUR_2023,1601.0,,,
U04157,2023,WUR_2023,1601.0,,,
U04158,2023,WUR_2023,1601.0,,,
U04159,2023,WUR_2023,1601.0,,,
U04160,2023,WUR_2023,1601.0,,,
U04161,2023,WUR_2023,1601.0,,,
U04162,2023,WUR_2023,1601.0,,,
U04163,2023,WUR_2023,1601.0,,,
U04164,2023,WUR_2023,1601.0,,,
U04165,2023,WUR_2023,1601.0,,,
U04166,2023,WUR_2023,1601.0,,,
U04167,2023,WUR_2023,1601.0,,,
U04168,2023,WUR_2023,1601.0,,,
U04169,2023,WUR_2023,1601.0,,,
U04170,2023,WUR_2023,1601.0,,,
U04171,2023,WUR_2023,1601.0,,,
U04172,2023,WUR_2023,1601.0,,,
U04173,2023,WUR_2023,1601.0,,,
U04174,2023,WUR_2023,1601.0,,,
U04175,2023,WUR_2023,1601.0,,,
U04176,2023,WUR_2023,1601.0,,,
U04177,2023,WUR_2023,1601.0,,,
U04178,2023,WUR_2023,1601.0,,,
U04179,2023,WUR_2023,1601.0,,,
U04180,2023,WUR_2023,1601.0,,,
U04181,2023,WUR_2023,1601.0,,,
U04182,2023,WUR_2023,1601.0,,,
U04183,2023,WUR_2023,1601.0,,,
U04184,2023,WUR_2023,1601.0,,,
U04185,2023,WUR_2023,1601.0,,,
U04186,2023,WUR_2023,1601.0,,,
U04187,2023,WUR_2023,1601.0,,,
U04188,2023,WUR_2023,1601.0,,,
U04189,2023,WUR_2023,1601.0,,,
U04190,2023,WUR_2023,1601.0,,,
U04191,2023,WUR_2023,1601.0,,,
U04192,2023,WUR_2023,1601.0,,,
U04193,2023,WUR_2023,1601.0,,,
U04194,2023,WUR_2023,1601.0,,,
U04195,2023,WUR_2023,1601.0,,,
U04196,2023,WUR_2023,1601.0,,,
U04197,2023,WUR_2023,1601.0,,,
U04198,2023,WUR_2023,1601.0,,,
U04199,2023,WUR_2023,1601.0,,,
U04200,2023,WUR_2023,1601.0,,,
U04201,2023,WUR_2023,1601.0,,,
U04202,2023,WUR_2023,,,,
U04203,2023,WUR_2023,,,,
U04204,2023,WUR_2023,,,,
U04205,2023,WUR_2023,,,,
U04206,2023,WUR_2023,,,,
U04207,2023,WUR_2023,,,,
U04208,2023,WUR_2023,,,,
U04209,2023,WUR_2023,,,,
U04210,2023,WUR_2023,,,,
U04211,2023,WUR_2023,,,,
U04212,2023,WUR_2023,,,,
U04213,2023,WUR_2023,,,,
U04214,2023,WUR_2023,,,,
U04215,2023,WUR_2023,,,,
U04216,2023,WUR_2023,,,,
U04217,2023,WUR_2023,,,,
U04218,2023,WUR_2023,,,,
U04219,2023,WUR_2023,,,,
U04220,2023,WUR_2023,,,,
U04221,2023,WUR_2023,,,,
U04222,2023,WUR_2023,,,,
U04223,2023,WUR_2023,,,,
U04224,2023,WUR_2023,,,,
U04225,2023,WUR_2023,,,,
U04226,2023,WUR_2023,,,,
U04227,2023,WUR_2023,,,,
U04228,2023,WUR_2023,,,,
U04229,2023,WUR_2023,,,,
U04230,2023,WUR_2023,,,,
U04231,2023,WUR_2023,,,,
U04232,2023,WUR_2023,,,,
U04233,2023,WUR_2023,,,,
U04234,2023,WUR_2023,,,,
U04235,2023,WUR_2023,,,,
U04236,2023,WUR_2023,,,,
U04237,2023,WUR_2023,,,,
U04238,2023,WUR_2023,,,,
U04239,2023,WUR_2023,,,,
U04240,2023,WUR_2023,,,,
U04241,2023,WUR_2023,,,,
U04242,2023,WUR_2023,,,,
U04243,2023,WUR_2023,,,,
U04244,2023,WUR_2023,,,,
U04245,2023,WUR_2023,,,,
U04246,2023,WUR_2023,,,,
U04247,2023,WUR_2023,,,,
U04248,2023,WUR_2023,,,,
U04249,2023,WUR_2023,,,,
U04250,2023,WUR_2023,,,,
U04251,2023,WUR_2023,,,,
U04252,2023,WUR_2023,,,,
U04253,2023,WUR_2023,,,,
U04254,2023,WUR_2023,,,,
U04255,2023,WUR_2023,,,,
U04256,2023,WUR_2023,,,,
U04257,2023,WUR_2023,,,,
U04258,2023,WUR_2023,,,,
U04259,2023,WUR_2023,,,,
U04260,2023,WUR_2023,,,,
U04261,2023,WUR_2023,,,,
U04262,2023,WUR_2023,,,,
U04263,2023,WUR_2023,,,,
U04264,2023,WUR_2023,,,,
U04265,2023,WUR_2023,,,,
U04266,2023,WUR_2023,,,,
U04267,2023,WUR_2023,,,,
U04268,2023,WUR_2023,,,,
U04269,2023,WUR_2023,,,,
U04270,2023,WUR_2023,,,,
U04271,2023,WUR_2023,,,,
U04272,2023,WUR_2023,,,,
U04273,2023,WUR_2023,,,,
U04274,2023,WUR_2023,,,,
U04275,2023,WUR_2023,,,,
U04276,2023,WUR_2023,,,,
U04277,2023,WUR_2023,,,,
U04278,2023,WUR_2023,,,,
U04279,2023,WUR_2023,,,,
U04280,2023,WUR_2023,,,,
U04281,2023,WUR_2023,,,,
U04282,2023,WUR_2023,,,,
U04283,2023,WUR_2023,,,,
U04284,2023,WUR_2023,,,,
U04285,2023,WUR_2023,,,,
U04286,2023,WUR_2023,,,,
U04287,2023,WUR_2023,,,,
U04288,2023,WUR_2023,,,,
U04289,2023,WUR_2023,,,,
U04290,2023,WUR_2023,,,,
U04291,2023,WUR_2023,,,,
U04292,2023,WUR_2023,,,,
U04293,2023,WUR_2023,,,,
U04294,2023,WUR_2023,,,,
U04295,2023,WUR_2023,,,,
U04296,2023,WUR_2023,,,,
U04297,2023,WUR_2023,,,,
U04298,2023,WUR_2023,,,,
U04299,2023,WUR_2023,,,,
U04300,2023,WUR_2023,,,,
U04301,2023,WUR_2023,,,,
U04302,2023,WUR_2023,,,,
U04303,2023,WUR_2023,,,,
U04304,2023,WUR_2023,,,,
U04305,2023,WUR_2023,,,,
U04306,2023,WUR_2023,,,,
U04307,2023,WUR_2023,,,,
U04308,2023,WUR_2023,,,,
U04309,2023,WUR_2023,,,,
U04310,2023,WUR_2023,,,,
U04311,2023,WUR_2023,,,,
U04312,2023,WUR_2023,,,,
U04313,2023,WUR_2023,,,,
U04314,2023,WUR_2023,,,,
U04315,2023,WUR_2023,,,,
U04316,2023,WUR_2023,,,,
U04317,2023,WUR_2023,,,,
U04318,2023,WUR_2023,,,,
U04319,2023,WUR_2023,,,,
U04320,2023,WUR_2023,,,,
U04321,2023,WUR_2023,,,,
U04322,2023,WUR_2023,,,,
U04323,2023,WUR_2023,,,,
U04324,2023,WUR_2023,,,,
U04325,2023,WUR_2023,,,,
U04326,2023,WUR_2023,,,,
U04327,2023,WUR_2023,,,,
U04328,2023,WUR_2023,,,,
U04329,2023,WUR_2023,,,,
U04330,2023,WUR_2023,,,,
U04331,2023,WUR_2023,,,,
U04332,2023,WUR_2023,,,,
U04333,2023,WUR_2023,,,,
U04334,2023,WUR_2023,,,,
U04335,2023,WUR_2023,,,,
U04336,2023,WUR_2023,,,,
U04337,2023,WUR_2023,,,,
U04338,2023,WUR_2023,,,,
U04339,2023,WUR_2023,,,,
U04340,2023,WUR_2023,,,,
U04341,2023,WUR_2023,,,,
U04342,2023,WUR_2023,,,,
U04343,2023,WUR_2023,,,,
U04344,2023,WUR_2023,,,,
U04345,2023,WUR_2023,,,,
U04346,2023,WUR_2023,,,,
U04347,2023,WUR_2023,,,,
U04348,2023,WUR_2023,,,,
U04349,2023,WUR_2023,,,,
U04350,2023,WUR_2023,,,,
U04351,2023,WUR_2023,,,,
U04352,2023,WUR_2023,,,,
U04353,2023,WUR_2023,,,,
U04354,2023,WUR_2023,,,,
U04355,2023,WUR_2023,,,,
U04356,2023,WUR_2023,,,,
U04357,2023,WUR_2023,,,,
U04358,2023,WUR_2023,,,,
U04359,2023,WUR_2023,,,,
U04360,2023,WUR_2023,,,,
U04361,2023,WUR_2023,,,,
U04362,2023,WUR_2023,,,,
U04363,2023,WUR_2023,,,,
U04364,2023,WUR_2023,,,,
U04365,2023,WUR_2023,,,,
U04366,2023,WUR_2023,,,,
U04367,2023,WUR_2023,,,,
U04368,2023,WUR_2023,,,,
U04369,2023,WUR_2023,,,,
U04370,2023,WUR_2023,,,,
U04371,2023,WUR_2023,,,,
U04372,2023,WUR_2023,,,,
U04373,2023,WUR_2023,,,,
U04374,2023,WUR_2023,,,,
U04375,2023,WUR_2023,,,,
U04376,2023,WUR_2023,,,,
U04377,2023,WUR_2023,,,,
U04378,2023,WUR_2023,,,,
U04379,2023,WUR_2023,,,,
U04380,2023,WUR_2023,,,,
U04381,2023,WUR_2023,,,,
U04382,2023,WUR_2023,,,,
U04383,2023,WUR_2023,,,,
U04384,2023,WUR_2023,,,,
U04385,2023,WUR_2023,,,,
U04386,2023,WUR_2023,,,,
U04387,2023,WUR_2023,,,,
U04388,2023,WUR_2023,,,,
U04389,2023,WUR_2023,,,,
U04390,2023,WUR_2023,,,,
U04391,2023,WUR_2023,,,,
U04392,2023,WUR_2023,,,,
U04393,2023,WUR_2023,,,,
U04394,2023,WUR_2023,,,,
U04395,2023,WUR_2023,,,,
U04396,2023,WUR_2023,,,,
U04397,2023,WUR_2023,,,,
U04398,2023,WUR_2023,,,,
U04399,2023,WUR_2023,,,,
U04400,2023,WUR_2023,,,,
U04401,2023,WUR_2023,,,,
U04402,2023,WUR_2023,,,,
