university_id,display_name,region,qs_name,the_name,wur_name,in_qs,in_the,in_wur,country_id,country_name
U01198,VSB - Technical University of Ostrava,Europe,VSB - Technical University of Ostrava,VSB - Technical University of Ostrava,,True,True,False,C029,czechia
U01199,Warsaw University of Life Sciences  SGGW (WULS-SGGW),Europe,Warsaw University of Life Sciences  SGGW (WULS-SGGW),Warsaw University of Life Sciences – SGGW,Warsaw University of Life Sciences – SGGW,True,True,True,C096,poland
U01200,West Virginia University,Americas,West Virginia University,West Virginia University,West Virginia University,True,True,True,C129,united states
U01201,Xi'an Jiaotong Liverpool University,Asia,Xi'an Jiaotong Liverpool University,Xi’an Jiaotong-Liverpool University,,True,True,False,C023,china
U01202,Yokohama National University,Asia,Yokohama National University,Yokohama National University,Yokohama National University,True,True,True,C056,japan
U01203,Al-Balqa Applied University,Asia,Al-Balqa Applied University,Al-Balqa Applied University,Al-Balqa Applied University,True,True,True,C057,jordan
U01204,Alexandru Ioan Cuza University,Europe,Alexandru Ioan Cuza University,Alexandru Ioan Cuza University,Alexandru Ioan Cuza University,True,True,True,C100,romania
U01205,Anadolu University,Asia,Anadolu University,Anadolu University,Anadolu University,True,True,True,C122,turkey
U01206,Aoyama Gakuin University,Asia,Aoyama Gakuin University,Aoyama Gakuin University,Aoyama Gakuin University,True,True,True,C056,japan
U01207,Ataturk University,Asia,Ataturk University,,,True,False,False,C122,turkey
U01208,Atma Jaya Catholic University Jakarta,Asia,Atma Jaya Catholic University Jakarta,,,True,False,False,C049,indonesia
U01209,Bahauddin Zakariya University,Asia,Bahauddin Zakariya University,Bahauddin Zakariya University,Bahauddin Zakariya University,True,True,True,C089,pakistan
U01210,Beijing Foreign Studies University,Asia,Beijing Foreign Studies University,,,True,False,False,C023,china
U01211,Beijing University of Chinese Medicine,Asia,Beijing University of Chinese Medicine,,,True,False,False,C023,china
U01212,Belarusian State University of Informatics and Radioelectronics,Europe,Belarusian State University of Informatics and Radioelectronics,Belarusian State University of Informatics and Radioelectronics,,True,True,False,C011,belarus
U01213,Benemérita Universidad Autónoma de Puebla,Americas,Benemérita Universidad Autónoma de Puebla,Benemérita Universidad Autónoma de Puebla,Benemérita Universidad Autónoma de Puebla,True,True,True,C074,mexico
U01214,Birzeit university,Asia,Birzeit university,,,True,False,False,C091,"palestinian territory, occupied"
U01215,British University in Egypt,Africa,British University in Egypt,,,True,False,False,C033,egypt
U01216,Brock University,Americas,Brock University,,,True,False,False,C021,canada
U01217,Central Michigan University,Americas,Central Michigan University,Central Michigan University,,True,True,False,C129,united states
U01218,Chaoyang University of Technology,Asia,Chaoyang University of Technology,Chaoyang University of Technology,Chaoyang University of Technology,True,True,True,C118,taiwan
U01219,China University of Political Science and Law,Asia,China University of Political Science and Law,,,True,False,False,C023,china
U01220,Chitkara University,Asia,Chitkara University,Chitkara University,Chitkara University,True,True,True,C048,india
U01221,Chittagong University of Engineering and Technology,Asia,Chittagong University of Engineering and Technology,,,True,False,False,C010,bangladesh
U01222,Cleveland State University,Americas,Cleveland State University,,,True,False,False,C129,united states
U01223,Cukurova University,Asia,Cukurova University,Cukurova University,Cukurova University,True,True,True,C122,turkey
U01224,CUNY The City College of New York,Americas,CUNY The City College of New York,,,True,False,False,C129,united states
U01225,Daffodil International University,Asia,Daffodil International University,Daffodil International University (DIU),Daffodil International University (DIU),True,True,True,C010,bangladesh
U01226,Damascus University,Asia,Damascus University,,,True,False,False,C117,syrian arab republic
U01227,Dokuz Eylül Üniversitesi,Asia,Dokuz Eylül Üniversitesi,,,True,False,False,C122,turkey
U01228,Doshisha University,Asia,Doshisha University,Doshisha University,Doshisha University,True,True,True,C056,japan
U01229,Erciyes Üniversitesi,Asia,Erciyes Üniversitesi,,,True,False,False,C122,turkey
U01230,Escuela Politécnica Nacional,Americas,Escuela Politécnica Nacional,Escuela Politécnica Nacional,Escuela Politécnica Nacional,True,True,True,C032,ecuador
U01231,Feng Chia University,Asia,Feng Chia University,Feng Chia University,Feng Chia University,True,True,True,C118,taiwan
U01232,Florida Atlantic University - Boca Raton,Americas,Florida Atlantic University - Boca Raton,,,True,False,False,C129,united states
U01233,Fu Jen Catholic University,Asia,Fu Jen Catholic University,Fu Jen Catholic University,Fu Jen Catholic University,True,True,True,C118,taiwan
U01234,Fundación CEU San Pablo,Europe,Fundación CEU San Pablo,,,True,False,False,C112,spain
U01235,German University in Cairo,Africa,German University in Cairo,German University in Cairo,German University in Cairo,True,True,True,C033,egypt
U01236,Hanoi University of Science and Technology,Asia,Hanoi University of Science and Technology,Hanoi University of Science and Technology,Hanoi University of Science and Technology,True,True,True,C133,vietnam
U01237,Harper Adams University,Europe,Harper Adams University,Harper Adams University,Harper Adams University,True,True,True,C128,united kingdom
U01238,Helwan University,Africa,Helwan University,Helwan University,Helwan University,True,True,True,C033,egypt
U01239,Hongik University,Asia,Hongik University,,,True,False,False,C111,south korea
U01240,Hue University,Asia,Hue University,Hue University,Hue University,True,True,True,C133,vietnam
U01241,Instituto Tecnológico de Santo Domingo (INTEC),Americas,Instituto Tecnológico de Santo Domingo (INTEC),,,True,False,False,C031,dominican republic
U01242,Istanbul Aydin University,Asia,Istanbul Aydin University,Istanbul Aydın University,Istanbul Aydın University,True,True,True,C122,turkey
U01243,Istanbul Bilgi Üniversitesi,Asia,Istanbul Bilgi Üniversitesi,,,True,False,False,C122,turkey
U01244,Ivan Franko National University of Lviv,Europe,Ivan Franko National University of Lviv,Ivan Franko National University of Lviv,Ivan Franko National University of Lviv,True,True,True,C126,ukraine
U01245,Izmir Institute of Technology (IZTECH),Asia,Izmir Institute of Technology (IZTECH),Izmir Institute of Technology,Izmir Institute of Technology,True,True,True,C122,turkey
U01246,Jahangirnagar University,Asia,Jahangirnagar University,Jahangirnagar University,,True,True,False,C010,bangladesh
U01247,Jamia Hamdard,Asia,Jamia Hamdard,,,True,False,False,C048,india
U01248,Jeju National University,Asia,Jeju National University,Jeju National University,,True,True,False,C111,south korea
U01249,Kazakh Ablai Khan University of International Relations and World Languages,Asia,Kazakh Ablai Khan University of International Relations and World Languages,,,True,False,False,C058,kazakhstan
U01250,Kazan National Research Technological University,Europe,Kazan National Research Technological University,Kazan National Research Technological University,,True,True,False,C101,russia
U01251,Kenyatta University,Africa,Kenyatta University,,,True,False,False,C059,kenya
U01252,Kharkiv National University of Radio Electronics,Europe,Kharkiv National University of Radio Electronics,Kharkiv National University of Radio Electronics,Kharkiv National University of Radio Electronics,True,True,True,C126,ukraine
U01253,Khulna University,Asia,Khulna University,Khulna University,Khulna University,True,True,True,C010,bangladesh
U01254,Khulna University of Engineering and Technology,Asia,Khulna University of Engineering and Technology,Khulna University of Engineering and Technology (KUET),Khulna University of Engineering and Technology (KUET),True,True,True,C010,bangladesh
U01255,Kindai University (Kinki University),Asia,Kindai University (Kinki University),Kindai University,Kindai University,True,True,True,C056,japan
U01256,King Mongkut\'s Institute of Technology Ladkrabang,Asia,King Mongkut\'s Institute of Technology Ladkrabang,King Mongkut’s Institute of Technology Ladkrabang,King Mongkut’s Institute of Technology Ladkrabang,True,True,True,C120,thailand
U01257,King Mongkut's University of Technology North Bangkok,Asia,King Mongkut's University of Technology North Bangkok,King Mongkut's University of Technology North Bangkok,King Mongkut's University of Technology North Bangkok,True,True,True,C120,thailand
U01258,Kookmin University,Asia,Kookmin University,Kookmin University,Kookmin University,True,True,True,C111,south korea
U01259,Kwame Nkrumah University of Science and Technology,Africa,Kwame Nkrumah University of Science and Technology,Kwame Nkrumah University of Science and Technology,Kwame Nkrumah University of Science and Technology,True,True,True,C041,ghana
U01260,Kyoto Institute of Technology,Asia,Kyoto Institute of Technology,Kyoto Institute of Technology,Kyoto Institute of Technology,True,True,True,C056,japan
U01261,Kyrgyz State Technical University,Asia,Kyrgyz State Technical University,,,True,False,False,C062,kyrgyzstan
U01262,Marquette University,Americas,Marquette University,Marquette University,Marquette University,True,True,True,C129,united states
U01263,Meiji University,Asia,Meiji University,Meiji University,Meiji University,True,True,True,C056,japan
U01264,Mendeleev University of Chemical Technology,Europe,Mendeleev University of Chemical Technology,Mendeleev University of Chemical Technology,,True,True,False,C101,russia
U01265,Miami University,Americas,Miami University,,,True,False,False,C129,united states
U01266,Moscow Pedagogical State University,Europe,Moscow Pedagogical State University,,,True,False,False,C101,russia
U01267,Nagoya Institute of Technology (NIT),Asia,Nagoya Institute of Technology (NIT),Nagoya Institute of Technology,Nagoya Institute of Technology,True,True,True,C056,japan
U01268,National Dong Hwa University,Asia,National Dong Hwa University,National Dong Hwa University,,True,True,False,C118,taiwan
U01269,National Research University Moscow Power Engineering Institute (MPEI),Europe,National Research University Moscow Power Engineering Institute (MPEI),,,True,False,False,C101,russia
U01270,National Taipei University,Asia,National Taipei University,National Taipei University,National Taipei University,True,True,True,C118,taiwan
U01271,National Taiwan Ocean University,Asia,National Taiwan Ocean University,National Taiwan Ocean University,National Taiwan Ocean University,True,True,True,C118,taiwan
U01272,Novosibirsk State Technical University,Europe,Novosibirsk State Technical University,Novosibirsk State Technical University,,True,True,False,C101,russia
U01273,Óbuda University,Europe,Óbuda University,Óbuda University,Óbuda University,True,True,True,C046,hungary
U01274,Odessa I.I. Mechnikov National University,Europe,Odessa I.I. Mechnikov National University,Odesa I.I. Mechnikov National University,,True,True,False,C126,ukraine
U01275,OSMANIA UNIVERSITY,Asia,OSMANIA UNIVERSITY,Osmania University,Osmania University,True,True,True,C048,india
U01276,Perm State National Research University,Europe,Perm State National Research University,,,True,False,False,C101,russia
U01277,Pondicherry University,Asia,Pondicherry University,Pondicherry University,Pondicherry University,True,True,True,C048,india
