university_id,university_name,the_rank_2023,the_rank_2023_numeric,the_2023_rank_type
U1320,universidad de oriente santiago de cuba,,,Missing
U1321,universidad de panama,,,Missing
U1322,universidad de piura,,,Missing
U1323,universidad de san carlos de guatemala - usac,,,Missing
U1324,universidad de tarapaca,,,Missing
U1325,universidad de valparaíso (uv),,,Missing
U1326,universidad del bío-bío,,,Missing
U1327,universidad del desarrollo (udd),,,Missing
U1328,universidad del salvador,,,Missing
U1329,universidad del zulia,,,Missing
U1330,universidad industrial de santander - uis,,,Missing
U1331,universidad la salle (ulsa),,,Missing
U1332,universidad latinoamericana de ciencia y tecnología costa rica (ulacit),,,Missing
U1333,universidad mayor de san andrés (umsa),,,Missing
U1334,universidad metropolitana,,,Missing
U1335,universidad nacional agraria la molina,,,Missing
U1336,universidad nacional autónoma de honduras (unah),,,Missing
U1337,universidad nacional de ingeniería peru,,,Missing
U1338,universidad nacional de mar del plata,,,Missing
U1339,universidad nacional de río cuarto - unrc,,,Missing
U1340,universidad nacional de san martín (unsam),,,Missing
U1342,universidad nacional del sur,,,Missing
U1343,"universidad nacional, costa rica",,,Missing
U1344,universidad peruana de ciencias aplicadas,,,Missing
U1347,universidade federal de juiz de fora- (ufjf),,,Missing
U1348,universidade federal de pelotas,,,Missing
U1349,universidade federal de santa maria,,,Missing
U1350,universidade federal de viçosa (ufv),,,Missing
U1352,universidade federal do rio grande do norte,,,Missing
U1353,universidade presbiteriana mackenzie,,,Missing
U1354,università degli studi di bergamo,,,Missing
U1355,universitas islam indonesia,,,Missing
U1356,universitas muhammadiyah yogyakarta,,,Missing
U1359,universitatea de vest din timisoara / west university of timisoara,,,Missing
U1360,université de limoges,,,Missing
U1361,université jean moulin lyon 3,,,Missing
U1362,universiti kuala lumpur (unikl),,,Missing
U1367,university of bialystok,,,Missing
U1373,university of missouri saint louis,,,Missing
U1374,university of ni,,,Missing
U1382,university of rzeszów,,,Missing
U1383,university of san diego,,,Missing
U1384,university of san francisco,,,Missing
U1386,university of south alabama (usa),,,Missing
U1388,university of sri jayewardenepura,,,Missing
U1389,university of the pacific,,,Missing
U1390,university of tyumen,,,Missing
U1392,university of wisconsin milwaukee,,,Missing
U1393,university politehnica of bucharest,,,Missing
U1394,vancouver island university,,,Missing
U1395,voronezh state university,,,Missing
U1398,yogyakarta state university,,,Missing
U1399,youngsan university,,,Missing
U1402,don state technical university,,,Missing
U1403,akdeniz üniversitesi,,,Missing
U1404,california polytechnic state university,,,Missing
U1405,california state university - los angeles,,,Missing
U1406,"california state university, long beach",,,Missing
U1407,católica de córdoba,,,Missing
U1408,east west university,,,Missing
U1409,fundación universidad de bogotá-jorge tadeo lozano,,,Missing
U1410,humboldt state university,,,Missing
U1411,illinois state university,,,Missing
U1412,"indian institute of information technology, allahabad",,,Missing
U1413,indiana state university,,,Missing
U1414,international university of business agriculture and technology,,,Missing
U1415,irkutsk state university,,,Missing
U1416,korkyt ata kyzylorda university,,,Missing
U1419,m.kh. dulaty taraz regional university,,,Missing
U1420,mirea - russian technological university,,,Missing
U1421,moscow city university,,,Missing
U1423,national university of life and environmental sciences of ukraine,,,Missing
U1424,"national university of modern languages (numl), islamabad",,,Missing
U1426,pontifícia universidade católica de minas gerais  puc minas,,,Missing
U1427,pontificia universidade católica do campinas - puc campinas,,,Missing
U1429,russian state agrarian university - moscow timiryazev agricultural academy,,,Missing
U1430,russian state university for the humanities,,,Missing
U1432,shanghai normal university,,,Missing
U1435,soochow university (taiwan),,,Missing
U1437,stamford university bangladesh,,,Missing
U1439,stefan cel mare university of suceava,,,Missing
U1440,"the university of notre dame, australia",,,Missing
U1441,udayana university,,,Missing
U1442,united international university,,,Missing
U1443,universidad alberto hurtado,,,Missing
U1444,universidad autónoma de aguascalientes,,,Missing
U1445,universidad autónoma de baja california,,,Missing
U1447,universidad autónoma de querétaro (uaq),,,Missing
U1448,universidad autónoma de san luis de potosí,,,Missing
U1449,universidad autonoma de yucatan,,,Missing
U1450,universidad autónoma del estado de morelos (uaem),,,Missing
U1451,universidad bernardo o'higgins,,,Missing
U1452,"universidad católica boliviana ""san pablo""",,,Missing
U1453,universidad católica de colombia,,,Missing
U1454,universidad católica de la santísima concepción - ucsc,,,Missing
U1455,universidad católica de santiago de guayaquil,,,Missing
U1456,universidad católica de temuco,,,Missing
U1457,universidad central de chile,,,Missing
U1458,universidad de caldas,,,Missing
U1459,universidad de carabobo,,,Missing
U1460,universidad de cartagena,,,Missing
U1461,universidad de córdoba - colombia,,,Missing
U1462,universidad de cuenca,,,Missing
U1463,universidad de guanajuato,,,Missing
U1464,universidad de la salle,,,Missing
U1465,universidad de la serena,,,Missing
U1466,universidad de las fuerzas armadas espe (ex - escuela politécnica del ejército),,,Missing
U1467,universidad de medellín,,,Missing
U1468,universidad de santander - udes,,,Missing
U1469,universidad de sonora,,,Missing
U1470,universidad del cauca,,,Missing
U1471,universidad del valle de mexico (uvm),,,Missing
U1473,universidad nacional de quilmes,,,Missing
U1474,universidad nacional de tucumán,,,Missing
U1475,universidad nacional del comahue,,,Missing
U1476,universidad politecnica salesiana,,,Missing
U1477,universidad popular autónoma del estado de puebla (upaep),,,Missing
U1478,universidad san ignacio de loyola,,,Missing
U1479,universidad tecnica particular de loja (utpl),,,Missing
U1480,universidad tecnológica de bolívar,,,Missing
U1481,"universidad tecnológica de la habana josé antonio echeverría, cujae",,,Missing
U1482,universidad tecnológica de pereira,,,Missing
U1483,universidad veracruzana,,,Missing
U1485,universidade estadual de londrina,,,Missing
U1486,universidade federal da paraíba,,,Missing
U1487,universidade federal de goiás,,,Missing
U1488,universidade federal de uberlândia,,,Missing
U1489,universidade federal do estado do rio de janeiro - unirio,,,Missing
U1490,universidade federal do parà - ufpa,,,Missing
U1492,universitas kristen petra,,,Missing
U1493,universitas muhammadiyah surakarta,,,Missing
U1494,universiti sains islam malaysia,,,Missing
U1495,university of central oklahoma,,,Missing
U1497,university of lampung,,,Missing
U1498,university of mataram,,,Missing
U1499,university of montana missoula,,,Missing
U1501,university of san carlos,,,Missing
U1502,"university politehnica of timisoara, upt",,,Missing
U1503,western washington university,,,Missing
U1581,Moscow Institute of Physics and Technology (MIPT),,,Missing
U1640,Peter the Great St Petersburg Polytechnic University,,,Missing
U1651,Campus Bio-Medico University of Rome,,,Missing
U1657,Constructor University,,,Missing
U1668,National Research Nuclear University MEPhI,,,Missing
U1675,Prince Sultan University (PSU),,,Missing
U1681,University of Toulouse,,,Missing
U1708,Nazarbayev University,,,Missing
U1719,Tabriz University of Medical Sciences,,,Missing
U1720,Taif University,,,Missing
U1721,The University of Texas at San Antonio,,,Missing
U1722,TU Braunschweig,,,Missing
U1726,University of Wuppertal,,,Missing
U1729,Air University,,,Missing
U1743,Capital University of Science and Technology,,,Missing
U1744,The Catholic University of America,,,Missing
U1750,Egypt-Japan University of Science and Technology (E-JUST),,,Missing
U1761,Imam Khomeini International University,,,Missing
U1782,Malaviya National Institute of Technology,,,Missing
U1783,Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),,,Missing
U1794,National University of Science and Technology (MISiS),,,Missing
U1809,Otto von Guericke University of Magdeburg,,,Missing
U1828,South Ural State University,,,Missing
U1830,SUNY Binghamton University,,,Missing
U1831,Tallinn University of Technology,,,Missing
U1832,Tehran University of Medical Sciences,,,Missing
U1833,University of Texas at Arlington,,,Missing
U1834,Thapar Institute of Engineering and Technology,,,Missing
U1837,Paris Lodron Universität Salzburg,,,Missing
U1840,University of the West of Scotland,,,Missing
U1843,Xi’an Jiaotong-Liverpool University,,,Missing
U1859,Université de Bretagne Occidentale,,,Missing
U1870,China University of Petroleum (East China),,,Missing
U1872,University of la Costa,,,Missing
U1883,University of Gloucestershire,,,Missing
U1884,Gorgan University of Agricultural Sciences and Natural Resources,,,Missing
U1887,Guilan University of Medical Sciences,,,Missing
U1897,Islamia College Peshawar,,,Missing
U1901,Jaypee University of Information Technology,,,Missing
U1908,Kazan Federal University,,,Missing
U1924,University of Medicine and Pharmacy Carol Davila,,,Missing
U1939,UPES,,,Missing
U1947,Shahrekord University of Medical Sciences,,,Missing
U1950,Shri Mata Vaishno Devi University,,,Missing
U1952,Institute of Space Technology,,,Missing
U1957,Tomsk Polytechnic University,,,Missing
U1958,University of Tours,,,Missing
U1965,Wenzhou University,,,Missing
U1969,ZHAW Zurich University of Applied Sciences,,,Missing
U1981,Bartin University,,,Missing
U1990,Universidad del Desarrollo,,,Missing
U1992,Université Djillali Liabès de Sidi Bel-Abbès,,,Missing
U2004,University of Franche-Comté,,,Missing
U2007,Gauhati University,,,Missing
U2009,GLA University,,,Missing
U2011,Guru Ghasidas Vishwavidyalaya,,,Missing
U2029,Karnatak University Dharwad,,,Missing
U2032,Kohat University of Science and Technology,,,Missing
U2045,Medical University of Warsaw,,,Missing
U2046,"Mehran University of Engineering and Technology, Jamshoro, Pakistan",,,Missing
U2050,Mirpur University of Science and Technology,,,Missing
U2051,Montanuniversität Leoben,,,Missing
U2054,Najran University,,,Missing
U2055,National University of Computer and Emerging Sciences,,,Missing
U2056,National Institute of Technology Warangal,,,Missing
U2059,Nile University,,,Missing
U2070,University of Rajshahi,,,Missing
U2071,Razi University,,,Missing
U2083,Siberian Federal University,,,Missing
U2091,Suez University,,,Missing
U2092,SWPS University,,,Missing
U2101,Ural Federal University,,,Missing
U2103,Urmia University of Technology,,,Missing
U2105,Wakayama Medical University,,,Missing
U2107,University of West London,,,Missing
U2116,"The University of Agriculture, Peshawar",,,Missing
U2118,Allameh Tabataba ’i University,,,Missing
U2119,Al-Nahrain University,,,Missing
U2120,University of Al-Qadisiyah,,,Missing
U2134,Botswana International University of Science and Technology (BIUST),,,Missing
U2138,B. S. Abdur Rahman Crescent Institute of Science and Technology,,,Missing
U2147,Christ University,,,Missing
U2148,Chung Shan Medical University,,,Missing
U2153,University of Diyala,,,Missing
U2158,"University of Education, Lahore",,,Missing
U2183,University of Guilan,,,Missing
U2186,Halmstad University,,,Missing
U2189,University of Hormozgan,,,Missing
U2191,Hyogo Medical University,,,Missing
U2193,Ilam University,,,Missing
U2200,Istanbul Bilgi University,,,Missing
U2208,Karunya Institute of Technology and Sciences,,,Missing
U2210,Kharkiv Aviation Institute,,,Missing
