university_id,country_id,year,source,global_rank,global_ranking_score,research_impact_score,students_per_staff,international_student_percentage,academic_reputation_score,research_productivity_index,international_students_score
U1392,,2023,WUR 2023,,,64.9,,,,11.75297653654587,41.6
U1392,,2023,WUR 2023,,,64.9,,,,10.117266439246784,41.6
U1392,,2023,WUR 2023,,,64.9,,,,4.437922656063465,41.6
U1392,,2023,WUR 2023,,,64.9,,,,4.710293091892417,41.6
U1392,,2023,WUR 2023,,,64.9,,,,7.085925565335147,41.6
U1392,,2023,WUR 2023,,,64.9,,,,3.355528220457925,41.6
U1392,,2023,WUR 2023,,,64.9,,,,,41.6
U1392,,2023,WUR 2023,,,61.5,,,,51.67418335352436,27.1
U1392,,2023,WUR 2023,,,61.5,,,,47.88418239895532,27.1
U1392,,2023,WUR 2023,,,61.5,,,,43.8055958895228,27.1
U1392,,2023,WUR 2023,,,61.5,,,,43.76365568588358,27.1
U1392,,2023,WUR 2023,,,61.5,,,,40.199930465075184,27.1
U1392,,2023,WUR 2023,,,61.5,,,,28.5527837078826,27.1
U1392,,2023,WUR 2023,,,61.5,,,,33.749021648384776,27.1
U1392,,2023,WUR 2023,,,61.5,,,,27.403396326452484,27.1
U1392,,2023,WUR 2023,,,61.5,,,,31.15712600491052,27.1
U1392,,2023,WUR 2023,,,61.5,,,,29.071708243361048,27.1
U1392,,2023,WUR 2023,,,61.5,,,,30.399950650658432,27.1
U1392,,2023,WUR 2023,,,61.5,,,,35.33147185564629,27.1
U1392,,2023,WUR 2023,,,61.5,,,,33.946773711772735,27.1
U1392,,2023,WUR 2023,,,61.5,,,,24.793802164462853,27.1
U1392,,2023,WUR 2023,,,61.5,,,,26.75785339223952,27.1
U1392,,2023,WUR 2023,,,61.5,,,,28.23732384975655,27.1
U1392,,2023,WUR 2023,,,61.5,,,,25.94141452924313,27.1
U1392,,2023,WUR 2023,,,61.5,,,,29.006413964994017,27.1
U1392,,2023,WUR 2023,,,61.5,,,,22.1526345493242,27.1
U1392,,2023,WUR 2023,,,61.5,,,,24.14081875648968,27.1
U1392,,2023,WUR 2023,,,61.5,,,,21.705412418739144,27.1
U1392,,2023,WUR 2023,,,61.5,,,,17.20997779422529,27.1
U1392,,2023,WUR 2023,,,61.5,,,,19.88491145208488,27.1
U1392,,2023,WUR 2023,,,61.5,,,,16.844436642582238,27.1
U1392,,2023,WUR 2023,,,61.5,,,,14.210401042301203,27.1
U1392,,2023,WUR 2023,,,61.5,,,,15.06262573119662,27.1
U1392,,2023,WUR 2023,,,61.5,,,,16.635504832291446,27.1
U1392,,2023,WUR 2023,,,61.5,,,,7.70819853141716,27.1
U1392,,2023,WUR 2023,,,61.5,,,,10.257737010756824,27.1
U1392,,2023,WUR 2023,,,61.5,,,,12.715623388297129,27.1
U1392,,2023,WUR 2023,,,61.5,,,,13.869534663513184,27.1
U1392,,2023,WUR 2023,,,61.5,,,,6.146807125772188,27.1
U1392,,2023,WUR 2023,,,61.5,,,,12.013271551458049,27.1
U1392,,2023,WUR 2023,,,61.5,,,,4.31948995228298,27.1
U1392,,2023,WUR 2023,,,61.5,,,,14.647984495642952,27.1
U1392,,2023,WUR 2023,,,61.5,,,,21.04078790243373,27.1
U1392,,2023,WUR 2023,,,61.5,,,,12.360347732600466,27.1
U1392,,2023,WUR 2023,,,61.5,,,,13.933106593924531,27.1
U1392,,2023,WUR 2023,,,61.5,,,,22.456205164243038,27.1
U1392,,2023,WUR 2023,,,61.5,,,,14.884108458641276,27.1
U1392,,2023,WUR 2023,,,61.5,,,,14.175358906529317,27.1
U1392,,2023,WUR 2023,,,61.5,,,,2.945328711444474,27.1
U1392,,2023,WUR 2023,,,61.5,,,,15.149877445256404,27.1
U1392,,2023,WUR 2023,,,61.5,,,,9.937988328617376,27.1
U1392,,2023,WUR 2023,,,61.5,,,,7.4295133641299556,27.1
U1392,,2023,WUR 2023,,,61.5,,,,8.39952199281354,27.1
U1392,,2023,WUR 2023,,,61.5,,,,6.571154201361318,27.1
U1392,,2023,WUR 2023,,,61.5,,,,3.277609582730025,27.1
U1392,,2023,WUR 2023,,,61.5,,,,3.1847189500491737,27.1
U1392,,2023,WUR 2023,,,61.5,,,,6.577730643152531,27.1
U1392,,2023,WUR 2023,,,61.5,,,,3.9478255545891,27.1
U1392,,2023,WUR 2023,,,61.5,,,,6.733954972267687,27.1
U1392,,2023,WUR 2023,,,61.5,,,,12.535658747363703,27.1
U1392,,2023,WUR 2023,,,61.5,,,,4.047134316765368,27.1
U1392,,2023,WUR 2023,,,61.5,,,,9.259582578959762,27.1
U1392,,2023,WUR 2023,,,61.5,,,,5.0147794888344,27.1
U1392,,2023,WUR 2023,,,61.5,,,,6.048745570521993,27.1
U1392,,2023,WUR 2023,,,61.5,,,,3.2088437637489795,27.1
U1392,,2023,WUR 2023,,,61.5,,,,3.833456710089624,27.1
U1392,,2023,WUR 2023,,,61.5,,,,9.782059903657936,27.1
U1392,,2023,WUR 2023,,,61.5,,,,5.158831633617945,27.1
U1392,,2023,WUR 2023,,,61.5,,,,6.656987637310143,27.1
U1392,,2023,WUR 2023,,,61.5,,,,7.980847008957106,27.1
U1392,,2023,WUR 2023,,,61.5,,,,6.152391640490189,27.1
U1392,,2023,WUR 2023,,,61.5,,,,5.302684637660615,27.1
U1392,,2023,WUR 2023,,,61.5,,,,4.124848199841193,27.1
U1392,,2023,WUR 2023,,,61.5,,,,3.813111589693071,27.1
U1392,,2023,WUR 2023,,,61.5,,,,5.302602674557117,27.1
U1392,,2023,WUR 2023,,,61.5,,,,8.157174958216169,27.1
U1392,,2023,WUR 2023,,,61.5,,,,5.076762069949905,27.1
U1392,,2023,WUR 2023,,,61.5,,,,6.288810601252746,27.1
U1392,,2023,WUR 2023,,,61.5,,,,6.328276090764572,27.1
U1392,,2023,WUR 2023,,,61.5,,,,11.75297653654587,27.1
U1392,,2023,WUR 2023,,,61.5,,,,10.117266439246784,27.1
U1392,,2023,WUR 2023,,,61.5,,,,4.437922656063465,27.1
U1392,,2023,WUR 2023,,,61.5,,,,4.710293091892417,27.1
U1392,,2023,WUR 2023,,,61.5,,,,7.085925565335147,27.1
U1392,,2023,WUR 2023,,,61.5,,,,3.355528220457925,27.1
U1392,,2023,WUR 2023,,,61.5,,,,,27.1
U1392,,2023,WUR 2023,,,19.3,,,,51.67418335352436,63.8
U1392,,2023,WUR 2023,,,19.3,,,,47.88418239895532,63.8
U1392,,2023,WUR 2023,,,19.3,,,,43.8055958895228,63.8
U1392,,2023,WUR 2023,,,19.3,,,,43.76365568588358,63.8
U1392,,2023,WUR 2023,,,19.3,,,,40.199930465075184,63.8
U1392,,2023,WUR 2023,,,19.3,,,,28.5527837078826,63.8
U1392,,2023,WUR 2023,,,19.3,,,,33.749021648384776,63.8
U1392,,2023,WUR 2023,,,19.3,,,,27.403396326452484,63.8
U1392,,2023,WUR 2023,,,19.3,,,,31.15712600491052,63.8
U1392,,2023,WUR 2023,,,19.3,,,,29.071708243361048,63.8
U1392,,2023,WUR 2023,,,19.3,,,,30.399950650658432,63.8
U1392,,2023,WUR 2023,,,19.3,,,,35.33147185564629,63.8
U1392,,2023,WUR 2023,,,19.3,,,,33.946773711772735,63.8
U1392,,2023,WUR 2023,,,19.3,,,,24.793802164462853,63.8
U1392,,2023,WUR 2023,,,19.3,,,,26.75785339223952,63.8
U1392,,2023,WUR 2023,,,19.3,,,,28.23732384975655,63.8
U1392,,2023,WUR 2023,,,19.3,,,,25.94141452924313,63.8
U1392,,2023,WUR 2023,,,19.3,,,,29.006413964994017,63.8
U1392,,2023,WUR 2023,,,19.3,,,,22.1526345493242,63.8
U1392,,2023,WUR 2023,,,19.3,,,,24.14081875648968,63.8
U1392,,2023,WUR 2023,,,19.3,,,,21.705412418739144,63.8
U1392,,2023,WUR 2023,,,19.3,,,,17.20997779422529,63.8
U1392,,2023,WUR 2023,,,19.3,,,,19.88491145208488,63.8
U1392,,2023,WUR 2023,,,19.3,,,,16.844436642582238,63.8
U1392,,2023,WUR 2023,,,19.3,,,,14.210401042301203,63.8
U1392,,2023,WUR 2023,,,19.3,,,,15.06262573119662,63.8
U1392,,2023,WUR 2023,,,19.3,,,,16.635504832291446,63.8
U1392,,2023,WUR 2023,,,19.3,,,,7.70819853141716,63.8
U1392,,2023,WUR 2023,,,19.3,,,,10.257737010756824,63.8
U1392,,2023,WUR 2023,,,19.3,,,,12.715623388297129,63.8
U1392,,2023,WUR 2023,,,19.3,,,,13.869534663513184,63.8
U1392,,2023,WUR 2023,,,19.3,,,,6.146807125772188,63.8
U1392,,2023,WUR 2023,,,19.3,,,,12.013271551458049,63.8
U1392,,2023,WUR 2023,,,19.3,,,,4.31948995228298,63.8
U1392,,2023,WUR 2023,,,19.3,,,,14.647984495642952,63.8
U1392,,2023,WUR 2023,,,19.3,,,,21.04078790243373,63.8
U1392,,2023,WUR 2023,,,19.3,,,,12.360347732600466,63.8
U1392,,2023,WUR 2023,,,19.3,,,,13.933106593924531,63.8
U1392,,2023,WUR 2023,,,19.3,,,,22.456205164243038,63.8
U1392,,2023,WUR 2023,,,19.3,,,,14.884108458641276,63.8
U1392,,2023,WUR 2023,,,19.3,,,,14.175358906529317,63.8
U1392,,2023,WUR 2023,,,19.3,,,,2.945328711444474,63.8
U1392,,2023,WUR 2023,,,19.3,,,,15.149877445256404,63.8
U1392,,2023,WUR 2023,,,19.3,,,,9.937988328617376,63.8
U1392,,2023,WUR 2023,,,19.3,,,,7.4295133641299556,63.8
U1392,,2023,WUR 2023,,,19.3,,,,8.39952199281354,63.8
U1392,,2023,WUR 2023,,,19.3,,,,6.571154201361318,63.8
U1392,,2023,WUR 2023,,,19.3,,,,3.277609582730025,63.8
U1392,,2023,WUR 2023,,,19.3,,,,3.1847189500491737,63.8
U1392,,2023,WUR 2023,,,19.3,,,,6.577730643152531,63.8
U1392,,2023,WUR 2023,,,19.3,,,,3.9478255545891,63.8
U1392,,2023,WUR 2023,,,19.3,,,,6.733954972267687,63.8
U1392,,2023,WUR 2023,,,19.3,,,,12.535658747363703,63.8
U1392,,2023,WUR 2023,,,19.3,,,,4.047134316765368,63.8
U1392,,2023,WUR 2023,,,19.3,,,,9.259582578959762,63.8
U1392,,2023,WUR 2023,,,19.3,,,,5.0147794888344,63.8
U1392,,2023,WUR 2023,,,19.3,,,,6.048745570521993,63.8
U1392,,2023,WUR 2023,,,19.3,,,,3.2088437637489795,63.8
U1392,,2023,WUR 2023,,,19.3,,,,3.833456710089624,63.8
U1392,,2023,WUR 2023,,,19.3,,,,9.782059903657936,63.8
U1392,,2023,WUR 2023,,,19.3,,,,5.158831633617945,63.8
U1392,,2023,WUR 2023,,,19.3,,,,6.656987637310143,63.8
U1392,,2023,WUR 2023,,,19.3,,,,7.980847008957106,63.8
U1392,,2023,WUR 2023,,,19.3,,,,6.152391640490189,63.8
U1392,,2023,WUR 2023,,,19.3,,,,5.302684637660615,63.8
U1392,,2023,WUR 2023,,,19.3,,,,4.124848199841193,63.8
U1392,,2023,WUR 2023,,,19.3,,,,3.813111589693071,63.8
U1392,,2023,WUR 2023,,,19.3,,,,5.302602674557117,63.8
U1392,,2023,WUR 2023,,,19.3,,,,8.157174958216169,63.8
U1392,,2023,WUR 2023,,,19.3,,,,5.076762069949905,63.8
U1392,,2023,WUR 2023,,,19.3,,,,6.288810601252746,63.8
U1392,,2023,WUR 2023,,,19.3,,,,6.328276090764572,63.8
U1392,,2023,WUR 2023,,,19.3,,,,11.75297653654587,63.8
U1392,,2023,WUR 2023,,,19.3,,,,10.117266439246784,63.8
U1392,,2023,WUR 2023,,,19.3,,,,4.437922656063465,63.8
U1392,,2023,WUR 2023,,,19.3,,,,4.710293091892417,63.8
U1392,,2023,WUR 2023,,,19.3,,,,7.085925565335147,63.8
U1392,,2023,WUR 2023,,,19.3,,,,3.355528220457925,63.8
U1392,,2023,WUR 2023,,,19.3,,,,,63.8
U1392,,2023,WUR 2023,,,61.9,,,,51.67418335352436,24.9
U1392,,2023,WUR 2023,,,61.9,,,,47.88418239895532,24.9
U1392,,2023,WUR 2023,,,61.9,,,,43.8055958895228,24.9
U1392,,2023,WUR 2023,,,61.9,,,,43.76365568588358,24.9
U1392,,2023,WUR 2023,,,61.9,,,,40.199930465075184,24.9
U1392,,2023,WUR 2023,,,61.9,,,,28.5527837078826,24.9
U1392,,2023,WUR 2023,,,61.9,,,,33.749021648384776,24.9
U1392,,2023,WUR 2023,,,61.9,,,,27.403396326452484,24.9
U1392,,2023,WUR 2023,,,61.9,,,,31.15712600491052,24.9
U1392,,2023,WUR 2023,,,61.9,,,,29.071708243361048,24.9
U1392,,2023,WUR 2023,,,61.9,,,,30.399950650658432,24.9
U1392,,2023,WUR 2023,,,61.9,,,,35.33147185564629,24.9
U1392,,2023,WUR 2023,,,61.9,,,,33.946773711772735,24.9
U1392,,2023,WUR 2023,,,61.9,,,,24.793802164462853,24.9
U1392,,2023,WUR 2023,,,61.9,,,,26.75785339223952,24.9
U1392,,2023,WUR 2023,,,61.9,,,,28.23732384975655,24.9
U1392,,2023,WUR 2023,,,61.9,,,,25.94141452924313,24.9
U1392,,2023,WUR 2023,,,61.9,,,,29.006413964994017,24.9
U1392,,2023,WUR 2023,,,61.9,,,,22.1526345493242,24.9
U1392,,2023,WUR 2023,,,61.9,,,,24.14081875648968,24.9
U1392,,2023,WUR 2023,,,61.9,,,,21.705412418739144,24.9
U1392,,2023,WUR 2023,,,61.9,,,,17.20997779422529,24.9
U1392,,2023,WUR 2023,,,61.9,,,,19.88491145208488,24.9
U1392,,2023,WUR 2023,,,61.9,,,,16.844436642582238,24.9
U1392,,2023,WUR 2023,,,61.9,,,,14.210401042301203,24.9
U1392,,2023,WUR 2023,,,61.9,,,,15.06262573119662,24.9
U1392,,2023,WUR 2023,,,61.9,,,,16.635504832291446,24.9
U1392,,2023,WUR 2023,,,61.9,,,,7.70819853141716,24.9
U1392,,2023,WUR 2023,,,61.9,,,,10.257737010756824,24.9
U1392,,2023,WUR 2023,,,61.9,,,,12.715623388297129,24.9
U1392,,2023,WUR 2023,,,61.9,,,,13.869534663513184,24.9
U1392,,2023,WUR 2023,,,61.9,,,,6.146807125772188,24.9
U1392,,2023,WUR 2023,,,61.9,,,,12.013271551458049,24.9
U1392,,2023,WUR 2023,,,61.9,,,,4.31948995228298,24.9
U1392,,2023,WUR 2023,,,61.9,,,,14.647984495642952,24.9
U1392,,2023,WUR 2023,,,61.9,,,,21.04078790243373,24.9
U1392,,2023,WUR 2023,,,61.9,,,,12.360347732600466,24.9
U1392,,2023,WUR 2023,,,61.9,,,,13.933106593924531,24.9
U1392,,2023,WUR 2023,,,61.9,,,,22.456205164243038,24.9
U1392,,2023,WUR 2023,,,61.9,,,,14.884108458641276,24.9
U1392,,2023,WUR 2023,,,61.9,,,,14.175358906529317,24.9
U1392,,2023,WUR 2023,,,61.9,,,,2.945328711444474,24.9
U1392,,2023,WUR 2023,,,61.9,,,,15.149877445256404,24.9
U1392,,2023,WUR 2023,,,61.9,,,,9.937988328617376,24.9
U1392,,2023,WUR 2023,,,61.9,,,,7.4295133641299556,24.9
U1392,,2023,WUR 2023,,,61.9,,,,8.39952199281354,24.9
U1392,,2023,WUR 2023,,,61.9,,,,6.571154201361318,24.9
U1392,,2023,WUR 2023,,,61.9,,,,3.277609582730025,24.9
U1392,,2023,WUR 2023,,,61.9,,,,3.1847189500491737,24.9
U1392,,2023,WUR 2023,,,61.9,,,,6.577730643152531,24.9
U1392,,2023,WUR 2023,,,61.9,,,,3.9478255545891,24.9
U1392,,2023,WUR 2023,,,61.9,,,,6.733954972267687,24.9
U1392,,2023,WUR 2023,,,61.9,,,,12.535658747363703,24.9
U1392,,2023,WUR 2023,,,61.9,,,,4.047134316765368,24.9
U1392,,2023,WUR 2023,,,61.9,,,,9.259582578959762,24.9
U1392,,2023,WUR 2023,,,61.9,,,,5.0147794888344,24.9
U1392,,2023,WUR 2023,,,61.9,,,,6.048745570521993,24.9
U1392,,2023,WUR 2023,,,61.9,,,,3.2088437637489795,24.9
U1392,,2023,WUR 2023,,,61.9,,,,3.833456710089624,24.9
U1392,,2023,WUR 2023,,,61.9,,,,9.782059903657936,24.9
U1392,,2023,WUR 2023,,,61.9,,,,5.158831633617945,24.9
U1392,,2023,WUR 2023,,,61.9,,,,6.656987637310143,24.9
U1392,,2023,WUR 2023,,,61.9,,,,7.980847008957106,24.9
U1392,,2023,WUR 2023,,,61.9,,,,6.152391640490189,24.9
U1392,,2023,WUR 2023,,,61.9,,,,5.302684637660615,24.9
U1392,,2023,WUR 2023,,,61.9,,,,4.124848199841193,24.9
U1392,,2023,WUR 2023,,,61.9,,,,3.813111589693071,24.9
U1392,,2023,WUR 2023,,,61.9,,,,5.302602674557117,24.9
U1392,,2023,WUR 2023,,,61.9,,,,8.157174958216169,24.9
U1392,,2023,WUR 2023,,,61.9,,,,5.076762069949905,24.9
U1392,,2023,WUR 2023,,,61.9,,,,6.288810601252746,24.9
U1392,,2023,WUR 2023,,,61.9,,,,6.328276090764572,24.9
U1392,,2023,WUR 2023,,,61.9,,,,11.75297653654587,24.9
U1392,,2023,WUR 2023,,,61.9,,,,10.117266439246784,24.9
U1392,,2023,WUR 2023,,,61.9,,,,4.437922656063465,24.9
U1392,,2023,WUR 2023,,,61.9,,,,4.710293091892417,24.9
U1392,,2023,WUR 2023,,,61.9,,,,7.085925565335147,24.9
U1392,,2023,WUR 2023,,,61.9,,,,3.355528220457925,24.9
U1392,,2023,WUR 2023,,,61.9,,,,,24.9
U1392,,2023,WUR 2023,,,11.8,,,,51.67418335352436,55.9
U1392,,2023,WUR 2023,,,11.8,,,,47.88418239895532,55.9
U1392,,2023,WUR 2023,,,11.8,,,,43.8055958895228,55.9
U1392,,2023,WUR 2023,,,11.8,,,,43.76365568588358,55.9
U1392,,2023,WUR 2023,,,11.8,,,,40.199930465075184,55.9
U1392,,2023,WUR 2023,,,11.8,,,,28.5527837078826,55.9
U1392,,2023,WUR 2023,,,11.8,,,,33.749021648384776,55.9
U1392,,2023,WUR 2023,,,11.8,,,,27.403396326452484,55.9
U1392,,2023,WUR 2023,,,11.8,,,,31.15712600491052,55.9
U1392,,2023,WUR 2023,,,11.8,,,,29.071708243361048,55.9
U1392,,2023,WUR 2023,,,11.8,,,,30.399950650658432,55.9
U1392,,2023,WUR 2023,,,11.8,,,,35.33147185564629,55.9
U1392,,2023,WUR 2023,,,11.8,,,,33.946773711772735,55.9
U1392,,2023,WUR 2023,,,11.8,,,,24.793802164462853,55.9
U1392,,2023,WUR 2023,,,11.8,,,,26.75785339223952,55.9
U1392,,2023,WUR 2023,,,11.8,,,,28.23732384975655,55.9
U1392,,2023,WUR 2023,,,11.8,,,,25.94141452924313,55.9
U1392,,2023,WUR 2023,,,11.8,,,,29.006413964994017,55.9
U1392,,2023,WUR 2023,,,11.8,,,,22.1526345493242,55.9
U1392,,2023,WUR 2023,,,11.8,,,,24.14081875648968,55.9
U1392,,2023,WUR 2023,,,11.8,,,,21.705412418739144,55.9
U1392,,2023,WUR 2023,,,11.8,,,,17.20997779422529,55.9
U1392,,2023,WUR 2023,,,11.8,,,,19.88491145208488,55.9
U1392,,2023,WUR 2023,,,11.8,,,,16.844436642582238,55.9
U1392,,2023,WUR 2023,,,11.8,,,,14.210401042301203,55.9
U1392,,2023,WUR 2023,,,11.8,,,,15.06262573119662,55.9
U1392,,2023,WUR 2023,,,11.8,,,,16.635504832291446,55.9
U1392,,2023,WUR 2023,,,11.8,,,,7.70819853141716,55.9
U1392,,2023,WUR 2023,,,11.8,,,,10.257737010756824,55.9
U1392,,2023,WUR 2023,,,11.8,,,,12.715623388297129,55.9
U1392,,2023,WUR 2023,,,11.8,,,,13.869534663513184,55.9
U1392,,2023,WUR 2023,,,11.8,,,,6.146807125772188,55.9
U1392,,2023,WUR 2023,,,11.8,,,,12.013271551458049,55.9
U1392,,2023,WUR 2023,,,11.8,,,,4.31948995228298,55.9
U1392,,2023,WUR 2023,,,11.8,,,,14.647984495642952,55.9
U1392,,2023,WUR 2023,,,11.8,,,,21.04078790243373,55.9
U1392,,2023,WUR 2023,,,11.8,,,,12.360347732600466,55.9
U1392,,2023,WUR 2023,,,11.8,,,,13.933106593924531,55.9
U1392,,2023,WUR 2023,,,11.8,,,,22.456205164243038,55.9
U1392,,2023,WUR 2023,,,11.8,,,,14.884108458641276,55.9
U1392,,2023,WUR 2023,,,11.8,,,,14.175358906529317,55.9
U1392,,2023,WUR 2023,,,11.8,,,,2.945328711444474,55.9
U1392,,2023,WUR 2023,,,11.8,,,,15.149877445256404,55.9
U1392,,2023,WUR 2023,,,11.8,,,,9.937988328617376,55.9
U1392,,2023,WUR 2023,,,11.8,,,,7.4295133641299556,55.9
U1392,,2023,WUR 2023,,,11.8,,,,8.39952199281354,55.9
U1392,,2023,WUR 2023,,,11.8,,,,6.571154201361318,55.9
U1392,,2023,WUR 2023,,,11.8,,,,3.277609582730025,55.9
U1392,,2023,WUR 2023,,,11.8,,,,3.1847189500491737,55.9
U1392,,2023,WUR 2023,,,11.8,,,,6.577730643152531,55.9
U1392,,2023,WUR 2023,,,11.8,,,,3.9478255545891,55.9
U1392,,2023,WUR 2023,,,11.8,,,,6.733954972267687,55.9
U1392,,2023,WUR 2023,,,11.8,,,,12.535658747363703,55.9
U1392,,2023,WUR 2023,,,11.8,,,,4.047134316765368,55.9
U1392,,2023,WUR 2023,,,11.8,,,,9.259582578959762,55.9
U1392,,2023,WUR 2023,,,11.8,,,,5.0147794888344,55.9
U1392,,2023,WUR 2023,,,11.8,,,,6.048745570521993,55.9
U1392,,2023,WUR 2023,,,11.8,,,,3.2088437637489795,55.9
U1392,,2023,WUR 2023,,,11.8,,,,3.833456710089624,55.9
U1392,,2023,WUR 2023,,,11.8,,,,9.782059903657936,55.9
U1392,,2023,WUR 2023,,,11.8,,,,5.158831633617945,55.9
U1392,,2023,WUR 2023,,,11.8,,,,6.656987637310143,55.9
U1392,,2023,WUR 2023,,,11.8,,,,7.980847008957106,55.9
U1392,,2023,WUR 2023,,,11.8,,,,6.152391640490189,55.9
U1392,,2023,WUR 2023,,,11.8,,,,5.302684637660615,55.9
U1392,,2023,WUR 2023,,,11.8,,,,4.124848199841193,55.9
U1392,,2023,WUR 2023,,,11.8,,,,3.813111589693071,55.9
U1392,,2023,WUR 2023,,,11.8,,,,5.302602674557117,55.9
U1392,,2023,WUR 2023,,,11.8,,,,8.157174958216169,55.9
U1392,,2023,WUR 2023,,,11.8,,,,5.076762069949905,55.9
U1392,,2023,WUR 2023,,,11.8,,,,6.288810601252746,55.9
U1392,,2023,WUR 2023,,,11.8,,,,6.328276090764572,55.9
U1392,,2023,WUR 2023,,,11.8,,,,11.75297653654587,55.9
U1392,,2023,WUR 2023,,,11.8,,,,10.117266439246784,55.9
U1392,,2023,WUR 2023,,,11.8,,,,4.437922656063465,55.9
U1392,,2023,WUR 2023,,,11.8,,,,4.710293091892417,55.9
U1392,,2023,WUR 2023,,,11.8,,,,7.085925565335147,55.9
U1392,,2023,WUR 2023,,,11.8,,,,3.355528220457925,55.9
U1392,,2023,WUR 2023,,,11.8,,,,,55.9
U1392,,2023,WUR 2023,,,16.1,,,,51.67418335352436,53.9
U1392,,2023,WUR 2023,,,16.1,,,,47.88418239895532,53.9
U1392,,2023,WUR 2023,,,16.1,,,,43.8055958895228,53.9
U1392,,2023,WUR 2023,,,16.1,,,,43.76365568588358,53.9
U1392,,2023,WUR 2023,,,16.1,,,,40.199930465075184,53.9
U1392,,2023,WUR 2023,,,16.1,,,,28.5527837078826,53.9
U1392,,2023,WUR 2023,,,16.1,,,,33.749021648384776,53.9
U1392,,2023,WUR 2023,,,16.1,,,,27.403396326452484,53.9
U1392,,2023,WUR 2023,,,16.1,,,,31.15712600491052,53.9
U1392,,2023,WUR 2023,,,16.1,,,,29.071708243361048,53.9
U1392,,2023,WUR 2023,,,16.1,,,,30.399950650658432,53.9
U1392,,2023,WUR 2023,,,16.1,,,,35.33147185564629,53.9
U1392,,2023,WUR 2023,,,16.1,,,,33.946773711772735,53.9
U1392,,2023,WUR 2023,,,16.1,,,,24.793802164462853,53.9
U1392,,2023,WUR 2023,,,16.1,,,,26.75785339223952,53.9
U1392,,2023,WUR 2023,,,16.1,,,,28.23732384975655,53.9
U1392,,2023,WUR 2023,,,16.1,,,,25.94141452924313,53.9
U1392,,2023,WUR 2023,,,16.1,,,,29.006413964994017,53.9
U1392,,2023,WUR 2023,,,16.1,,,,22.1526345493242,53.9
U1392,,2023,WUR 2023,,,16.1,,,,24.14081875648968,53.9
U1392,,2023,WUR 2023,,,16.1,,,,21.705412418739144,53.9
U1392,,2023,WUR 2023,,,16.1,,,,17.20997779422529,53.9
U1392,,2023,WUR 2023,,,16.1,,,,19.88491145208488,53.9
U1392,,2023,WUR 2023,,,16.1,,,,16.844436642582238,53.9
U1392,,2023,WUR 2023,,,16.1,,,,14.210401042301203,53.9
U1392,,2023,WUR 2023,,,16.1,,,,15.06262573119662,53.9
U1392,,2023,WUR 2023,,,16.1,,,,16.635504832291446,53.9
U1392,,2023,WUR 2023,,,16.1,,,,7.70819853141716,53.9
U1392,,2023,WUR 2023,,,16.1,,,,10.257737010756824,53.9
U1392,,2023,WUR 2023,,,16.1,,,,12.715623388297129,53.9
U1392,,2023,WUR 2023,,,16.1,,,,13.869534663513184,53.9
U1392,,2023,WUR 2023,,,16.1,,,,6.146807125772188,53.9
U1392,,2023,WUR 2023,,,16.1,,,,12.013271551458049,53.9
U1392,,2023,WUR 2023,,,16.1,,,,4.31948995228298,53.9
U1392,,2023,WUR 2023,,,16.1,,,,14.647984495642952,53.9
U1392,,2023,WUR 2023,,,16.1,,,,21.04078790243373,53.9
U1392,,2023,WUR 2023,,,16.1,,,,12.360347732600466,53.9
U1392,,2023,WUR 2023,,,16.1,,,,13.933106593924531,53.9
U1392,,2023,WUR 2023,,,16.1,,,,22.456205164243038,53.9
U1392,,2023,WUR 2023,,,16.1,,,,14.884108458641276,53.9
U1392,,2023,WUR 2023,,,16.1,,,,14.175358906529317,53.9
U1392,,2023,WUR 2023,,,16.1,,,,2.945328711444474,53.9
U1392,,2023,WUR 2023,,,16.1,,,,15.149877445256404,53.9
U1392,,2023,WUR 2023,,,16.1,,,,9.937988328617376,53.9
U1392,,2023,WUR 2023,,,16.1,,,,7.4295133641299556,53.9
U1392,,2023,WUR 2023,,,16.1,,,,8.39952199281354,53.9
U1392,,2023,WUR 2023,,,16.1,,,,6.571154201361318,53.9
U1392,,2023,WUR 2023,,,16.1,,,,3.277609582730025,53.9
U1392,,2023,WUR 2023,,,16.1,,,,3.1847189500491737,53.9
U1392,,2023,WUR 2023,,,16.1,,,,6.577730643152531,53.9
U1392,,2023,WUR 2023,,,16.1,,,,3.9478255545891,53.9
U1392,,2023,WUR 2023,,,16.1,,,,6.733954972267687,53.9
U1392,,2023,WUR 2023,,,16.1,,,,12.535658747363703,53.9
U1392,,2023,WUR 2023,,,16.1,,,,4.047134316765368,53.9
U1392,,2023,WUR 2023,,,16.1,,,,9.259582578959762,53.9
U1392,,2023,WUR 2023,,,16.1,,,,5.0147794888344,53.9
U1392,,2023,WUR 2023,,,16.1,,,,6.048745570521993,53.9
U1392,,2023,WUR 2023,,,16.1,,,,3.2088437637489795,53.9
U1392,,2023,WUR 2023,,,16.1,,,,3.833456710089624,53.9
U1392,,2023,WUR 2023,,,16.1,,,,9.782059903657936,53.9
U1392,,2023,WUR 2023,,,16.1,,,,5.158831633617945,53.9
U1392,,2023,WUR 2023,,,16.1,,,,6.656987637310143,53.9
U1392,,2023,WUR 2023,,,16.1,,,,7.980847008957106,53.9
U1392,,2023,WUR 2023,,,16.1,,,,6.152391640490189,53.9
