university_id,university_name,country_id,country_name,region,match_method,manual_review_required,sources
U0336,carlos iii university of madrid,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U0337,carnegie mellon university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0338,case western reserve university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0339,catania university,C0114,italy,Europe,exact_normalized_name,False,QS
U0340,catholic university in erbil,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U0341,the catholic university of america,C0245,united states,,exact_normalized_name,False,THE
U0342,catholic university of brasília,C0030,brazil,,exact_normalized_name,False,"THE,WUR"
U0343,the catholic university of korea,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0344,catholic university of portugal,C0189,portugal,,exact_normalized_name,False,"THE,WUR"
U0345,catholic university of the north,C0045,chile,,exact_normalized_name,False,"THE,WUR"
U0346,catholic university of the sacred heart,C0114,italy,,exact_normalized_name,False,THE
U0347,catholic university of ávila,C0216,spain,,exact_normalized_name,False,THE
U0348,católica de córdoba,C0011,argentina,Americas,exact_normalized_name,False,QS
U0349,caucasus international university,C0085,georgia,,exact_normalized_name,False,THE
U0350,cbs international business school,C0086,germany,,exact_normalized_name,False,THE
U0351,ceará state university,C0030,brazil,,exact_normalized_name,False,"THE,WUR"
U0352,cebu technological university,C0187,philippines,,exact_normalized_name,False,"THE,WUR"
U0353,cecos university of it and emerging sciences,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0354,centrale nantes,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0355,central european university,C0015,austria,,exact_normalized_name,False,"THE,WUR"
U0356,central luzon state university,C0187,philippines,,exact_normalized_name,False,THE
U0357,central michigan university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE"
U0358,central queensland university,C0014,australia,,exact_normalized_name,False,"THE,WUR"
U0359,central queensland university cquniversity australia,C0014,australia,Oceania,exact_normalized_name,False,QS
U0360,central south university,C0046,china mainland,Asia,exact_normalized_name,False,"QS,WUR"
U0361,centro de estudios para la calidad educativa y la investigación científica ceceic,C0152,mexico,,exact_normalized_name,False,THE
U0362,centro federal de educação tecnológica celso suckow da fonseca cefetrj,C0030,brazil,,exact_normalized_name,False,THE
U0363,centro universitário cesuca,C0030,brazil,,exact_normalized_name,False,THE
U0364,centro universitário de jaguariúna,C0030,brazil,,exact_normalized_name,False,WUR
U0365,centro universitário max planck,C0030,brazil,,exact_normalized_name,False,WUR
U0366,centurion university of technology and management,C0108,india,,exact_normalized_name,False,THE
U0367,ces university,C0047,colombia,,exact_normalized_name,False,"THE,WUR"
U0368,cetys universidad,C0152,mexico,,exact_normalized_name,False,"THE,WUR"
U0369,chalmers university of technology,C0226,sweden,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0370,chandigarh university,C0108,india,Asia,exact_normalized_name,False,QS
U0371,chang gung university,C0267,taiwan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0372,chang gung university of science and technology,C0267,taiwan,,exact_normalized_name,False,"THE,WUR"
U0373,chang jung christian university,C0267,taiwan,Asia,exact_normalized_name,False,QS
U0374,changsha university of science and technology,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0375,chaoyang university of technology,C0267,taiwan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0376,chapman university,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U0377,charisma university,C0239,turks and caicos islands,,exact_normalized_name,False,THE
U0378,charité universitätsmedizin berlin,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U0379,charles darwin university,C0014,australia,Oceania,exact_normalized_name,False,"QS,THE,WUR"
U0380,charles sturt university,C0014,australia,Oceania,exact_normalized_name,False,"QS,THE,WUR"
U0381,charles university,C0057,czechia,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0382,chelyabinsk state university,C0195,russian federation,,exact_normalized_name,False,THE
U0383,chengdu university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0384,chernihiv polytechnic national university,C0242,ukraine,,exact_normalized_name,False,"THE,WUR"
U0385,chettinad academy of research and education,C0108,india,,exact_normalized_name,False,THE
U0386,chiang mai university,C0231,thailand,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0387,chiba institute of technology,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0388,chiba university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0389,china agricultural university,C0268,china mainland,Asia,exact_normalized_name,False,QS
U0390,china medical university taiwan,C0267,taiwan,,exact_normalized_name,False,"THE,WUR"
U0391,china pharmaceutical university,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0392,china university of geosciences,C0268,china mainland,Asia,exact_normalized_name,False,QS
U0393,china university of geosciences beijing,C0046,china,,exact_normalized_name,False,WUR
U0394,china university of mining and technology,C0268,china mainland,Asia,exact_normalized_name,False,QS
U0395,china university of petroleum,C0268,china mainland,Asia,exact_normalized_name,False,QS
U0396,china university of petroleum beijing,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0397,china university of petroleum east china,C0046,china,,exact_normalized_name,False,THE
U0398,china university of political science and law,C0268,china mainland,Asia,exact_normalized_name,False,QS
U0399,chinese culture university,C0267,taiwan,,exact_normalized_name,False,"THE,WUR"
U0400,chinese university of hong kong,C0269,hong kong,,exact_normalized_name,False,"THE,WUR"
U0401,the chinese university of hong kong cuhk,C0270,hong kong sar,Asia,exact_normalized_name,False,QS
U0402,chinhoyi university of technology,C0256,zimbabwe,,exact_normalized_name,False,THE
U0403,chitkara university,C0108,india,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0404,chittagong university of engineering and technology,C0019,bangladesh,Asia,exact_normalized_name,False,QS
U0405,chongqing university,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0406,chonnam national university,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0407,chosun university,C0261,south korea,,exact_normalized_name,False,"THE,WUR"
U0408,christianalbrechtsuniversity zu kiel,C0086,germany,Europe,exact_normalized_name,False,QS
U0409,christ university bengaluru india,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0410,chubu university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0411,chulalongkorn university,C0231,thailand,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0412,chungang university,C0261,south korea,,exact_normalized_name,False,"THE,WUR"
U0413,chungang university cau,C0261,south korea,Asia,exact_normalized_name,False,QS
U0414,chungbuk national university,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0415,chungnam national university,C0261,south korea,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0416,chung shan medical university,C0267,taiwan,,exact_normalized_name,False,THE
U0417,chung yuan christian university,C0267,taiwan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0418,chuo university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U0419,cihan university erbil,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U0420,cihan university sulaimaniya,C0111,iraq,,exact_normalized_name,False,THE
U0421,city university of hong kong,C0270,hong kong sar,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0422,city university of london,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0423,city university of new york,C0245,united states,Americas,exact_normalized_name,False,QS
U0424,city university of science and information technology peshawar,C0181,pakistan,,exact_normalized_name,False,"THE,WUR"
U0425,civil aviation academy,C0118,kazakhstan,,exact_normalized_name,False,THE
U0426,clarkson university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0427,clark university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0428,claude bernard university lyon 1,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0429,clemson university,C0245,united states,Americas,exact_normalized_name,False,"QS,WUR"
U0430,cleveland state university,C0245,united states,Americas,exact_normalized_name,False,QS
U0431,coal city university,C0173,nigeria,,exact_normalized_name,False,WUR
U0432,cochin university of science and technology,C0108,india,,exact_normalized_name,False,"THE,WUR"
U0433,école centrale de lyon,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0434,école des mines de saintétienne,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0435,école des ponts paristech,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0436,colegio de méxico,C0152,mexico,Americas,exact_normalized_name,False,QS
U0437,école nationale des travaux publics de létat entpe,C0082,france,,exact_normalized_name,False,"THE,WUR"
U0438,école nationale polytechnique,C0005,algeria,,exact_normalized_name,False,"THE,WUR"
U0439,école nationale polytechnique doran maurice audin,C0005,algeria,,exact_normalized_name,False,THE
U0440,école nationale supérieure agronomique,C0005,algeria,,exact_normalized_name,False,THE
U0441,école nationale supérieure agronomique algiers,C0005,algeria,,exact_normalized_name,False,THE
U0442,école nationale supérieure de biotechnologie taoufik khaznadar ensb,C0005,algeria,,exact_normalized_name,False,THE
U0443,école nationale supérieure de management koléa,C0005,algeria,,exact_normalized_name,False,THE
U0444,école nationale supérieure des sciences de la mer et de laménagement du littoral enssmal,C0005,algeria,,exact_normalized_name,False,THE
U0445,école nationale supérieure dinformatique esi,C0005,algeria,,exact_normalized_name,False,THE
U0446,école nationale supérieure vétérinaire dalger,C0005,algeria,,exact_normalized_name,False,THE
U0447,école national polytechnique de constantine,C0005,algeria,,exact_normalized_name,False,THE
U0448,école normale supérieure de béchar,C0005,algeria,,exact_normalized_name,False,THE
U0449,école normale supérieure de bouzaréah,C0005,algeria,,exact_normalized_name,False,THE
U0450,école normale supérieure de kouba,C0005,algeria,,exact_normalized_name,False,THE
U0451,école normale supérieure de laghouat,C0005,algeria,,exact_normalized_name,False,THE
U0452,école normale supérieure de lyon,C0082,france,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0453,école normale supérieure doran,C0005,algeria,,exact_normalized_name,False,THE
U0454,école normale supérieure el katiba assia djebar constantine ensc,C0005,algeria,,exact_normalized_name,False,THE
U0455,école polytechnique darchitecture et durbanisme,C0005,algeria,,exact_normalized_name,False,"THE,WUR"
U0456,école polytechnique fédérale de lausanne,C0227,switzerland,,exact_normalized_name,False,"THE,WUR"
U0457,école supérieure de comptabilité et de finances de constantine,C0005,algeria,,exact_normalized_name,False,THE
U0458,école supérieure en informatique 8 mai 1945 de sidibelabbès,C0005,algeria,,exact_normalized_name,False,THE
U0459,école supérieure en sciences appliquées de tlemcen,C0005,algeria,,exact_normalized_name,False,THE
U0460,école supérieure en sciences biologiques doran essbo,C0005,algeria,,exact_normalized_name,False,THE
U0461,école supérieure en sciences et technologies de linformatique et du numérique estin,C0005,algeria,,exact_normalized_name,False,THE
U0462,college of charleston,C0245,united states,,exact_normalized_name,False,THE
U0463,college of william and mary,C0245,united states,Americas,exact_normalized_name,False,QS
U0464,colorado school of mines,C0245,united states,Americas,exact_normalized_name,False,"QS,WUR"
U0465,colorado state university,C0245,united states,Americas,exact_normalized_name,False,QS
U0466,colorado state university fort collins,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U0467,columbia university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0468,comenius university bratislava,C0271,slovakia,Europe,exact_normalized_name,False,QS
U0469,comenius university in bratislava,C0271,slovakia,,exact_normalized_name,False,"THE,WUR"
U0470,comillas pontifical university,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U0471,communication university of china,C0046,china,,exact_normalized_name,False,"THE,WUR"
U0472,complutense university of madrid,C0216,spain,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0473,comsats university islamabad,C0181,pakistan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0474,concordia university,C0039,canada,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0475,conservatoire for dance and drama,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U0476,constructor university bremen,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U0477,copenhagen business school,C0058,denmark,,exact_normalized_name,False,"THE,WUR"
U0478,cornell university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U0479,corvinus university of budapest,C0101,hungary,Europe,exact_normalized_name,False,"QS,WUR"
U0480,courtauld institute of art,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U0481,covenant university,C0173,nigeria,,exact_normalized_name,False,"THE,WUR"
U0482,coventry university,C0244,united kingdom,Europe,exact_normalized_name,False,"QS,THE,WUR"
U0483,cracow university of technology,C0188,poland,,exact_normalized_name,False,"THE,WUR"
U0484,cracow university of technology politechnika krakowska,C0188,poland,Europe,exact_normalized_name,False,QS
U0485,cranfield university,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U0486,creighton university,C0245,united states,,exact_normalized_name,False,WUR
U0487,cross river university of technology,C0173,nigeria,,exact_normalized_name,False,WUR
U0488,césar ritz colleges switzerland,C0227,switzerland,,exact_normalized_name,False,WUR
U0489,cukurova university,C0257,turkey,Asia,exact_normalized_name,False,"QS,THE,WUR"
U0490,cuny the city college of new york,C0245,united states,Americas,exact_normalized_name,False,QS
U0491,curtin university,C0014,australia,Oceania,exact_normalized_name,False,"QS,THE,WUR"
U0492,cv raman global university,C0108,india,,exact_normalized_name,False,WUR
