university_id,university_name,country_id,country_name,region
U00067,albayan university,C102,Iraq,Middle East & North Africa
U00068,albaydha university,C238,Yemen,Middle East & North Africa
U00069,albertludwigsuniversitaet freiburg,C052,Germany,Europe & Central Asia
U00070,alesraa university college,C102,Iraq,Middle East & North Africa
U00071,alex ekwueme federal university ndufualike,C162,Nigeria,Sub-Saharan Africa
U00072,alexandria university,C063,"Egypt, Arab Rep.",
U00073,alexandru ioan cuza university,C185,Romania,Europe & Central Asia
U00074,alfaisal university,C189,Saudi Arabia,Middle East & North Africa
U00075,alfaisal university,,,
U00076,alfarabi kazakh national university,C109,Kazakhstan,Europe & Central Asia
U00077,alfarabi university college,C102,Iraq,Middle East & North Africa
U00078,alfarahidi university,C102,Iraq,Middle East & North Africa
U00079,alfurat alawsat technical university,C102,Iraq,Middle East & North Africa
U00080,algiers 2 university,C057,Algeria,Middle East & North Africa
U00081,alhussein bin talal university,C107,Jordan,Middle East & North Africa
U00082,aligarh muslim university,C099,India,South Asia
U00083,alisher navoi tashkent state university of uzbek language and literature,C229,Uzbekistan,Europe & Central Asia
U00084,alisher navoi tashkent state university of uzbek language and literature,,,
U00085,aljanad university for science and technology,C238,Yemen,Middle East & North Africa
U00086,alkarkh university of science,C102,Iraq,Middle East & North Africa
U00087,alkitab university,C102,Iraq,Middle East & North Africa
U00088,allameh tabataba i university,C101,"Iran, Islamic Rep.",
U00089,alma mater studiorum university of bologna,C105,Italy,Europe & Central Asia
U00090,almaarefa university,C189,Saudi Arabia,Middle East & North Africa
U00091,almaarif university college,C102,Iraq,Middle East & North Africa
U00092,almanara college for medical sciences,C102,Iraq,Middle East & North Africa
U00093,almaty technological university,C109,Kazakhstan,Europe & Central Asia
U00094,almazov national medical research centre,C186,Russian Federation,
U00095,almustaqbal university,C102,Iraq,Middle East & North Africa
U00096,almustaqbal university,,,
U00097,almuthanna university,C102,Iraq,Middle East & North Africa
U00098,alnahrain university,C102,Iraq,Middle East & North Africa
U00099,alnisour university college,C102,Iraq,Middle East & North Africa
U00100,alnoor university college,C102,Iraq,Middle East & North Africa
U00101,alqalam university college,C102,Iraq,Middle East & North Africa
U00102,alqasim green university,C102,Iraq,Middle East & North Africa
U00103,alquds university,C182,West Bank and Gaza,Middle East & North Africa
U00104,alquds university,C182,West Bank and Gaza,Middle East & North Africa
U00105,alrafidain university college,C102,Iraq,Middle East & North Africa
U00106,altai state university,C186,Russian Federation,
U00107,altoosi university college,C102,Iraq,Middle East & North Africa
U00108,altınbaş university,C221,Turkey,Europe & Central Asia
U00109,alzahra university,C101,"Iran, Islamic Rep.",
U00110,alzaytoonah university of jordan,C107,Jordan,Middle East & North Africa
U00111,amedeo avogadro university of eastern piedmont,C105,Italy,Europe & Central Asia
U00112,american international university bangladesh,C019,Bangladesh,South Asia
U00113,american university,C228,United States,North America
U00114,american university in cairo,C063,"Egypt, Arab Rep.",
U00115,american university in dubai,C007,United Arab Emirates,Middle East & North Africa
U00116,american university in the emirates aue,C007,United Arab Emirates,Middle East & North Africa
U00117,american university of beirut,C119,Lebanon,Middle East & North Africa
U00118,american university of beirut aub,C119,Lebanon,Middle East & North Africa
U00119,american university of madaba,C107,Jordan,Middle East & North Africa
U00120,american university of nigeria,C162,Nigeria,Sub-Saharan Africa
U00121,american university of ras al khaimah,C007,United Arab Emirates,Middle East & North Africa
U00122,american university of ras al khaimah aurak ,C007,United Arab Emirates,Middle East & North Africa
U00123,american university of sharjah,C007,United Arab Emirates,Middle East & North Africa
U00124,american university of the middle east,C116,Kuwait,Middle East & North Africa
U00125,amirkabir university of technology,C101,"Iran, Islamic Rep.",
U00126,amirkabir university of technology,C101,"Iran, Islamic Rep.",
U00127,amity university,C099,India,South Asia
U00128,amity university chhattisgarh,C099,India,South Asia
U00129,amity university gurugram,C099,India,South Asia
U00130,amity university gwalior,C099,India,South Asia
U00131,amity university mumbai,C099,India,South Asia
U00132,amity university rajasthan jaipur,C099,India,South Asia
U00133,amrita vishwa vidyapeetham,C099,India,South Asia
U00134,anadolu university,C221,Turkey,Europe & Central Asia
U00135,andhra university,C099,India,South Asia
U00136,andijan machinebuilding institute,C229,Uzbekistan,Europe & Central Asia
U00137,andijan state medical institute,C229,Uzbekistan,Europe & Central Asia
U00138,andijan state pedagogical institute aspi,C229,Uzbekistan,Europe & Central Asia
U00139,andijan state university,C229,Uzbekistan,Europe & Central Asia
U00140,andrés bello catholic university ucab,C231,"Venezuela, RB",
U00141,anglia ruskin university aru,C076,United Kingdom,Europe & Central Asia
U00142,angloamerican university,C051,Czech Republic,Europe & Central Asia
U00143,ankara science university,C221,Turkey,Europe & Central Asia
U00144,ankara university,C221,Turkey,Europe & Central Asia
U00145,ankara yildirim beyazit university,C221,Turkey,Europe & Central Asia
U00146,ankara üniversitesi,C221,Turkey,Europe & Central Asia
U00147,anna university,C099,India,South Asia
U00148,annajah national university,C182,West Bank and Gaza,Middle East & North Africa
U00149,annajah national university,C182,West Bank and Gaza,Middle East & North Africa
U00150,annajah national university,,,
U00151,annamalai university,C099,India,South Asia
U00152,antonio nariño university,C043,Colombia,Latin America & Caribbean
U00153,anáhuac university,C142,Mexico,Latin America & Caribbean
U00154,aoyama gakuin university,C108,Japan,East Asia & Pacific
U00155,applied science private university,C107,Jordan,Middle East & North Africa
U00156,applied science private university jordan,C107,Jordan,Middle East & North Africa
U00157,applied science university bahrain,C021,Bahrain,Middle East & North Africa
U00158,arab academy for science technology and maritime transport,C063,"Egypt, Arab Rep.",
U00159,arab american university,C182,West Bank and Gaza,Middle East & North Africa
U00160,arab open university,C116,Kuwait,Middle East & North Africa
U00161,arab open university kuwait,C116,Kuwait,Middle East & North Africa
U00162,arab open university lebanon,C119,Lebanon,Middle East & North Africa
U00163,arabian gulf university,C021,Bahrain,Middle East & North Africa
U00164,arak university,C101,"Iran, Islamic Rep.",
U00165,arak university of medical sciences,C101,"Iran, Islamic Rep.",
U00166,ariel university,C104,Israel,Middle East & North Africa
U00167,aristotle university of thessaloniki,C084,Greece,Europe & Central Asia
U00168,arizona state university,C228,United States,North America
U00169,arizona state university tempe,C228,United States,North America
U00170,arizona state university tempe,,,
U00171,arkın university of creative arts and design arucad,,Northern Cyprus,
U00172,armenian state pedagogical university,C009,Armenia,Europe & Central Asia
U00173,arts et métiers,C072,France,Europe & Central Asia
U00174,arts university bournemouth,C076,United Kingdom,Europe & Central Asia
U00175,arts university plymouth,C076,United Kingdom,Europe & Central Asia
U00176,arturo prat university,C037,Chile,Latin America & Caribbean
U00177,asahi university,C108,Japan,East Asia & Pacific
U00178,asfendiyarov kazakh national medical university,C109,Kazakhstan,Europe & Central Asia
U00179,ashikaga university,C108,Japan,East Asia & Pacific
U00180,ashur university college,C102,Iraq,Middle East & North Africa
U00181,asia pacific university of technology and innovation apu,C157,Malaysia,East Asia & Pacific
U00182,asia university taiwan,,Taiwan,
U00183,assiut university,C063,"Egypt, Arab Rep.",
U00184,aston university,C076,United Kingdom,Europe & Central Asia
U00185,aswan university,C063,"Egypt, Arab Rep.",
U00186,ataturk university,C221,Turkey,Europe & Central Asia
U00187,atatürk university,C221,Turkey,Europe & Central Asia
U00188,ateneo de manila university,C174,Philippines,East Asia & Pacific
U00189,athens university of economics and business,C084,Greece,Europe & Central Asia
U00190,atma jaya catholic university jakarta,C097,Indonesia,East Asia & Pacific
U00191,atyrau university,C109,Kazakhstan,Europe & Central Asia
U00192,atılım university,C221,Turkey,Europe & Central Asia
U00193,atılım university,,,
U00194,auburn university,C228,United States,North America
U00195,auckland university of technology,C168,New Zealand,East Asia & Pacific
U00196,auckland university of technology,,,
U00197,auckland university of technology aut,C168,New Zealand,East Asia & Pacific
U00198,audencia,C072,France,Europe & Central Asia
U00199,auezov south kazakhstan university sku,C109,Kazakhstan,Europe & Central Asia
U00200,augustine university,C162,Nigeria,Sub-Saharan Africa
U00201,austral university,C008,Argentina,Latin America & Caribbean
U00202,austral university of chile,C037,Chile,Latin America & Caribbean
U00203,australian catholic university,C012,Australia,East Asia & Pacific
U00204,australian national university,C012,Australia,East Asia & Pacific
U00205,autonomous university of baja california,C142,Mexico,Latin America & Caribbean
U00206,autonomous university of barcelona,C066,Spain,Europe & Central Asia
