university_id,university_name,country_name,openalex_id,openalex_display_name,openalex_country_code,openalex_country,openalex_ror,openalex_works_count,openalex_works_2023,openalex_works_2024,openalex_works_2025
U0354,university of pretoria,South Africa,,,,,,,,,
U0355,indiana university bloomington,United States,,,,,,,,,
U0356,university of coimbra,Portugal,,,,,,,,,
U0357,university of luxembourg,Luxembourg,,,,,,,,,
U0358,university of tartu,Estonia,,,,,,,,,
U0359,gwangju institute of science and technology (gist),South Korea,,,,,,,,,
U0360,pontificia universidad católica del perú,Peru,,,,,,,,,
U0361,university of aveiro,Portugal,,,,,,,,,
U0362,sultan qaboos university,Oman,,,,,,,,,
U0363,xiamen university,China (Mainland),,,,,,,,,
U0364,york university,Canada,,,,,,,,,
U0365,saint petersburg state university,Russia,,,,,,,,,
U0366,university of illinois at chicago (uic),United States,,,,,,,,,
U0367,westfälische wilhelms-universität münster,Germany,,,,,,,,,
U0368,mahidol university,Thailand,,,,,,,,,
U0369,university of jordan,Jordan,,,,,,,,,
U0370,university of tehran,"Iran, Islamic Republic of",,,,,,,,,
U0371,george washington university,United States,,,,,,,,,
U0372,lincoln university,New Zealand,,,,,,,,,
U0373,universitat politècnica de catalunya · barcelonatech (upc),Spain,,,,,,,,,
U0374,university of turin,Italy,,,,,,,,,
U0375,university of florence,Italy,,,,,,,,,
U0376,university of turku,Finland,,,,,,,,,
U0377,nankai university,China (Mainland),,,,,,,,,
U0378,pontificia universidad javeriana,Colombia,,,,,,,,,
U0379,university of tsukuba,Japan,,,,,,,,,
U0380,technische universität bergakademie freiberg,Germany,,,,,,,,,
U0381,university of kent,United Kingdom,,,,,,,,,
U0382,university of pisa,Italy,,,,,,,,,
U0383,anna university,India,,,,,,,,,
U0384,western sydney university,Australia,,,,,,,,,
U0385,south china university of technology,China (Mainland),,,,,,,,,
U0386,universiti brunei darussalam (ubd),Brunei,,,,,,,,,
U0387,belarusian state university,Belarus,,,,,,,,,
U0388,universidade nova de lisboa,Portugal,,,,,,,,,
U0389,università vita-salute san raffaele,Italy,,,,,,,,,
U0390,university of cyprus (ucy),Cyprus,,,,,,,,,
U0391,virginia polytechnic institute and state university,United States,,,,,,,,,
U0392,national taiwan university of science and technology (taiwan tech),Taiwan,,,,,,,,,
U0393,national and kapodistrian university of athens,Greece,,,,,,,,,
U0394,"university of california, santa cruz",United States,,,,,,,,,
U0395,"university of rome ""tor vergata""",Italy,,,,,,,,,
U0396,northeastern university,United States,,,,,,,,,
U0397,ruhr-universität bochum,Germany,,,,,,,,,
U0398,sejong university,South Korea,,,,,,,,,
U0399,université de liège,Belgium,,,,,,,,,
U0400,university of southern queensland,Australia,,,,,,,,,
U0401,kazan (volga region) federal university,Russia,,,,,,,,,
U0402,koç university,Turkey,,,,,,,,,
U0403,amirkabir university of technology,"Iran, Islamic Republic of",,,,,,,,,
U0404,university of canberra,Australia,,,,,,,,,
U0405,institut national des sciences appliquées de lyon (insa),France,,,,,,,,,
U0406,satbayev university,Kazakhstan,,,,,,,,,
U0407,usi - università della svizzera italiana,Switzerland,,,,,,,,,
U0408,"birkbeck, university of london",United Kingdom,,,,,,,,,
U0409,masaryk university,Czech Republic,,,,,,,,,
U0410,hse university,Russia,,,,,,,,,
U0411,the american university in cairo,Egypt,,,,,,,,,
U0412,auckland university of technology (aut),New Zealand,,,,,,,,,
U0413,graz university of technology,Austria,,,,,,,,,
U0414,yeshiva university,United States,,,,,,,,,
U0415,concordia university,Canada,,,,,,,,,
U0416,oxford brookes university,United Kingdom,,,,,,,,,
U0417,technion - israel institute of technology,Israel,,,,,,,,,
U0418,university of dundee,United Kingdom,,,,,,,,,
U0419,bogaziçi university,Turkey,,,,,,,,,
U0420,czech technical university in prague,Czech Republic,,,,,,,,,
U0421,dublin city university,Ireland,,,,,,,,,
U0422,university of limerick,Ireland,,,,,,,,,
U0423,aston university,United Kingdom,,,,,,,,,
U0424,université laval,Canada,,,,,,,,,
U0425,national taipei university of technology,Taiwan,,,,,,,,,
U0426,ipb university (a.k.a. bogor agricultural university),Indonesia,,,,,,,,,
U0427,leibniz university hannover,Germany,,,,,,,,,
U0428,julius-maximilians-universität würzburg,Germany,,,,,,,,,
U0429,southeast university,China (Mainland),,,,,,,,,
U0430,university of science and technology beijing,China (Mainland),,,,,,,,,
U0431,central south university,China (Mainland),,,,,,,,,
U0432,tomsk state university,Russia,,,,,,,,,
U0433,university of granada,Spain,,,,,,,,,
U0434,ajman university,United Arab Emirates,,,,,,,,,
U0435,ie university,Spain,,,,,,,,,
U0436,iran university of science and technology,"Iran, Islamic Republic of",,,,,,,,,
U0437,murdoch university,Australia,,,,,,,,,
U0438,universitat politècnica de valència,Spain,,,,,,,,,
U0439,vilnius university,Lithuania,,,,,,,,,
U0440,singapore university of technology and design,Singapore,,,,,,,,,
U0441,università degli studi di pavia,Italy,,,,,,,,,
U0442,colorado state university,United States,,,,,,,,,
U0443,novosibirsk state university,Russia,,,,,,,,,
U0444,università cattolica del sacro cuore,Italy,,,,,,,,,
U0445,james cook university,Australia,,,,,,,,,
U0446,justus-liebig-university giessen,Germany,,,,,,,,,
U0447,universitat de valencia,Spain,,,,,,,,,
U0448,dalian university of technology,China (Mainland),,,,,,,,,
U0449,hunan university,China (Mainland),,,,,,,,,
U0450,université de montpellier,France,,,,,,,,,
U0451,university of electronic science and technology of china,China (Mainland),,,,,,,,,
U0452,beihang university (former buaa),China (Mainland),,,,,,,,,
U0453,national taiwan normal university,Taiwan,,,,,,,,,
U0454,university of kansas,United States,,,,,,,,,
U0455,university of stirling,United Kingdom,,,,,,,,,
U0456,moscow institute of physics and technology (mipt / moscow phystech),Russia,,,,,,,,,
U0457,umea university,Sweden,,,,,,,,,
U0458,université de strasbourg,France,,,,,,,,,
U0459,university of guelph,Canada,,,,,,,,,
U0460,"stony brook university, state university of new york",United States,,,,,,,,,
U0461,universidad de santiago de chile (usach),Chile,,,,,,,,,
U0462,tampere university,Finland,,,,,,,,,
U0463,universidad de sevilla,Spain,,,,,,,,,
U0464,macau university of science and technology,Macau SAR,,,,,,,,,
U0465,kobe university,Japan,,,,,,,,,
U0466,universität konstanz,Germany,,,,,,,,,
U0467,universitat ramon llull,Spain,,,,,,,,,
U0468,university at buffalo suny,United States,,,,,,,,,
U0469,washington state university,United States,,,,,,,,,
U0470,iowa state university,United States,,,,,,,,,
U0471,ben-gurion university of the negev,Israel,,,,,,,,,
U0472,"essex, university of",United Kingdom,,,,,,,,,
U0473,johannes kepler university linz,Austria,,,,,,,,,
U0474,bangor university,United Kingdom,,,,,,,,,
U0475,hiroshima university,Japan,,,,,,,,,
U0476,universität potsdam,Germany,,,,,,,,,
U0477,university of sharjah,United Arab Emirates,,,,,,,,,
U0478,bilkent university,Turkey,,,,,,,,,
U0479,indian institute of technology indore (iit indore),India,,,,,,,,,
U0480,royal holloway university of london,United Kingdom,,,,,,,,,
U0481,aix-marseille university,France,,,,,,,,,
U0482,pontificia universidad católica argentina,Argentina,,,,,,,,,
U0483,"the university of tennessee, knoxville",United States,,,,,,,,,
U0484,china agricultural university,China (Mainland),,,,,,,,,
U0485,american university of ras al khaimah ( aurak ),United Arab Emirates,,,,,,,,,
U0486,national sun yat-sen university,Taiwan,,,,,,,,,
U0487,universität mannheim,Germany,,,,,,,,,
U0488,university of hawai?i at manoa,United States,,,,,,,,,
U0489,chongqing university,China (Mainland),,,,,,,,,
U0490,chung-ang university (cau),South Korea,,,,,,,,,
U0491,isfahan university of technology,"Iran, Islamic Republic of",,,,,,,,,
U0492,shanghai university,China (Mainland),,,,,,,,,
U0493,unesp,Brazil,,,,,,,,,
U0494,university of jyväskylä,Finland,,,,,,,,,
U0495,central queensland university (cquniversity australia),Australia,,,,,,,,,
U0496,duy tan university,Vietnam,,,,,,,,,
U0497,jilin university,China (Mainland),,,,,,,,,
U0498,national research nuclear university mephi (moscow engineering physics institute),Russia,,,,,,,,,
U0499,universidad de costa rica,Costa Rica,,,,,,,,,
U0500,"university of california, riverside",United States,,,,,,,,,
U0501,khalifa university of science and technology,United Arab Emirates,,,,,,,,,
U0502,colorado school of mines,United States,,,,,,,,,
U0503,east china normal university,China (Mainland),,,,,,,,,
U0504,johannes gutenberg universität mainz,Germany,,,,,,,,,
U0505,university of huddersfield,United Kingdom,,,,,,,,,
U0506,university of delaware,United States,,,,,,,,,
U0507,university of trento,Italy,,,,,,,,,
U0508,aristotle university of thessaloniki,Greece,,,,,,,,,
U0509,shenzhen university,China (Mainland),,,,,,,,,
U0510,soas university of london,United Kingdom,,,,,,,,,
U0511,ewha womans university,South Korea,,,,,,,,,
U0512,zhengzhou university,China (Mainland),,,,,,,,,
U0513,imam abdulrahman bin faisal university (iau) (formerly university of dammam),Saudi Arabia,,,,,,,,,
U0514,prince mohammad bin fahd university,Saudi Arabia,,,,,,,,,
U0515,university of milano-bicocca,Italy,,,,,,,,,
U0516,ateneo de manila university,Philippines,,,,,,,,,
U0517,edith cowan university,Australia,,,,,,,,,
U0518,inti international university,Malaysia,,,,,,,,,
U0519,kyungpook national university,South Korea,,,,,,,,,
U0520,sabanci university,Turkey,,,,,,,,,
U0521,university of hull,United Kingdom,,,,,,,,,
U0522,ural federal university - urfu,Russia,,,,,,,,,
U0523,zayed university,United Arab Emirates,,,,,,,,,
U0524,pusan national university,South Korea,,,,,,,,,
U0525,universidad austral,Argentina,,,,,,,,,
U0526,universität jena,Germany,,,,,,,,,
U0527,missouri university of science and technology,United States,,,,,,,,,
U0528,universität leipzig,Germany,,,,,,,,,
U0529,university of bayreuth,Germany,,,,,,,,,
U0530,warsaw university of technology,Poland,,,,,,,,,
U0531,coventry university,United Kingdom,,,,,,,,,
U0532,indian institute of technology (bhu) varanasi,India,,,,,,,,,
U0533,university of bradford,United Kingdom,,,,,,,,,
U0534,university of utah,United States,,,,,,,,,
U0535,universidad nacional de la plata (unlp),Argentina,,,,,,,,,
U0536,lahore university of management sciences (lums),Pakistan,,,,,,,,,
U0537,northumbria university at newcastle,United Kingdom,,,,,,,,,
U0538,university of bordeaux,France,,,,,,,,,
U0539,university of eastern finland,Finland,,,,,,,,,
U0540,applied science university - bahrain,Bahrain,,,,,,,,,
U0541,hitotsubashi university,Japan,,,,,,,,,
U0542,sunway university,Malaysia,,,,,,,,,
U0543,université de fribourg,Switzerland,,,,,,,,,
U0544,university of salamanca,Spain,,,,,,,,,
U0545,universidad de zaragoza,Spain,,,,,,,,,
U0546,universidad pontificia comillas,Spain,,,,,,,,,
U0547,northwestern polytechnical university,China (Mainland),,,,,,,,,
U0548,tashkent institute of irrigation and agricultural mechanization engineers - national research university (tiiame-nru),Uzbekistan,,,,,,,,,
U0549,university of genoa,Italy,,,,,,,,,
U0550,university of iceland,Iceland,,,,,,,,,
U0551,university of windsor,Canada,,,,,,,,,
U0552,united arab emirates university,United Arab Emirates,,,,,,,,,
U0553,university of tabriz,"Iran, Islamic Republic of",,,,,,,,,
U0554,hasselt university,Belgium,,,,,,,,,
U0555,jordan university of science & technology,Jordan,,,,,,,,,
U0556,universiti utara malaysia (uum),Malaysia,,,,,,,,,
U0557,university of dhaka,Bangladesh,,,,,,,,,
U0558,university ulm,Germany,,,,,,,,,
U0559,peter the great st. petersburg polytechnic university,Russia,,,,,,,,,
U0560,ulster university,United Kingdom,,,,,,,,,
U0561,umm al-qura university,Saudi Arabia,,,,,,,,,
U0562,université claude bernard lyon 1,France,,,,,,,,,
U0563,universiti teknologi brunei,Brunei,,,,,,,,,
U0564,eötvös loránd university,Hungary,,,,,,,,,
U0565,nanjing university of science and technology,China (Mainland),,,,,,,,,
U0566,university of connecticut,United States,,,,,,,,,
U0567,chiang mai university,Thailand,,,,,,,,,
U0568,lebanese university,Lebanon,,,,,,,,,
U0569,mgimo university,Russia,,,,,,,,,
U0570,"university of chemistry and technology, prague",Czech Republic,,,,,,,,,
U0571,university of szeged,Hungary,,,,,,,,,
U0572,university of the punjab,Pakistan,,,,,,,,,
U0573,florida state university,United States,,,,,,,,,
U0574,florida international university,United States,,,,,,,,,
U0575,university of debrecen,Hungary,,,,,,,,,
U0576,national research tomsk polytechnic university,Russia,,,,,,,,,
U0577,sogang university,South Korea,,,,,,,,,
U0578,southern cross university,Australia,,,,,,,,,
U0579,universidad adolfo ibáñez,Chile,,,,,,,,,
U0580,jawaharlal nehru university,India,,,,,,,,,
U0581,jinan university (china),China (Mainland),,,,,,,,,
U0582,management and science university,Malaysia,,,,,,,,,
U0583,politecnico di bari,Italy,,,,,,,,,
U0584,université paul sabatier toulouse iii,France,,,,,,,,,
U0585,institut teknologi sepuluh nopember (its surabaya),Indonesia,,,,,,,,,
U0586,singapore management university,Singapore,,,,,,,,,
U0587,bond university,Australia,,,,,,,,,
U0588,shoolini university of biotechnology and management sciences,India,,,,,,,,,
U0589,the university of georgia,United States,,,,,,,,,
U0590,universiti teknologi mara - uitm,Malaysia,,,,,,,,,
U0591,university of kwazulu-natal,South Africa,,,,,,,,,
U0592,ain shams university,Egypt,,,,,,,,,
U0593,nottingham trent university,United Kingdom,,,,,,,,,
U0594,universität bremen,Germany,,,,,,,,,
U0595,itmo university,Russia,,,,,,,,,
U0596,thammasat university,Thailand,,,,,,,,,
U0597,universitas padjadjaran,Indonesia,,,,,,,,,
U0598,university of iowa,United States,,,,,,,,,
U0599,university of ljubljana,Slovenia,,,,,,,,,
U0600,university of texas dallas,United States,,,,,,,,,
U0601,ca' foscari university of venice,Italy,,,,,,,,,
U0602,illinois institute of technology,United States,,,,,,,,,
U0603,king khalid university,Saudi Arabia,,,,,,,,,
U0604,"kingston university, london",United Kingdom,,,,,,,,,
U0605,manchester metropolitan university (mmu),United Kingdom,,,,,,,,,
U0606,national chengchi university,Taiwan,,,,,,,,,
U0607,paris lodron university of salzburg,Austria,,,,,,,,,
U0608,rensselaer polytechnic institute,United States,,,,,,,,,
U0609,universität des saarlandes,Germany,,,,,,,,,
U0610,university of crete,Greece,,,,,,,,,
U0611,university of hohenheim,Germany,,,,,,,,,
U0612,university of south carolina,United States,,,,,,,,,
U0613,american university of the middle east,Kuwait,,,,,,,,,
U0614,asia pacific university of technology and innovation (apu),Malaysia,,,,,,,,,
U0615,brno university of technology,Czech Republic,,,,,,,,,
U0616,christian-albrechts-university zu kiel,Germany,,,,,,,,,
U0617,eastern mediterranean university,Northern Cyprus,,,,,,,,,
U0618,pontifícia universidade católica do rio de janeiro,Brazil,,,,,,,,,
U0619,taipei medical university (tmu),Taiwan,,,,,,,,,
U0620,university of klagenfurt,Austria,,,,,,,,,
U0621,university of minho,Portugal,,,,,,,,,
U0622,abo akademi university,Finland,,,,,,,,,
U0623,american university in dubai,United Arab Emirates,,,,,,,,,
U0624,auezov south kazakhstan university (sku),Kazakhstan,,,,,,,,,
U0625,charles darwin university,Australia,,,,,,,,,
U0626,istanbul university,Turkey,,,,,,,,,
U0627,renmin (people's) university of china,China (Mainland),,,,,,,,,
U0628,tallinn university of technology (taltech),Estonia,,,,,,,,,
U0629,universidad de alcalá,Spain,,,,,,,,,
U0630,universidad de palermo (up),Argentina,,,,,,,,,
U0631,university of south florida,United States,,,,,,,,,
U0632,university of tromsø the arctic university of norway,Norway,,,,,,,,,
U0633,al ain university,United Arab Emirates,,,,,,,,,
U0634,ajou university,South Korea,,,,,,,,,
U0635,boston college,United States,,,,,,,,,
U0636,chang gung university,Taiwan,,,,,,,,,
U0637,china university of petroleum,China (Mainland),,,,,,,,,
U0638,far eastern federal university,Russia,,,,,,,,,
U0639,inha university,South Korea,,,,,,,,,
U0640,savitribai phule pune university,India,,,,,,,,,
U0641,tulane university,United States,,,,,,,,,
U0642,universidad de concepción,Chile,,,,,,,,,
U0643,university of portsmouth,United Kingdom,,,,,,,,,
U0644,beirut arab university,Lebanon,,,,,,,,,
U0645,de la salle university,Philippines,,,,,,,,,
U0646,east china university of science and technology,China (Mainland),,,,,,,,,
U0647,hacettepe university,Turkey,,,,,,,,,
U0648,lehigh university,United States,,,,,,,,,
U0649,national central university,Taiwan,,,,,,,,,
U0650,oregon state university,United States,,,,,,,,,
U0651,ritsumeikan university,Japan,,,,,,,,,
U0652,soochow university,China (Mainland),,,,,,,,,
U0653,symbiosis international (deemed university),India,,,,,,,,,
U0654,universiti tenaga nasional (uniten),Malaysia,,,,,,,,,
U0655,"university of missouri, columbia",United States,,,,,,,,,
U0656,university of the basque country,Spain,,,,,,,,,
U0657,hufs - hankuk (korea) university of foreign studies,South Korea,,,,,,,,,
U0658,palacký university olomouc,Czech Republic,,,,,,,,,
U0659,universidade de santiago de compostela,Spain,,,,,,,,,
