university_id,university_name,country_code,country_name,country_name_canonical,wb_country_code,wb_region,wb_income_group
U2054,Najran University,,Saudi Arabia,saudi arabia,SAU,Middle East & North Africa,High income: nonOECD
U2055,National University of Computer and Emerging Sciences,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U2056,National Institute of Technology Warangal,,India,india,IND,South Asia,Lower middle income
U2057,Necmettin Erbakan University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2058,Nicolaus Copernicus University in Toruń,,Poland,poland,POL,Europe & Central Asia,High income: OECD
U2059,Nile University,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U2060,Nippon Medical School,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U2061,Northwest University,,China,china,CHN,East Asia & Pacific,Upper middle income
U2062,Oakland University,,United States,united states,USA,North America,High income: OECD
U2063,"University of Occupational and Environmental Health, Japan",,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U2064,University of Pécs,,Hungary,hungary,HUN,Europe & Central Asia,Upper middle income
U2065,Universidad Peruana Cayetano Heredia,,Peru,peru,PER,Latin America & Caribbean,Upper middle income
U2066,PMAS Arid Agriculture University Rawalpindi,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U2067,Pontifical Catholic University of Rio Grande do Sul (PUCRS),,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2068,Poznan University of Medical Sciences,,Poland,poland,POL,Europe & Central Asia,High income: OECD
U2069,Public University of Navarre,,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U2070,University of Rajshahi,,Bangladesh,bangladesh,BGD,South Asia,Low income
U2071,Razi University,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2072,Riphah International University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U2073,Rowan University,,United States,united states,USA,North America,High income: OECD
U2074,Sahand University of Technology,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2075,Universidad San Francisco de Quito,,Ecuador,ecuador,ECU,Latin America & Caribbean,Upper middle income
U2076,University of Sargodha,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U2077,Semnan University,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2078,University of Sfax,,Tunisia,tunisia,TUN,Middle East & North Africa,Upper middle income
U2079,​Shahid Chamran University of Ahvaz,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2080,Shahrekord University,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2081,Shahrood University of Technology,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2082,Shanghai Maritime University,,China,china,CHN,East Asia & Pacific,Upper middle income
U2083,Siberian Federal University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U2084,Sidi Mohamed Ben Abdellah University,,Morocco,morocco,MAR,Middle East & North Africa,Lower middle income
U2085,University of Social Welfare and Rehabilitation Sciences,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2086,University of South Bohemia in České Budějovice,,Czech Republic,czech republic,CZE,Europe & Central Asia,High income: OECD
U2087,University of South Dakota,,United States,united states,USA,North America,High income: OECD
U2088,University of the South Pacific,,Fiji,fiji,FJI,East Asia & Pacific,Upper middle income
U2089,University of South Wales,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U2090,Staffordshire University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U2091,Suez University,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U2092,SWPS University,,Poland,poland,POL,Europe & Central Asia,High income: OECD
U2093,Symbiosis International University,,India,india,IND,South Asia,Lower middle income
U2094,Technical University of Cartagena,,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U2095,University of Technology of Troyes,,France,france,FRA,Europe & Central Asia,High income: OECD
U2096,Teesside University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U2097,Texas State University,,United States,united states,USA,North America,High income: OECD
U2098,TOBB University of Economics and Technology,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2099,Toyohashi University of Technology (TUT),,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U2100,Toyota Technological Institute,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U2101,Ural Federal University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U2102,University of Urbino Carlo Bo,,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U2103,Urmia University of Technology,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2104,USAMV Cluj-Napoca,,Romania,romania,ROU,Europe & Central Asia,Upper middle income
U2105,Wakayama Medical University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U2106,The University of the West Indies,,Jamaica,jamaica,JAM,Latin America & Caribbean,Upper middle income
U2107,University of West London,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U2108,University of Winchester,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U2109,University of Wrocław,,Poland,poland,POL,Europe & Central Asia,High income: OECD
U2110,Yazd University,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2111,Zewail City of Science and Technology,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U2112,Zhejiang University of Finance and Economics,,China,china,CHN,East Asia & Pacific,Upper middle income
U2113,University of Žilina,,Slovakia,slovakia,SVK,Europe & Central Asia,High income: OECD
U2114,Acharya Nagarjuna University,,India,india,IND,South Asia,Lower middle income
U2115,Adolfo Ibáñez University,,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U2116,"The University of Agriculture, Peshawar",,Pakistan,pakistan,PAK,South Asia,Lower middle income
U2117,Universitas Airlangga,,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
U2118,Allameh Tabataba ’i University,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2119,Al-Nahrain University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U2120,University of Al-Qadisiyah,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U2121,"University of the Andes, Chile",,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U2122,University of Antofagasta,,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U2123,University of Antioquia,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U2124,Ariel University,,Israel,israel,ISR,Middle East & North Africa,High income: OECD
U2125,Atatürk University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2126,Atılım University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2127,Austral University of Chile,,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U2128,Autonomous University of Sinaloa,,Mexico,mexico,MEX,Latin America & Caribbean,Upper middle income
U2129,Banasthali University,,India,india,IND,South Asia,Lower middle income
U2130,Bayero University,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U2131,Bezmiâlem Vakif University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2132,BINUS University,,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
U2133,University of Botswana,,Botswana,botswana,BWA,Sub-Saharan Africa,Upper middle income
U2134,Botswana International University of Science and Technology (BIUST),,Botswana,botswana,BWA,Sub-Saharan Africa,Upper middle income
U2135,Instituto Politécnico de Bragança,,Portugal,portugal,PRT,Europe & Central Asia,High income: OECD
U2136,University of Brasília,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2137,The British University in Egypt,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U2138,B. S. Abdur Rahman Crescent Institute of Science and Technology,,India,india,IND,South Asia,Lower middle income
U2139,Bu-Ali Sina University,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2140,University of Burgos,,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U2141,Cardiff Metropolitan University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U2142,University of Carthage,,Tunisia,tunisia,TUN,Middle East & North Africa,Upper middle income
U2143,Universidad Católica San Antonio de Murcia (UCAM),,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U2144,Chang Gung University of Science and Technology,,Taiwan,taiwan,,,
U2145,University of Chester,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U2146,Chosun University,,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U2147,Christ University,,India,india,IND,South Asia,Lower middle income
U2148,Chung Shan Medical University,,Taiwan,taiwan,,,
U2149,Cochin University of Science and Technology,,India,india,IND,South Asia,Lower middle income
U2150,University of Concepción,,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U2151,University of Costa Rica,,Costa Rica,costa rica,CRI,Latin America & Caribbean,Upper middle income
U2152,Del Rosario University,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U2153,University of Diyala,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U2154,Dokuz Eylül University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2155,Dow University of Health Sciences,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U2156,Duzce University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2157,Universidade Eduardo Mondlane,,Mozambique,mozambique,MOZ,Sub-Saharan Africa,Low income
U2158,"University of Education, Lahore",,Pakistan,pakistan,PAK,South Asia,Lower middle income
U2159,Ehime University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U2160,The University of Electro-Communications,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U2161,Erciyes University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2162,Escuela Superior Politécnica del Litoral,,Ecuador,ecuador,ECU,Latin America & Caribbean,Upper middle income
U2163,Universidade Federal do ABC (UFABC),,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2164,Federal University of Espírito Santo,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2165,Federal University of Goiás,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2166,Federal University of Lavras,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2167,Universidade Federal do Paraná (UFPR),,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2168,Federal University of Pernambuco,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2169,Federal University of Rio Grande do Norte (UFRN),,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2170,Federal University of Santa Maria,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2171,Federal University of Uberlândia,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2172,Federal University of Viçosa,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U2173,Federico Santa María Technical University,,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U2174,Ferhat Abbas Sétif University 1,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U2175,University of La Frontera,,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U2176,Universitas Gadjah Mada,,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
U2177,Gazi University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2178,University of Gdańsk,,Poland,poland,POL,Europe & Central Asia,High income: OECD
U2179,Gebze Technical University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U2180,"George Emil Palade University of Medicine, Pharmacy, Science, and Technology of Targu Mures",,Romania,romania,ROU,Europe & Central Asia,Upper middle income
U2181,Georgia Southern University,,United States,united states,USA,North America,High income: OECD
U2182,Government College University Lahore,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U2183,University of Guilan,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2184,Guru Jambheshwar University of Science and Technology,,India,india,IND,South Asia,Lower middle income
U2185,Gyeongsang National University,,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U2186,Halmstad University,,Sweden,sweden,SWE,Europe & Central Asia,High income: OECD
U2187,Université Hassan II de Casablanca,,Morocco,morocco,MAR,Middle East & North Africa,Lower middle income
U2188,Université Polytechnique Hauts-de-France,,France,france,FRA,Europe & Central Asia,High income: OECD
U2189,University of Hormozgan,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2190,University of Hradec Králové,,Czech Republic,czech republic,CZE,Europe & Central Asia,High income: OECD
U2191,Hyogo Medical University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U2192,Ibn Tofaïl University,,Morocco,morocco,MAR,Middle East & North Africa,Lower middle income
U2193,Ilam University,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U2194,Ilia State University,,Georgia,georgia,GEO,Europe & Central Asia,Lower middle income
U2195,University of Ilorin,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U2196,Incheon National University,,South Korea,south korea,KOR,East Asia & Pacific,High income: OECD
U2197,Indian Institute of Science Education and Research Bhopal,,India,india,IND,South Asia,Lower middle income
U2198,IPB University,,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
