world_rank,university_name,national_rank,total_score,alumni,award,hici,ns,pub,pcp,year,university_id
21.0,The University of Tokyo,1,44.6,35.3,14.1,42.1,52.7,75.8,28.3,2011,UNI_00564
22.0,University of Michigan - Ann Arbor,18,44.1,36.7,0.0,60.4,45.0,77.7,25.1,2011,UNI_01142
23.0,Swiss Federal Institute of Technology Zurich,1,43.2,33.8,36.1,36.4,43.6,53.8,46.1,2011,UNI_01238
24.0,"The Imperial College of Science, Technology and Medicine",4,42.6,16.6,37.2,41.5,39.6,62.7,34.5,2011,UNI_01237
25.0,University of Illinois at Urbana-Champaign,19,42.5,34.3,36.5,43.9,38.2,57.0,27.4,2011,UNI_01037
26.0,University of Toronto,1,41.9,22.8,19.2,38.9,40.6,79.5,27.2,2011,UNI_00091
27.0,Kyoto University,2,41.2,33.8,34.7,39.5,35.5,62.2,22.7,2011,UNI_00542
28.0,"University of Minnesota, Twin Cities",20,40.8,30.0,16.2,51.0,36.8,66.4,25.2,2011,UNI_01156
29.0,New York University,21,38.8,32.2,24.4,42.1,39.4,55.4,22.0,2011,UNI_01011
30.0,Northwestern University,22,38.7,17.6,22.1,48.4,37.7,57.8,26.2,2011,UNI_00994
31.0,Washington University in St. Louis,23,38.1,21.2,25.9,38.9,42.6,54.4,25.1,2011,UNI_01039
32.0,University of Colorado at Boulder,24,37.2,14.4,30.7,39.5,42.2,44.8,32.0,2011,UNI_01239
33.0,Rockefeller University,25,37.1,19.5,58.4,28.9,42.5,21.5,37.7,2011,UNI_01162
33.0,"University of California, Santa Barbara",25,37.1,16.6,35.1,42.7,34.8,40.6,36.8,2011,UNI_00970
35.0,Duke University,27,35.1,17.6,0.0,47.0,40.9,62.5,22.0,2011,UNI_00986
35.0,The University of Texas at Austin,27,35.1,18.6,16.6,45.6,31.7,55.2,24.1,2011,UNI_01105
37.0,University of British Columbia,2,34.9,17.6,18.9,32.3,31.8,65.9,23.4,2011,UNI_00100
38.0,The University of Manchester,5,34.8,21.2,33.9,28.0,27.7,56.6,23.8,2011,UNI_00892
38.0,"University of Maryland, College Park",29,34.8,22.0,19.9,41.5,31.0,52.8,25.7,2011,UNI_01136
40.0,University of Paris Sud (Paris 11),1,34.6,32.2,53.9,16.1,20.3,49.0,24.8,2011,UNI_01245
41.0,Pierre and Marie Curie University - Paris 6,2,34.3,35.4,23.5,25.0,30.1,59.4,21.6,2011,UNI_01242
42.0,University of North Carolina at Chapel Hill,30,34.0,10.2,16.2,39.5,31.8,60.7,23.2,2011,UNI_00974
43.0,University of Copenhagen,1,33.7,25.0,24.1,25.5,26.3,57.8,34.5,2011,UNI_00246
44.0,Karolinska Institute,1,33.5,25.6,27.2,32.3,21.3,50.5,37.3,2011,UNI_00807
45.0,Pennsylvania State University - University Park,31,32.1,11.8,0.0,46.2,36.9,55.5,22.2,2011,UNI_01155
46.0,University of Southern California,32,32.0,0.0,26.7,39.5,26.1,53.2,19.6,2011,UNI_01031
47.0,Technical University Munich,1,31.8,39.9,23.5,25.0,21.9,48.1,31.8,2011,UNI_01244
48.0,"University of California, Davis",33,31.7,0.0,0.0,47.9,33.5,60.2,24.9,2011,UNI_01092
48.0,"University of California, Irvine",33,31.7,0.0,29.3,36.8,25.9,48.7,25.9,2011,UNI_01017
48.0,Utrecht University,1,31.7,26.3,20.9,29.8,29.0,48.2,25.8,2011,UNI_00639
51.0,The University of Texas Southwestern Medical Center at Dallas,35,31.6,21.2,33.1,31.5,29.4,37.8,21.6,2011,UNI_01240
52.0,Vanderbilt University,36,31.3,17.6,29.5,31.5,22.1,50.5,18.4,2011,UNI_01019
53.0,The University of Edinburgh,6,31.2,23.5,16.6,27.0,34.2,50.3,23.5,2011,UNI_00939
54.0,University of Munich,2,30.9,29.4,22.8,16.1,28.2,52.4,31.8,2011,UNI_01243
55.0,Carnegie Mellon University,37,30.6,36.3,32.7,30.6,16.4,33.9,33.5,2011,UNI_00987
56.0,University of Zurich,2,30.5,5.9,26.7,25.5,29.4,50.6,25.6,2011,UNI_00817
57.0,The Hebrew University of Jerusalem,1,30.3,36.7,28.1,25.0,20.0,40.7,29.7,2011,UNI_00472
57.0,University of Pittsburgh,38,30.3,21.2,0.0,42.1,24.2,60.8,18.1,2011,UNI_01003
59.0,"Rutgers, The State University of New Jersey - New Brunswick",39,30.1,11.8,19.9,39.5,26.5,43.3,21.9,2011,UNI_01241
60.0,University of Melbourne,1,30.0,19.5,14.1,25.0,21.1,62.1,26.8,2011,UNI_00026
61.0,Purdue University - West Lafayette,40,29.9,15.6,23.2,29.8,23.8,50.1,20.5,2011,UNI_01160
62.0,University of Heidelberg,3,29.6,15.6,27.0,19.1,24.1,50.4,30.4,2011,UNI_01247
63.0,The Ohio State University - Columbus,41,29.5,14.4,0.0,41.1,26.2,59.7,17.9,2011,UNI_01157
64.0,McGill University,3,29.4,31.1,0.0,32.3,24.2,58.2,24.5,2011,UNI_00104
65.0,Brown University,42,29.2,16.6,13.6,32.3,29.5,42.1,31.7,2011,UNI_01021
65.0,Leiden University,2,29.2,20.4,15.4,28.0,22.6,49.4,32.8,2011,UNI_00636
67.0,Uppsala University,2,29.0,20.4,32.1,14.4,22.4,48.8,25.5,2011,UNI_00810
68.0,King's College London,7,28.9,14.4,23.0,30.6,17.6,50.4,22.8,2011,UNI_00909
69.0,Ecole Normale Superieure - Paris,3,28.7,54.2,24.4,12.5,19.4,27.4,57.2,2011,UNI_01249
70.0,The Australian National University,2,28.6,15.6,12.6,33.9,26.3,43.5,29.2,2011,UNI_00009
70.0,University of Bristol,8,28.6,8.3,17.8,28.4,29.6,45.6,26.7,2011,UNI_00890
72.0,University of Florida,43,28.4,19.5,0.0,37.5,19.7,62.1,17.3,2011,UNI_01079
73.0,University of Geneva,3,28.1,25.0,28.1,20.4,25.6,36.6,26.5,2011,UNI_00814
74.0,University of Helsinki,1,28.0,14.4,17.8,23.9,20.8,51.2,29.4,2011,UNI_00263
75.0,University of Oslo,1,27.9,20.4,33.3,17.7,14.9,47.5,24.1,2011,UNI_00657
76.0,Boston University,44,27.7,13.2,11.5,29.8,25.8,50.7,20.6,2011,UNI_01000
77.0,Moscow State University,1,26.9,47.4,34.1,0.0,10.1,46.9,31.2,2011,UNI_01246
78.0,Arizona State University - Tempe,45,26.7,0.0,19.9,27.0,28.8,44.4,18.5,2011,UNI_01251
79.0,University of Utah,46,26.5,0.0,11.5,30.6,27.6,47.1,23.3,2011,UNI_00984
80.0,University of Arizona,47,26.4,0.0,0.0,29.8,37.1,51.0,20.8,2011,UNI_01123
81.0,Stockholm University,3,26.1,24.3,29.5,16.1,19.1,38.1,23.2,2011,UNI_00804
82.0,Indiana University Bloomington,48,25.9,11.8,22.7,26.0,20.5,40.8,19.5,2011,UNI_01220
82.0,Osaka University,3,25.9,10.2,0.0,27.0,28.2,56.9,16.8,2011,UNI_00573
84.0,University of Rochester,49,25.8,28.2,8.9,27.0,22.8,41.7,21.7,2011,UNI_01138
85.0,University of Nottingham,9,25.7,13.2,19.9,23.9,16.3,48.0,20.2,2011,UNI_00928
86.0,Aarhus University,2,25.4,13.2,22.1,7.2,24.3,49.3,27.9,2011,UNI_00248
86.0,The University of Queensland,3,25.4,14.4,0.0,20.4,24.4,58.1,25.9,2011,UNI_00014
86.0,University of Goettingen,4,25.4,31.1,19.9,16.1,18.9,40.1,25.7,2011,UNI_01248
89.0,Ghent University,1,25.3,5.9,15.4,17.7,16.8,55.2,29.8,2011,UNI_00057
89.0,McMaster University,4,25.3,14.4,18.9,23.9,16.7,45.2,21.9,2011,UNI_00108
89.0,University of Basel,4,25.3,22.0,17.0,23.4,18.0,36.9,33.0,2011,UNI_00812
92.0,Michigan State University,50,25.1,10.2,0.0,36.8,19.5,51.5,17.9,2011,UNI_01088
93.0,Rice University,51,24.8,18.6,21.8,21.7,23.2,29.9,29.4,2011,UNI_01013
94.0,Nagoya University,4,24.7,25.0,14.1,16.1,22.4,44.8,20.4,2011,UNI_00530
94.0,University of Bonn,5,24.7,17.6,19.9,14.4,23.9,40.4,25.1,2011,UNI_00365
96.0,University of Sydney,4,24.5,16.6,0.0,19.1,19.0,60.5,23.6,2011,UNI_00025
97.0,Case Western Reserve University,52,24.4,34.8,11.5,21.7,16.6,40.0,22.3,2011,UNI_01055
97.0,The University of Sheffield,10,24.4,20.4,14.1,21.0,18.7,43.6,21.8,2011,UNI_00929
97.0,Tohoku University,5,24.4,16.6,0.0,21.7,22.1,55.9,21.0,2011,UNI_00580
100.0,Texas A&M University - College Station,53,24.2,0.0,0.0,33.9,19.9,53.8,19.8,2011,UNI_01219
100.0,University of Frankfurt,6,24.2,34.8,8.9,19.1,19.7,39.8,25.4,2011,UNI_01259
102.0,Aix-Marseille University,4-6,,15.6,0.0,16.1,22.4,44.3,15.3,2011,UNI_00308
102.0,Baylor College of Medicine,54-68,,0.0,0.0,19.1,32.7,40.5,19.6,2011,UNI_01221
102.0,Catholic University of Leuven,2-3,,0.0,0.0,22.8,16.3,52.5,24.9,2011,UNI_01252
102.0,Catholic University of Louvain,2-3,,11.8,13.6,17.7,11.4,40.7,26.9,2011,UNI_01253
102.0,Emory University,54-68,,0.0,0.0,32.3,24.8,50.8,17.7,2011,UNI_01010
102.0,Georgia Institute of Technology,54-68,,14.4,0.0,26.0,22.6,43.8,25.2,2011,UNI_00996
102.0,Hokkaido University,6-7,,13.2,16.2,16.1,16.5,45.6,15.9,2011,UNI_00539
102.0,London School of Economics and Political Science,11-15,,22.8,16.2,16.1,,28.0,25.9,2011,UNI_00884
102.0,Lund University,4,,24.3,0.0,25.0,17.2,49.6,20.8,2011,UNI_00805
102.0,Mayo Medical School,54-68,,0.0,0.0,25.0,15.1,47.7,25.8,2011,UNI_01255
102.0,National Taiwan University,1,,13.2,0.0,17.7,12.7,58.8,19.2,2011,UNI_00852
102.0,National University of Singapore,1,,0.0,0.0,10.2,16.3,58.1,28.2,2011,UNI_00710
102.0,Oregon State University,54-68,,11.8,0.0,27.0,22.2,33.1,21.6,2011,UNI_01051
102.0,Radboud University Nijmegen,3-6,,18.6,0.0,10.2,17.4,49.4,30.3,2011,UNI_00638
102.0,Seoul National University,1,,0.0,0.0,7.2,14.5,66.7,21.2,2011,UNI_00723
102.0,Swiss Federal Institute of Technology of Lausanne,5,,0.0,0.0,23.9,22.6,39.8,33.0,2011,UNI_01267
102.0,Technion-Israel Institute of Technology,2-4,,16.6,23.0,16.1,13.4,36.5,22.8,2011,UNI_00474
102.0,Tel Aviv University,2-4,,0.0,0.0,23.9,15.6,49.2,26.2,2011,UNI_00471
102.0,The University of Georgia,54-68,,0.0,0.0,27.0,21.1,44.1,18.3,2011,UNI_01046
102.0,The University of Western Australia,5,,15.6,14.1,22.8,13.9,42.2,25.7,2011,UNI_00019
102.0,Tokyo Institute of Technology,6-7,,14.4,0.0,21.7,21.8,41.3,25.7,2011,UNI_00561
102.0,Tufts University,54-68,,16.6,16.6,22.8,15.1,36.7,25.1,2011,UNI_01023
102.0,University of Alberta,5-6,,13.2,0.0,21.7,19.4,55.7,20.7,2011,UNI_00094
102.0,University of Amsterdam,3-6,,5.9,0.0,19.1,21.1,52.7,26.1,2011,UNI_00635
102.0,University of Birmingham,11-15,,21.2,10.9,21.7,16.1,45.8,20.8,2011,UNI_00955
102.0,"University of California, Riverside",54-68,,14.4,0.0,27.0,28.6,33.3,26.9,2011,UNI_01106
102.0,"University of California, Santa Cruz",54-68,,0.0,0.0,28.9,34.3,29.8,31.2,2011,UNI_01042
102.0,University of Delaware,54-68,,11.8,16.2,22.8,12.7,32.3,18.9,2011,UNI_01137
102.0,University of Freiburg,7-10,,21.2,20.9,15.3,21.1,37.1,24.0,2011,UNI_00382
102.0,University of Groningen,3-6,,0.0,19.9,17.7,16.6,48.9,27.4,2011,UNI_00634
102.0,University of Hawaii at Manoa,54-68,,0.0,0.0,26.0,27.5,37.2,18.4,2011,UNI_01165
102.0,University of Iowa,54-68,,0.0,0.0,30.6,23.9,45.7,18.0,2011,UNI_01091
102.0,University of Leeds,11-15,,19.5,0.0,14.4,21.8,44.3,18.7,2011,UNI_00917
102.0,University of Liverpool,11-15,,19.5,15.4,12.5,19.4,40.1,20.6,2011,UNI_00916
102.0,University of Massachusetts Amherst,54-68,,15.6,0.0,33.1,16.5,36.2,21.9,2011,UNI_01230
102.0,University of Massachusetts Medical School - Worcester,54-68,,0.0,19.9,14.4,28.5,27.1,19.9,2011,UNI_01291
102.0,University of Montreal,5-6,,13.2,0.0,14.4,19.0,51.8,20.0,2011,UNI_00115
102.0,University of Muenster,7-10,,22.0,15.4,12.5,14.9,35.6,21.3,2011,UNI_01260
102.0,University of Paris Diderot (Paris 7),4-6,,15.6,13.8,14.4,22.7,43.2,16.7,2011,UNI_01273
102.0,University of Pisa,1-2,,15.6,23.5,16.1,5.2,37.1,17.7,2011,UNI_00505
102.0,University of Roma - La Sapienza,1-2,,13.2,15.4,10.2,15.6,49.2,13.5,2011,UNI_01250
102.0,University of Sao Paulo,1,,0.0,0.0,10.2,12.5,73.7,14.6,2011,UNI_01261
102.0,University of Strasbourg,4-6,,25.0,22.4,17.7,18.4,35.1,18.9,2011,UNI_00296
102.0,University of Sussex,11-15,,0.0,22.7,20.4,14.9,27.4,25.3,2011,UNI_00882
102.0,University of Tuebingen,7-10,,25.6,0.0,14.4,18.7,41.0,23.4,2011,UNI_01262
102.0,University of Virginia,54-68,,0.0,0.0,33.9,27.8,45.5,18.7,2011,UNI_01035
102.0,University of Wuerzburg,7-10,,22.0,8.9,22.2,16.1,34.9,22.1,2011,UNI_01263
102.0,VU University Amsterdam,3-6,,0.0,0.0,25.0,15.6,51.1,28.0,2011,UNI_00632
102.0,Weizmann Institute of Science,2-4,,14.4,16.2,23.9,29.2,28.5,23.5,2011,UNI_00470
151.0,Cardiff University,16-19,,0.0,16.2,7.2,20.5,43.7,18.6,2011,UNI_00914
151.0,Colorado State University,69-89,,0.0,0.0,29.8,14.3,35.7,19.7,2011,UNI_01006
151.0,Dartmouth College,69-89,,20.4,0.0,23.9,19.0,29.9,22.4,2011,UNI_01152
151.0,Delft University of Technology,7-9,,13.2,0.0,7.2,20.1,38.9,20.3,2011,UNI_00640
151.0,Erasmus University,7-9,,0.0,15.4,21.7,6.0,34.6,25.7,2011,UNI_01264
151.0,Florida State University,69-89,,0.0,0.0,19.1,19.0,38.4,18.4,2011,UNI_01141
151.0,George Mason University,69-89,,0.0,32.1,10.2,9.4,29.0,17.5,2011,UNI_01073
151.0,Iowa State University,69-89,,0.0,0.0,22.8,17.3,42.1,19.5,2011,UNI_01063
151.0,Joseph Fourier University (Grenoble 1),7-8,,0.0,15.4,10.2,21.2,38.7,17.4,2011,UNI_01265
151.0,Kyushu University,8-9,,0.0,0.0,16.1,18.0,46.5,18.0,2011,UNI_00541
151.0,Louisiana State University - Baton Rouge,69-89,,0.0,0.0,19.1,17.2,38.0,15.1,2011,UNI_01210
151.0,Monash University,6-7,,0.0,0.0,14.4,18.6,51.7,20.4,2011,UNI_00015
151.0,Mount Sinai School of Medicine,69-89,,0.0,0.0,20.4,21.9,37.3,18.8,2011,UNI_01266
151.0,National Autonomous University of Mexico,1,,14.4,0.0,7.2,11.4,47.6,23.3,2011,UNI_00627
151.0,North Carolina State University - Raleigh,69-89,,0.0,0.0,28.0,13.2,42.2,18.1,2011,UNI_01256
151.0,Oregon Health and Science University,69-89,,0.0,0.0,19.1,20.5,35.2,20.4,2011,UNI_01140
151.0,State University of New York at Stony Brook,69-89,,0.0,0.0,19.1,23.5,36.4,17.1,2011,UNI_01257
151.0,Technical University of Denmark,3,,5.9,12.6,17.7,14.8,36.8,20.9,2011,UNI_00249
151.0,The Chinese University of Hong Kong,1,,0.0,14.1,16.1,6.5,43.9,21.7,2011,UNI_00417
151.0,The University of Alabama at Birmingham,69-89,,0.0,0.0,16.1,20.0,41.4,15.0,2011,UNI_01212
151.0,The University of Calgary,7-8,,0.0,0.0,10.2,17.2,46.2,16.9,2011,UNI_00098
151.0,The University of Glasgow,16-19,,8.3,0.0,21.7,17.1,41.9,19.7,2011,UNI_00947
151.0,The University of Texas Health Science Center at Houston,69-89,,0.0,15.4,17.7,14.7,31.5,27.2,2011,UNI_01232
151.0,The University of Texas M. D. Anderson Cancer Center,69-89,,0.0,0.0,21.7,17.5,43.0,27.4,2011,UNI_01218
151.0,Tsinghua University,1,,11.8,0.0,0.0,14.3,56.4,16.1,2011,UNI_00157
151.0,University Libre Bruxelles,4,,18.6,18.9,12.5,11.8,31.9,25.1,2011,UNI_01258
151.0,University of Bern,6,,14.4,0.0,12.5,21.1,38.7,24.6,2011,UNI_00815
151.0,University of Buenos Aires,1,,16.6,25.2,0.0,7.7,36.9,21.6,2011,UNI_00003
151.0,University of Hamburg,11-14,,13.2,0.0,17.7,16.4,34.2,19.8,2011,UNI_00350
151.0,University of Illinois at Chicago,69-89,,0.0,0.0,28.0,14.2,44.9,17.4,2011,UNI_01146
151.0,University of Kansas - Lawrence,69-89,,13.2,0.0,19.1,13.7,39.8,14.8,2011,UNI_01288
151.0,University of Kiel,11-14,,11.8,15.4,10.2,12.7,32.2,18.5,2011,UNI_00347
151.0,University of Koeln,11-14,,0.0,12.6,7.2,19.3,38.4,20.9,2011,UNI_01269
151.0,University of Mainz,11-14,,0.0,8.1,17.7,18.5,37.2,21.2,2011,UNI_01271
151.0,"University of Maryland, Baltimore",69-89,,0.0,0.0,23.9,17.0,38.8,17.2,2011,UNI_01214
151.0,University of Miami,69-89,,0.0,0.0,23.9,21.1,41.9,15.1,2011,UNI_01089
151.0,University of Milan,3-4,,19.5,0.0,18.4,11.7,46.9,18.3,2011,UNI_00492
151.0,University of Nebraska - Lincoln,69-89,,19.5,0.0,16.1,15.9,33.7,15.3,2011,UNI_00998
151.0,University of New South Wales,6-7,,0.0,0.0,20.4,13.3,53.1,20.7,2011,UNI_00023
151.0,University of Padua,3-4,,0.0,0.0,12.5,17.2,49.1,18.2,2011,UNI_00480
151.0,University of Paris Descartes (Paris 5),7-8,,13.7,11.9,10.2,17.3,42.6,15.5,2011,UNI_01272
151.0,University of Southampton,16-19,,0.0,0.0,20.4,20.1,43.0,21.2,2011,UNI_00902
151.0,University of Tennessee - Knoxville,69-89,,11.8,0.0,22.2,18.0,38.5,14.6,2011,UNI_01082
151.0,University of Tsukuba,8-9,,0.0,19.9,12.5,9.7,37.1,15.3,2011,UNI_00589
151.0,University of Vienna,1,,15.6,0.0,14.4,18.4,37.1,21.2,2011,UNI_00038
151.0,University of Wageningen,7-9,,0.0,0.0,28.4,14.3,38.8,29.4,2011,UNI_01274
151.0,University of Warwick,16-19,,0.0,0.0,25.5,15.5,36.2,20.0,2011,UNI_00960
151.0,University of Waterloo,7-8,,0.0,0.0,19.1,11.7,41.4,20.4,2011,UNI_00119
151.0,Virginia Commonwealth University,69-89,,11.8,14.1,17.7,11.6,35.6,14.6,2011,UNI_01229
151.0,Virginia Polytechnic Institute and State University,69-89,,13.2,0.0,22.8,14.8,40.2,17.1,2011,UNI_01084
201.0,Autonomous University of Madrid,1-4,,0.0,0.0,12.5,14.4,38.0,16.1,2011,UNI_00759
201.0,Brandeis University,90-110,,22.0,0.0,7.2,18.8,18.5,23.2,2011,UNI_01077
201.0,Chalmers University of Technology,5-8,,0.0,0.0,17.7,11.1,27.5,19.3,2011,UNI_00802
201.0,Charles University in Prague,1,,10.2,0.0,0.0,13.4,43.2,18.1,2011,UNI_00238
201.0,Claude Bernard University Lyon 1,9-13,,11.8,0.0,0.0,20.8,40.8,13.9,2011,UNI_00285
201.0,Complutense University of Madrid,1-4,,22.0,0.0,0.0,9.0,42.8,11.0,2011,UNI_00797
201.0,Dalhousie University,9-18,,0.0,0.0,14.4,16.5,34.4,17.4,2011,UNI_00110
201.0,Dresden University of Technology,15-23,,0.0,0.0,7.2,11.3,37.2,18.2,2011,UNI_00381
201.0,Fudan University,2-7,,0.0,0.0,7.2,12.1,50.0,17.7,2011,UNI_00134
201.0,Keio University,10,,0.0,0.0,10.2,14.5,33.4,12.8,2011,UNI_00537
201.0,King Saud University,1,,0.0,0.0,33.1,2.1,29.7,10.7,2011,UNI_00706
201.0,Korea Advanced Institute of Science and Technology,2-3,,0.0,0.0,7.2,14.8,39.7,27.3,2011,UNI_01302
201.0,Lancaster University,20-29,,0.0,0.0,17.7,10.5,28.9,18.6,2011,UNI_00949
201.0,Laval University,9-18,,0.0,0.0,16.1,9.6,37.1,15.0,2011,UNI_00097
201.0,Macquarie University,8-9,,0.0,0.0,17.7,13.6,28.8,21.5,2011,UNI_00027
201.0,Medical University of Vienna,2-3,,10.2,15.4,7.2,8.6,31.6,17.9,2011,UNI_00039
201.0,Nanjing University,2-7,,0.0,0.0,0.0,13.0,45.4,15.8,2011,UNI_00154
201.0,Nanyang Technological University,2,,0.0,0.0,0.0,7.6,47.7,22.3,2011,UNI_00709
201.0,National and Kapodistrian University of Athens,1,,0.0,0.0,12.5,4.1,41.4,20.0,2011,UNI_00413
201.0,National Cheng Kung University,2,,0.0,0.0,10.2,2.1,45.2,17.8,2011,UNI_00833
201.0,Newcastle University,20-29,,0.0,0.0,14.4,19.0,36.5,17.4,2011,UNI_00941
201.0,Norwegian University of Science and Technology,2-3,,15.6,0.0,10.2,13.9,35.3,16.4,2011,UNI_00656
201.0,Paul Sabatier University (Toulouse 3),9-13,,0.0,6.3,7.2,18.5,38.6,12.9,2011,UNI_01276
201.0,Peking University,2-7,,0.0,0.0,0.0,13.5,58.4,16.6,2011,UNI_00162
201.0,Polytechnic Institute of Milan,5-8,,8.3,15.4,0.0,9.0,30.3,14.6,2011,UNI_01305
201.0,"Queen Mary, U. of London",20-29,,20.4,0.0,16.1,16.5,28.8,18.8,2011,UNI_01277
201.0,Queen's University,9-18,,0.0,0.0,16.1,14.1,35.4,19.2,2011,UNI_00099
201.0,Rensselaer Polytechnic Institute,90-110,,14.4,0.0,17.7,9.1,23.3,21.4,2011,UNI_01075
201.0,Royal Institute of Technology,5-8,,0.0,15.4,7.2,9.7,35.4,21.6,2011,UNI_00808
201.0,RWTH Aachen University,15-23,,0.0,0.0,10.2,10.1,40.2,19.7,2011,UNI_00364
201.0,Shanghai Jiao Tong University,2-7,,0.0,0.0,7.2,9.1,55.2,17.0,2011,UNI_00171
201.0,Simon Fraser University,9-18,,0.0,0.0,14.4,10.3,33.9,17.4,2011,UNI_00096
201.0,State University of Campinas,2,,0.0,0.0,7.2,7.9,43.1,20.5,2011,UNI_00067
201.0,State University of New York at Buffalo,90-110,,0.0,0.0,16.1,7.7,38.6,14.6,2011,UNI_01279
201.0,Technical University of Berlin,15-23,,18.6,0.0,16.1,6.8,28.9,16.7,2011,UNI_00343
201.0,The George Washington University,90-110,,13.2,0.0,12.5,10.6,34.0,15.9,2011,UNI_01125
201.0,The Hong Kong Polytechnic University,2-4,,0.0,0.0,14.4,3.4,40.7,18.8,2011,UNI_00416
201.0,The Hong Kong University of Science and Technology,2-4,,0.0,0.0,17.7,5.8,30.9,22.2,2011,UNI_00418
201.0,The University of Adelaide,8-9,,16.6,0.0,10.2,12.2,38.3,22.3,2011,UNI_00020
201.0,The University of Auckland,1-2,,15.6,0.0,10.2,13.8,38.4,18.8,2011,UNI_00649
201.0,The University of Connecticut - Storrs,90-110,,13.2,0.0,15.3,11.1,36.0,13.6,2011,UNI_01268
201.0,The University of Hong Kong,2-4,,0.0,0.0,14.4,11.1,44.8,20.7,2011,UNI_00419
201.0,The University of New Mexico - Albuquerque,90-110,,0.0,0.0,12.5,18.7,34.3,14.4,2011,UNI_01280
201.0,The University of Reading,20-29,,0.0,0.0,14.4,16.5,27.9,17.9,2011,UNI_00906
201.0,The University of Texas Health Science Center at San Antonio,90-110,,0.0,0.0,22.8,5.8,28.8,16.7,2011,UNI_01231
201.0,Trinity College Dublin,1,,11.8,14.1,7.2,11.4,31.5,17.5,2011,UNI_00468
201.0,Umea University,5-8,,0.0,0.0,14.4,12.1,33.9,16.5,2011,UNI_01281
201.0,University of Aberdeen,20-29,,0.0,0.0,10.2,13.4,34.0,18.5,2011,UNI_00891
201.0,University of Antwerp,5-6,,0.0,0.0,10.2,11.4,33.5,24.5,2011,UNI_00054
201.0,University of Barcelona,1-4,,0.0,0.0,10.2,13.8,49.8,15.3,2011,UNI_00787
201.0,University of Bergen,2-3,,0.0,0.0,7.2,15.3,35.5,17.6,2011,UNI_00655
201.0,University of Bochum,15-23,,0.0,0.0,12.5,10.4,37.0,18.6,2011,UNI_01282
201.0,University of Bologna,5-8,,0.0,0.0,10.2,11.3,47.7,15.5,2011,UNI_00500
201.0,University of Cape Town,1,,21.2,0.0,10.2,13.1,34.7,19.0,2011,UNI_00716
201.0,University of Central Florida,90-110,,0.0,0.0,15.3,11.6,29.6,16.4,2011,UNI_01180
201.0,University of Cincinnati,90-110,,0.0,0.0,22.8,9.5,40.9,14.5,2011,UNI_01132
201.0,University of Colorado at Denver,90-110,,0.0,0.0,17.7,13.7,39.0,14.3,2011,UNI_01346
201.0,University of Duesseldorf,15-23,,13.2,0.0,11.4,12.1,31.2,16.9,2011,UNI_01312
201.0,University of Durham,20-29,,0.0,0.0,19.1,16.8,33.3,20.2,2011,UNI_01285
201.0,University of East Anglia,20-29,,15.6,0.0,16.1,17.0,28.4,21.6,2011,UNI_00931
201.0,University of Erlangen-Nuremberg,15-23,,0.0,0.0,14.4,14.0,39.6,20.5,2011,UNI_00359
201.0,University of Florence,5-8,,0.0,0.0,16.1,13.5,38.5,15.4,2011,UNI_00485
201.0,University of Gothenburg,5-8,,0.0,15.4,7.2,9.7,39.9,16.9,2011,UNI_00800
201.0,University of Guelph,9-18,,0.0,0.0,16.1,14.9,32.7,18.4,2011,UNI_00101
201.0,University of Houston,90-110,,0.0,0.0,20.4,12.8,34.3,18.6,2011,UNI_00997
201.0,University of Innsbruck,2-3,,0.0,10.9,7.2,15.1,24.7,21.0,2011,UNI_00045
201.0,University of Kentucky,90-110,,11.8,0.0,7.2,11.1,41.6,13.4,2011,UNI_01099
201.0,University of Lausanne,7,,0.0,0.0,11.4,19.3,31.4,18.2,2011,UNI_00813
201.0,University of Leicester,20-29,,0.0,0.0,19.1,17.1,31.9,19.3,2011,UNI_00913
201.0,University of Leipzig,15-23,,13.2,15.4,0.0,9.8,34.4,18.5,2011,UNI_01270
201.0,University of Liege,5-6,,8.3,0.0,10.2,12.3,31.8,21.8,2011,UNI_01290
201.0,University of Lorraine,9-13,,13.2,18.9,0.0,11.3,33.8,11.9,2011,UNI_00291
201.0,University of Maastricht,10,,0.0,0.0,7.2,7.9,40.0,22.4,2011,UNI_01327
201.0,University of Manitoba,9-18,,0.0,0.0,16.1,9.3,34.5,15.4,2011,UNI_00103
201.0,University of Marburg,15-23,,11.8,0.0,14.4,15.3,30.8,17.6,2011,UNI_00379
201.0,University of Medicine and Dentistry New Jersey,90-110,,0.0,0.0,21.7,12.3,30.6,13.9,2011,UNI_01292
201.0,University of Missouri - Columbia,90-110,,10.2,0.0,7.2,12.8,39.5,13.5,2011,UNI_01223
201.0,University of Montpellier 2,9-13,,11.8,0.0,12.5,16.6,31.4,17.0,2011,UNI_00322
201.0,University of Notre Dame,90-110,,14.4,0.0,17.7,14.3,30.3,18.5,2011,UNI_01004
201.0,University of Oregon,90-110,,10.2,0.0,10.2,19.7,24.8,17.6,2011,UNI_01027
201.0,University of Otago,1-2,,0.0,0.0,14.4,11.1,35.2,26.0,2011,UNI_00646
201.0,University of Ottawa,9-18,,0.0,0.0,7.2,14.4,42.4,17.6,2011,UNI_00111
201.0,University of Paris Dauphine (Paris 9),9-13,,17.6,26.7,7.2,0.0,12.1,21.7,2011,UNI_01315
201.0,University of Saskatchewan,9-18,,10.2,0.0,16.1,8.0,32.5,15.5,2011,UNI_00092
