university_id,year,citations_per_faculty_score,international_research_network_score,research_score,citation_score,research_impact,source,research_productivity_index
U3383,2023,,26.5,14.2,67.1,67.1,WUR 2023,26.631239790847303
U3280,2023,,52.8,15.7,61.1,61.1,WUR 2023,31.774151188875322
U3283,2023,,33.4,22.2,55.8,55.8,WUR 2023,29.15974508841971
U3399,2023,,52.2,19.3,53.8,53.8,WUR 2023,31.376465496207686
U3292,2023,,32.3,14.4,57.2,57.2,WUR 2023,25.100770726723457
U3424,2023,,38.6,18.4,51.6,51.6,WUR 2023,27.046032193718887
U3433,2023,,43.3,15.3,54.0,54.0,WUR 2023,27.19066287756921
U3447,2023,,43.5,8.3,69.5,69.5,WUR 2023,28.132909184309725
U3451,2023,,31.4,16.4,56.6,56.6,WUR 2023,25.792462358623343
U3457,2023,,25.2,11.3,64.8,64.8,WUR 2023,24.060972709940682
U2624,2023,,34.8,17.2,32.6,32.6,WUR 2023,19.76215981331275
U0022,2023,,34.1,25.3,28.3,28.3,WUR 2023,22.686070841108428
U0038,2023,,41.2,13.1,47.3,47.3,WUR 2023,23.482033014044003
U0070,2023,,69.2,10.8,26.2,26.2,WUR 2023,22.397103540283467
U2636,2023,,69.6,17.3,40.6,40.6,WUR 2023,30.366526954449498
U2642,2023,,42.3,17.6,36.9,36.9,WUR 2023,23.031584211444308
U0119,2023,,22.7,12.6,47.9,47.9,WUR 2023,19.07019881574645
U2645,2023,,29.0,8.6,56.2,56.2,WUR 2023,20.8853948404604
U3203,2023,,53.2,19.4,36.7,36.7,WUR 2023,26.492910569210586
U0163,2023,,63.5,16.0,24.2,24.2,WUR 2023,23.27739053812217
U0173,2023,,46.9,9.4,47.1,47.1,WUR 2023,22.7489911495363
U0180,2023,,40.7,9.0,52.7,52.7,WUR 2023,22.777256682064976
U0198,2023,,23.7,7.7,62.7,62.7,WUR 2023,21.12526226151697
U0204,2023,,40.8,16.0,37.6,37.6,WUR 2023,22.026071575203872
U0211,2023,,42.9,11.9,42.3,42.3,WUR 2023,21.717078330351768
U0236,2023,,45.5,8.8,41.5,41.5,WUR 2023,20.403312873110746
U0243,2023,,32.3,28.3,22.5,22.5,WUR 2023,22.13661326333269
U2689,2023,,63.7,12.6,40.9,40.9,WUR 2023,26.532702584211933
U0293,2023,,25.8,12.7,38.8,38.8,WUR 2023,17.096652933066498
U0900,2023,,67.3,12.6,43.3,43.3,WUR 2023,28.099630531151938
U2699,2023,,36.2,14.4,34.8,34.8,WUR 2023,19.23779213160739
U2702,2023,,16.6,14.7,21.4,21.4,WUR 2023,10.768447067227465
U0333,2023,,73.0,12.5,35.8,35.8,WUR 2023,27.10908988986445
U0336,2023,,61.8,18.8,25.2,25.2,WUR 2023,24.69940669736748
U2059,2023,,38.9,12.5,34.8,34.8,WUR 2023,18.839380815399572
U2728,2023,,40.1,16.0,36.9,36.9,WUR 2023,21.650826624947616
U2243,2023,,49.9,14.6,35.0,35.0,WUR 2023,22.60755294387787
U2733,2023,,73.3,13.9,45.5,45.5,WUR 2023,30.871047622788282
U0371,2023,,28.3,27.9,30.6,30.6,WUR 2023,23.434945874546926
U0380,2023,,65.0,16.0,32.5,32.5,WUR 2023,26.13793847300309
U0386,2023,,36.4,17.0,30.8,30.8,WUR 2023,19.48329438844052
U0388,2023,,28.7,18.3,32.8,32.8,WUR 2023,18.993293029669864
U2740,2023,,51.2,18.6,37.1,37.1,WUR 2023,25.713219144065945
U0393,2023,,20.6,19.2,38.6,38.6,WUR 2023,19.3423425516341
U0391,2023,,18.7,15.8,41.8,41.8,WUR 2023,18.024339101793807
U0406,2023,,27.6,24.2,28.3,28.3,WUR 2023,20.571496262074195
U0426,2023,,51.5,16.5,35.3,35.3,WUR 2023,24.101362963733564
U0469,2023,,53.3,15.5,39.7,39.7,WUR 2023,25.31085706336999
U0486,2023,,26.7,14.6,29.3,29.3,WUR 2023,15.463201873633677
U0498,2023,,71.2,13.6,42.1,42.1,WUR 2023,29.189654067933958
U2768,2023,,60.1,14.3,29.8,29.8,WUR 2023,23.255636326014805
U2770,2023,,18.6,24.2,26.2,26.2,WUR 2023,17.83361187859515
U0543,2023,,14.9,13.1,45.8,45.8,WUR 2023,16.883544168701828
U0562,2023,,20.1,22.4,41.9,41.9,WUR 2023,21.956981782511114
U2786,2023,,81.8,15.0,34.4,34.4,WUR 2023,30.09605708273901
U0433,2023,,73.1,22.3,20.8,20.8,WUR 2023,27.904939784576058
U2796,2023,,46.6,9.9,41.5,41.5,WUR 2023,21.256205209154324
U2335,2023,,30.3,28.8,16.3,16.3,WUR 2023,20.065179448365246
U0605,2023,,60.2,9.8,51.6,51.6,WUR 2023,27.43403960555149
U2800,2023,,33.2,11.1,49.2,49.2,WUR 2023,21.104047291098
U0632,2023,,30.3,25.3,21.3,21.3,WUR 2023,19.68128488994774
U2346,2023,,30.1,19.2,35.9,35.9,WUR 2023,20.745436461793886
U0636,2023,,34.9,10.2,47.0,47.0,WUR 2023,20.348380343749376
U0647,2023,,31.3,25.7,25.3,25.3,WUR 2023,21.34129189284264
U0660,2023,,66.7,17.4,25.6,25.6,WUR 2023,25.20683771934265
U2805,2023,,35.3,8.6,57.6,57.6,WUR 2023,22.780744554057023
U0674,2023,,28.7,26.5,19.4,19.4,WUR 2023,19.38291051123419
U0675,2023,,26.2,11.8,47.4,47.4,WUR 2023,19.303376700218937
U2820,2023,,49.0,17.0,32.1,32.1,WUR 2023,22.8203647833757
U0739,2023,,22.0,13.2,50.7,50.7,WUR 2023,20.078448693016146
U2836,2023,,40.4,10.5,58.5,58.5,WUR 2023,25.27376319616173
U0752,2023,,15.8,8.9,48.8,48.8,WUR 2023,15.72589300791647
U0757,2023,,33.5,9.9,56.8,56.8,WUR 2023,22.82247367463518
U0763,2023,,21.0,18.3,30.2,30.2,WUR 2023,16.407937286528472
U0815,2023,,59.5,12.0,40.2,40.2,WUR 2023,25.01467353901942
U0826,2023,,16.2,12.0,35.5,35.5,WUR 2023,13.476480141370939
U0831,2023,,25.4,10.9,41.9,41.9,WUR 2023,16.965613732369867
U0839,2023,,49.7,8.6,40.2,40.2,WUR 2023,20.88313376117189
U0843,2023,,64.1,16.8,23.2,23.2,WUR 2023,23.548527546625266
U0854,2023,,74.2,26.5,17.1,17.1,WUR 2023,29.318187116600484
U0865,2023,,25.4,16.2,27.4,27.4,WUR 2023,15.451605676591026
U0864,2023,,19.6,16.5,31.7,31.7,WUR 2023,15.559382258276823
U0866,2023,,18.1,13.7,45.5,45.5,WUR 2023,17.865508999242547
U0871,2023,,21.0,22.3,33.8,33.8,WUR 2023,19.6634942012176
U0874,2023,,15.9,21.9,38.2,38.2,WUR 2023,19.58586585373422
U0880,2023,,21.9,11.7,38.1,38.1,WUR 2023,15.43203262209093
U2869,2023,,54.8,19.9,16.0,16.0,WUR 2023,20.877517604408943
U0888,2023,,35.8,22.3,27.7,27.7,WUR 2023,21.276680061935117
U0937,2023,,20.4,13.0,32.4,32.4,WUR 2023,14.062000361903337
U0938,2023,,27.8,22.8,40.3,40.3,WUR 2023,23.48886095905691
U0960,2023,,31.5,20.8,32.4,32.4,WUR 2023,20.880810418504623
U0961,2023,,21.3,12.1,52.6,52.6,WUR 2023,19.89361107509135
U0976,2023,,16.8,16.9,28.9,28.9,WUR 2023,14.275087180978778
U0988,2023,,44.8,20.0,44.9,44.9,WUR 2023,27.335159542048565
U2877,2023,,71.4,8.8,48.6,48.6,WUR 2023,28.601892161624463
U0996,2023,,30.8,23.7,27.7,27.7,WUR 2023,20.866852295914114
U0999,2023,,20.4,19.5,37.7,37.7,WUR 2023,19.18594970311188
U1000,2023,,24.1,11.2,53.8,53.8,WUR 2023,20.423179279988734
U1002,2023,,30.2,9.1,61.4,61.4,WUR 2023,23.009205222056114
U1003,2023,,17.4,9.2,52.5,52.5,WUR 2023,17.381189939315867
U1038,2023,,29.8,17.0,25.8,25.8,WUR 2023,16.429141539480618
U1043,2023,,27.7,24.2,25.8,25.8,WUR 2023,19.83881236095873
U1089,2023,,29.7,9.4,55.9,55.9,WUR 2023,21.391589883331896
U1130,2023,,30.3,21.8,38.7,38.7,WUR 2023,23.04739033153024
U1160,2023,,32.0,18.9,30.4,30.4,WUR 2023,19.363541701030606
U1168,2023,,47.2,14.2,39.5,39.5,WUR 2023,23.120914195429762
U1175,2023,,17.7,15.9,41.1,41.1,WUR 2023,17.63317187452537
U2913,2023,,41.5,15.0,44.6,44.6,WUR 2023,23.764846651626556
U1203,2023,,78.6,20.1,17.3,17.3,WUR 2023,26.93975279111416
U2919,2023,,79.2,13.0,25.5,25.5,WUR 2023,25.713624570525585
U2918,2023,,34.1,13.6,46.3,46.3,WUR 2023,21.79159105919112
U1241,2023,,21.8,11.1,50.0,50.0,WUR 2023,18.6824313730998
U1250,2023,,67.4,11.4,36.0,36.0,WUR 2023,25.265279555629736
U2542,2023,,29.6,13.6,40.7,40.7,WUR 2023,19.046640802935467
U2948,2023,,44.6,8.3,52.7,52.7,WUR 2023,23.309273368813795
U2949,2023,,27.4,12.4,55.7,55.7,WUR 2023,22.418858262746394
U2952,2023,,37.7,10.5,32.7,32.7,WUR 2023,16.840502719827697
U2960,2023,,41.9,10.0,49.1,49.1,WUR 2023,22.51063264573877
U2961,2023,,27.0,15.0,38.1,38.1,WUR 2023,18.411270377885224
U1298,2023,,28.0,10.5,30.9,30.9,WUR 2023,14.029792740931104
U1316,2023,,41.7,8.2,61.4,61.4,WUR 2023,25.208580481520883
U1330,2023,,38.6,16.1,40.5,40.5,WUR 2023,22.44324019357909
U1354,2023,,48.7,10.4,36.7,36.7,WUR 2023,20.566102416194717
U2999,2023,,39.8,19.1,34.0,34.0,WUR 2023,22.38302364685551
U1399,2023,,20.8,26.1,23.1,23.1,WUR 2023,18.439383007887077
U1395,2023,,20.7,19.7,37.2,37.2,WUR 2023,19.213175845499936
U1413,2023,,47.8,29.5,21.3,21.3,WUR 2023,26.045259535809972
U1415,2023,,43.7,22.6,17.4,17.4,WUR 2023,20.170068642415004
U1461,2023,,38.4,13.1,41.2,41.2,WUR 2023,20.98306934205124
U1448,2023,,39.7,23.1,24.6,24.6,WUR 2023,21.6837644626601
U1450,2023,,31.3,25.6,24.1,24.1,WUR 2023,20.924217486104453
U1430,2023,,18.6,17.2,45.6,45.6,WUR 2023,19.908564697244017
U1492,2023,,31.5,12.7,26.9,26.9,WUR 2023,14.829638311420432
U1509,2023,,25.3,13.5,48.8,48.8,WUR 2023,20.437393499001008
U1540,2023,,21.4,14.5,40.1,40.1,WUR 2023,17.43684196795065
U1557,2023,,33.6,15.7,31.3,31.3,WUR 2023,18.27607310627056
U0310,2023,,42.1,14.6,45.5,45.5,WUR 2023,23.960526263142267
U1572,2023,,33.6,20.3,22.4,22.4,WUR 2023,18.076415171066284
U3048,2023,,32.8,20.1,38.4,38.4,WUR 2023,22.619866598771683
U1607,2023,,59.3,19.9,40.0,40.0,WUR 2023,29.18698398969686
U3057,2023,,38.1,16.6,43.7,43.7,WUR 2023,23.56501560381514
U1624,2023,,64.8,10.1,14.4,14.4,WUR 2023,17.421319503486913
U3060,2023,,56.3,13.0,27.2,27.2,WUR 2023,20.877270184031765
U1647,2023,,43.1,11.2,35.5,35.5,WUR 2023,19.328157422888946
U1653,2023,,36.7,11.2,46.3,46.3,WUR 2023,21.098959352343275
U1662,2023,,16.1,21.3,23.5,23.5,WUR 2023,14.86200322397734
U1685,2023,,30.6,21.5,40.6,40.6,WUR 2023,23.529567020872484
U1686,2023,,42.5,8.0,53.9,53.9,WUR 2023,23.019008846217538
U1707,2023,,46.6,13.5,42.5,42.5,WUR 2023,23.508787077535832
U3083,2023,,46.7,10.5,41.0,41.0,WUR 2023,21.453387103306746
U1712,2023,,28.5,32.5,21.6,21.6,WUR 2023,23.251774975821395
U1740,2023,,66.2,9.6,50.3,50.3,WUR 2023,28.334421241276182
U3304,2023,,38.8,13.2,47.4,47.4,WUR 2023,23.005698466908214
U1753,2023,,49.2,8.7,41.0,41.0,WUR 2023,21.062417996068056
U1759,2023,,79.9,12.9,33.9,33.9,WUR 2023,28.363327372108163
U1760,2023,,41.5,19.2,43.5,43.5,WUR 2023,25.70737496043724
U1766,2023,,31.3,11.3,45.6,45.6,WUR 2023,19.67975474189727
U1798,2023,,19.3,15.6,48.7,48.7,WUR 2023,20.142877204205263
U1809,2023,,27.3,11.3,46.2,46.2,WUR 2023,18.92662691554816
U2431,2023,,65.6,9.8,42.8,42.8,WUR 2023,26.0344315259615
U3116,2023,,43.2,10.7,39.2,39.2,WUR 2023,20.19961761711476
U1853,2023,,25.0,9.2,47.6,47.6,WUR 2023,17.675036035185627
U3125,2023,,45.4,22.6,39.5,39.5,WUR 2023,27.250732646032734
U1867,2023,,21.7,14.8,35.8,35.8,WUR 2023,16.36904574288336
U1873,2023,,19.3,12.7,48.7,48.7,WUR 2023,18.57191295718468
U1875,2023,,28.1,16.6,46.1,46.1,WUR 2023,21.954373457297205
U1879,2023,,32.0,11.2,50.6,50.6,WUR 2023,21.301231737028235
U1904,2023,,23.4,10.4,40.7,40.7,WUR 2023,15.864564882278529
U1906,2023,,16.0,14.8,46.3,46.3,WUR 2023,18.21267326775523
U3136,2023,,33.1,19.5,33.1,33.1,WUR 2023,20.762110390479982
U1927,2023,,39.0,25.9,28.4,28.4,WUR 2023,24.186199675266877
U1928,2023,,44.9,8.3,52.2,52.2,WUR 2023,23.22815714933837
U3142,2023,,42.6,25.5,29.3,29.3,WUR 2023,25.082813866221844
U3151,2023,,24.9,15.0,30.1,30.1,WUR 2023,15.501261333568067
U3216,2023,,69.0,16.3,45.3,45.3,WUR 2023,31.10599919698614
U1954,2023,,46.1,8.4,53.6,53.6,WUR 2023,23.98608925882001
U3158,2023,,70.9,11.0,33.0,33.0,WUR 2023,24.959093776732423
U3159,2023,,37.3,13.4,49.7,49.7,WUR 2023,23.459138055181114
U2088,2023,,33.5,12.0,52.0,52.0,WUR 2023,22.508455570976004
U1983,2023,,17.6,8.6,39.4,39.4,WUR 2023,13.14119827730092
U3170,2023,,69.6,9.6,35.3,35.3,WUR 2023,24.592523442060024
U2012,2023,,52.0,16.3,38.5,38.5,WUR 2023,25.077584967260485
U3175,2023,,60.8,15.5,33.3,33.3,WUR 2023,25.127709641000383
U2024,2023,,68.9,18.8,22.4,22.4,WUR 2023,25.511511008491986
U2061,2023,,43.4,11.9,57.4,57.4,WUR 2023,26.400433018322826
U2069,2023,,52.7,15.3,36.5,36.5,WUR 2023,24.094585850134784
U2080,2023,,72.6,12.3,33.1,33.1,WUR 2023,26.09075732601121
U2087,2023,,69.1,12.7,42.5,42.5,WUR 2023,28.332426975876267
U3200,2023,,36.0,23.7,40.7,40.7,WUR 2023,26.013257179845382
U2126,2023,,19.0,11.5,39.8,39.8,WUR 2023,15.160233069995305
U2127,2023,,30.0,14.6,34.1,34.1,WUR 2023,17.68584281424266
U2148,2023,,26.0,17.5,30.4,30.4,WUR 2023,17.203276009107682
U3235,2023,,44.2,19.4,31.9,31.9,WUR 2023,22.938493927667018
U2564,2023,,35.6,14.9,49.8,49.8,WUR 2023,23.904751442958904
U3315,2023,,22.4,16.4,38.6,38.6,WUR 2023,18.24611023320881
U3257,2023,,45.0,13.9,38.4,38.4,WUR 2023,22.111720670723162
U3341,2023,,45.5,9.6,45.9,45.9,WUR 2023,22.167327481855022
U3263,2023,,44.6,16.5,44.5,44.5,WUR 2023,25.27147149553941
U3377,2023,,47.0,23.8,27.6,27.6,WUR 2023,24.67582827033395
U3279,2023,,82.9,18.4,35.9,35.9,WUR 2023,32.648515612470774
U3411,2023,,23.2,15.2,48.3,48.3,WUR 2023,20.71643969181383
U3416,2023,,21.1,20.4,40.8,40.8,WUR 2023,20.774541733366732
U3427,2023,,49.8,11.1,33.6,33.6,WUR 2023,20.26481002851132
U3428,2023,,18.5,13.6,53.8,53.8,WUR 2023,20.41487640739733
U3435,2023,,32.0,26.7,29.3,29.3,WUR 2023,23.25623252338408
U3298,2023,,40.3,16.3,35.0,35.0,WUR 2023,21.285472365511918
U3454,2023,,32.8,11.0,53.8,53.8,WUR 2023,22.34754719849908
U3458,2023,,24.5,18.4,49.1,49.1,WUR 2023,22.995591283257625
U2864,2023,,33.0,18.2,29.7,29.7,WUR 2023,19.006294745934383
U3299,2023,,50.0,23.3,35.6,35.6,WUR 2023,27.525261783824163
U2448,2023,,36.5,8.6,41.3,41.3,WUR 2023,18.131682901961756
U0008,2023,,28.0,9.5,16.2,16.2,WUR 2023,9.042516415484627
U0019,2023,,24.1,9.7,18.2,18.2,WUR 2023,8.844482533754508
U0018,2023,,24.9,11.4,18.0,18.0,WUR 2023,9.891824626476886
U0026,2023,,60.4,17.2,20.0,20.0,WUR 2023,21.93298435355996
U0031,2023,,25.5,18.6,18.7,18.7,WUR 2023,14.144030117837426
U0036,2023,,18.7,12.4,31.6,31.6,WUR 2023,13.09784153075966
U2454,2023,,38.5,10.5,27.6,27.6,WUR 2023,15.485079898000745
U0046,2023,,19.7,10.8,27.8,27.8,WUR 2023,11.315553947277738
U2640,2023,,41.3,18.4,23.1,23.1,WUR 2023,19.057921702310985
U0126,2023,,22.9,11.3,32.9,32.9,WUR 2023,13.876412113015748
U3202,2023,,48.1,14.3,28.0,28.0,WUR 2023,19.90754316954812
U0127,2023,,20.4,9.9,21.7,21.7,WUR 2023,9.146806656245069
U2203,2023,,50.4,9.4,29.8,29.8,WUR 2023,18.33489332017242
U0138,2023,,27.4,11.0,25.6,25.6,WUR 2023,12.557639149056813
U2646,2023,,37.8,14.9,25.0,25.0,WUR 2023,16.91877013454769
U0149,2023,,45.5,10.4,24.0,24.0,WUR 2023,15.977713058341234
U0155,2023,,23.5,12.9,24.9,24.9,WUR 2023,12.46398308510183
U0157,2023,,31.4,18.9,15.5,15.5,WUR 2023,14.71730639804598
U0176,2023,,20.4,14.0,37.2,37.2,WUR 2023,16.05532507444659
U0193,2023,,51.4,14.4,24.0,24.0,WUR 2023,19.5230649685082
U0221,2023,,21.8,11.0,26.3,26.3,WUR 2023,11.460921482490638
U0223,2023,,34.7,25.8,15.3,15.3,WUR 2023,19.165662048751777
U0225,2023,,46.3,10.2,33.7,33.7,WUR 2023,18.9897543262637
U0226,2023,,25.7,13.4,33.0,33.0,WUR 2023,15.698454455542887
U2673,2023,,27.1,8.7,28.3,28.3,WUR 2023,12.058140787747286
U0263,2023,,24.3,10.7,27.2,27.2,WUR 2023,12.154697508582954
U0274,2023,,27.0,14.3,24.4,24.4,WUR 2023,13.88892695007269
U0294,2023,,27.7,8.7,30.2,30.2,WUR 2023,12.772924477828681
U2691,2023,,31.2,15.8,23.5,23.5,WUR 2023,15.41062565590897
U0300,2023,,30.1,8.7,41.9,41.9,WUR 2023,16.87197859299299
U0301,2023,,56.2,17.8,17.1,17.1,WUR 2023,20.39968689890322
U0306,2023,,22.0,15.6,29.0,29.0,WUR 2023,14.81605703537801
U2698,2023,,29.4,16.8,23.1,23.1,WUR 2023,15.410808975627377
U0309,2023,,39.1,17.5,18.0,18.0,WUR 2023,16.514023672659082
U2700,2023,,39.8,16.4,32.6,32.6,WUR 2023,20.497014664924215
U0330,2023,,47.7,12.8,26.4,26.4,WUR 2023,18.51764654390479
U2727,2023,,44.2,9.8,19.1,19.1,WUR 2023,13.867092816284082
U0343,2023,,20.1,18.9,24.9,24.9,WUR 2023,14.919861417642002
U0345,2023,,57.1,17.0,27.4,27.4,WUR 2023,23.291517180119747
U0372,2023,,19.3,16.1,29.4,29.4,WUR 2023,14.57703956047689
U2736,2023,,51.4,13.4,15.8,15.8,WUR 2023,16.501514449513337
U2737,2023,,56.5,12.9,18.7,18.7,WUR 2023,18.299263458933606
U0407,2023,,29.6,22.2,16.9,16.9,WUR 2023,16.507781717904187
U0414,2023,,26.6,20.2,20.9,20.9,WUR 2023,15.933100939184886
U0415,2023,,24.3,24.6,18.7,18.7,WUR 2023,17.113927141966386
U0417,2023,,42.9,21.9,26.6,26.6,WUR 2023,22.386212552558455
U0432,2023,,16.9,18.6,12.8,12.8,WUR 2023,10.350410129896515
U2749,2023,,24.7,12.7,32.9,32.9,WUR 2023,15.05536939372372
U2752,2023,,50.7,14.0,30.1,30.1,WUR 2023,20.987586907428195
U0479,2023,,43.5,12.2,23.0,23.0,WUR 2023,16.183085240647756
U0496,2023,,58.2,16.1,15.5,15.5,WUR 2023,19.462195574947796
U0505,2023,,23.4,13.3,25.4,25.4,WUR 2023,12.808513000266853
U0513,2023,,25.6,13.4,23.6,23.6,WUR 2023,12.832348034077707
U0516,2023,,48.4,11.6,25.3,25.3,WUR 2023,17.698482484270432
U0519,2023,,32.6,13.8,36.9,36.9,WUR 2023,18.70672419585111
U0533,2023,,21.7,13.3,20.9,20.9,WUR 2023,11.050429641810418
U0575,2023,,24.1,13.3,19.0,19.0,WUR 2023,11.036580531168271
U0578,2023,,27.1,15.3,21.7,21.7,WUR 2023,13.637470987306925
U0580,2023,,44.1,7.8,19.7,19.7,WUR 2023,12.941756324571113
U2790,2023,,32.6,21.1,10.5,10.5,WUR 2023,14.677349436126512
U0588,2023,,24.1,14.1,23.7,23.7,WUR 2023,12.89132094636416
U0593,2023,,54.3,10.2,35.0,35.0,WUR 2023,21.25205836605869
U2325,2023,,24.2,12.4,17.4,17.4,WUR 2023,10.088533421021944
U2354,2023,,34.9,15.4,32.6,32.6,WUR 2023,18.81044304252266
U2336,2023,,24.6,11.1,25.6,25.6,WUR 2023,11.957604722511922
U0617,2023,,24.8,12.2,22.5,22.5,WUR 2023,11.662716684723726
U0618,2023,,23.7,13.0,19.2,19.2,WUR 2023,10.841092915415546
U0623,2023,,23.1,17.1,15.7,15.7,WUR 2023,11.863456675793728
U2358,2023,,23.9,16.0,15.2,15.2,WUR 2023,11.303279895975653
U0633,2023,,27.1,10.1,34.0,34.0,WUR 2023,14.540327643372352
U0634,2023,,21.5,12.1,33.9,33.9,WUR 2023,14.285098111570095
U0635,2023,,26.1,19.0,18.4,18.4,WUR 2023,14.410175951000639
U0641,2023,,21.4,11.1,34.6,34.6,WUR 2023,13.93171536465844
U0643,2023,,21.7,16.7,15.2,15.2,WUR 2023,11.168459470909077
U0645,2023,,54.8,12.0,27.3,27.3,WUR 2023,20.015333020478565
U2806,2023,,43.9,12.4,22.5,22.5,WUR 2023,16.23367586901712
U2903,2023,,49.7,12.9,28.8,28.8,WUR 2023,19.764913896075605
U0676,2023,,23.5,10.5,43.9,43.9,WUR 2023,16.90984248467545
U2497,2023,,42.1,9.3,25.7,25.7,WUR 2023,15.101550447953368
U2457,2023,,36.2,17.3,11.3,11.3,WUR 2023,13.7019015399183
U0693,2023,,18.9,16.2,23.0,23.0,WUR 2023,12.602268926515656
U2816,2023,,34.7,15.5,19.1,19.1,WUR 2023,14.735223961169208
U0695,2023,,29.9,15.1,33.3,33.3,WUR 2023,17.691398749049107
U0696,2023,,25.5,14.4,22.1,22.1,WUR 2023,12.897066325155777
U0705,2023,,28.0,11.4,33.9,33.9,WUR 2023,15.424591433832932
U0708,2023,,43.0,8.8,38.4,38.4,WUR 2023,18.881700723578035
U0713,2023,,26.1,13.0,17.2,17.2,WUR 2023,10.797001869289529
U0726,2023,,43.7,11.5,21.0,21.0,WUR 2023,15.245777236410742
U0731,2023,,30.6,9.0,19.2,19.2,WUR 2023,10.286395210856053
U0749,2023,,23.5,13.0,17.1,17.1,WUR 2023,10.159283298291639
U0754,2023,,26.4,17.0,21.2,21.2,WUR 2023,14.243619983858066
U0760,2023,,21.4,18.7,18.4,18.4,WUR 2023,13.14953156708391
U0768,2023,,21.7,23.2,18.6,18.6,WUR 2023,15.717812037924073
U0774,2023,,26.4,10.9,25.5,25.5,WUR 2023,12.239581172828112
U0775,2023,,54.5,13.5,23.7,23.7,WUR 2023,19.66909759909145
U2532,2023,,24.6,8.6,30.3,30.3,WUR 2023,12.024696166960249
U2581,2023,,76.2,8.1,32.6,32.6,WUR 2023,24.5054795447857
U0783,2023,,39.7,8.3,31.1,31.1,WUR 2023,15.632155491213553
U0809,2023,,31.8,10.0,27.8,27.8,WUR 2023,13.709287303562101
U2855,2023,,57.6,13.6,30.0,30.0,WUR 2023,22.352809780927625
U0825,2023,,56.2,13.3,21.0,21.0,WUR 2023,19.141419240845693
U2868,2023,,33.5,10.7,35.8,35.8,WUR 2023,16.905036670476232
U0855,2023,,29.8,14.6,25.2,25.2,WUR 2023,14.947581584215527
U0863,2023,,20.2,15.8,19.2,19.2,WUR 2023,11.540128972158591
U0914,2023,,31.2,10.8,34.4,34.4,WUR 2023,15.998437577063692
U0928,2023,,40.4,9.7,17.6,17.6,WUR 2023,12.471442135804551
U2875,2023,,27.9,17.2,21.9,21.9,WUR 2023,14.914123183828277
U0957,2023,,34.8,9.5,28.2,28.2,WUR 2023,14.260333720278114
U0967,2023,,30.9,9.5,4.2,4.2,WUR 2023,6.091054250878056
U0989,2023,,16.0,12.3,34.1,34.1,WUR 2023,13.168877615429365
U0994,2023,,23.0,15.6,22.4,22.4,WUR 2023,13.053734153255611
U0998,2023,,20.5,11.5,40.4,40.4,WUR 2023,15.692151972618158
U1030,2023,,28.9,12.2,20.8,20.8,WUR 2023,12.106547706731563
U1037,2023,,19.5,8.9,18.8,18.8,WUR 2023,7.517798344063593
U1039,2023,,23.1,19.4,19.1,19.1,WUR 2023,14.13761964367546
U1044,2023,,42.6,8.8,37.2,37.2,WUR 2023,18.42533955384635
U1061,2023,,44.3,15.9,21.3,21.3,WUR 2023,17.860221919746955
U1085,2023,,24.6,14.1,19.4,19.4,WUR 2023,11.70774015046425
U1094,2023,,32.2,14.4,19.2,19.2,WUR 2023,13.585470756871182
U1097,2023,,24.3,9.2,45.7,45.7,WUR 2023,16.936887859122923
U1114,2023,,23.0,10.3,31.5,31.5,WUR 2023,12.93467769290542
U1125,2023,,17.9,10.1,20.3,20.3,WUR 2023,8.247649771801655
U1137,2023,,33.7,14.3,10.1,10.1,WUR 2023,11.129750736626807
U2537,2023,,38.3,9.0,24.1,24.1,WUR 2023,13.567315470126477
U1184,2023,,36.2,14.1,25.1,25.1,WUR 2023,16.141810846876673
U1189,2023,,28.7,8.8,27.5,27.5,WUR 2023,12.244208260508996
U2920,2023,,57.1,13.7,20.5,20.5,WUR 2023,19.417174660985086
U1225,2023,,53.3,10.9,24.4,24.4,WUR 2023,18.191966611477493
U1240,2023,,21.1,14.9,15.9,15.9,WUR 2023,10.26488484663693
U2935,2023,,18.1,10.3,20.7,20.7,WUR 2023,8.523688847563244
U1248,2023,,61.0,18.4,8.7,8.7,WUR 2023,19.305886730951325
U2940,2023,,39.1,14.6,30.8,30.8,WUR 2023,18.814027167573983
U2540,2023,,33.5,11.6,23.9,23.9,WUR 2023,13.793786976281286
U2544,2023,,45.7,11.8,16.2,16.2,WUR 2023,14.423967595606335
U2951,2023,,43.5,17.4,28.3,28.3,WUR 2023,20.60280922974362
U1284,2023,,26.3,10.0,24.1,24.1,WUR 2023,11.305288961686914
U1315,2023,,55.7,17.6,18.1,18.1,WUR 2023,20.476941461971897
U1317,2023,,25.8,17.5,31.6,31.6,WUR 2023,17.519450262951516
U1329,2023,,23.8,12.7,19.0,19.0,WUR 2023,10.64145998763388
U1332,2023,,25.6,19.8,29.4,29.4,WUR 2023,18.05333587177386
U1348,2023,,27.9,13.3,17.4,17.4,WUR 2023,11.440560030716053
U2990,2023,,45.1,10.0,26.5,26.5,WUR 2023,16.423618777785794
U1369,2023,,42.1,10.7,25.6,25.6,WUR 2023,15.829705045513915
U2998,2023,,16.7,19.9,16.1,16.1,WUR 2023,12.005890381014314
U3000,2023,,34.5,8.6,20.8,20.8,WUR 2023,11.46479640814204
U1378,2023,,36.5,15.7,9.1,9.1,WUR 2023,12.239933522309151
