university_id,year,global_rank,overall_score,academic_reputation_score,employer_reputation_score,source,teaching_score,research_score,citation_score,industry_income_score,international_outlook_score
U2554,2023,1201.0,,,,WUR 2023,16.1,11.4,22.0,37.5,39.4
U0909,2023,1201.0,,,,WUR 2023,19.5,12.3,17.3,49.1,41.6
U2101,2023,1201.0,,,,WUR 2023,19.1,16.2,31.1,39.8,35.0
U2103,2023,1201.0,,,,WUR 2023,27.5,18.1,22.1,37.9,16.0
U2104,2023,1201.0,,,,WUR 2023,21.9,17.0,11.9,43.6,33.0
U1015,2023,1201.0,,,,WUR 2023,25.9,12.0,30.4,37.1,30.8
U2114,2023,1201.0,,,,WUR 2023,19.0,11.4,30.3,39.0,27.6
U2117,2023,1201.0,,,,WUR 2023,21.0,15.0,22.4,41.9,19.3
U2118,2023,1201.0,,,,WUR 2023,16.7,11.0,26.2,37.0,26.4
U2119,2023,1201.0,,,,WUR 2023,15.7,8.0,30.5,37.3,28.5
U2120,2023,1201.0,,,,WUR 2023,23.7,22.8,12.4,62.0,24.4
U2129,2023,1201.0,,,,WUR 2023,27.6,25.2,12.0,53.0,31.2
U2131,2023,1201.0,,,,WUR 2023,24.6,15.1,14.3,48.2,36.8
U2133,2023,1201.0,,,,WUR 2023,22.3,24.4,11.3,47.2,24.5
U2136,2023,1201.0,,,,WUR 2023,16.9,19.4,16.8,40.2,49.1
U3230,2023,1201.0,,,,WUR 2023,22.2,15.0,25.4,47.6,29.3
U2147,2023,1201.0,,,,WUR 2023,22.6,21.3,11.7,56.6,36.8
U2150,2023,1201.0,,,,WUR 2023,15.0,10.4,34.3,37.4,29.5
U2156,2023,1201.0,,,,WUR 2023,16.2,12.5,35.8,42.0,44.6
U2164,2023,1201.0,,,,WUR 2023,16.4,12.4,24.7,41.2,41.6
U3239,2023,1201.0,,,,WUR 2023,28.8,13.7,19.5,38.2,43.7
U2171,2023,1201.0,,,,WUR 2023,19.8,24.2,9.4,78.0,27.2
U2195,2023,1201.0,,,,WUR 2023,13.0,11.9,28.2,37.0,58.1
U2196,2023,1201.0,,,,WUR 2023,23.6,14.6,14.7,40.3,24.8
U2489,2023,1201.0,,,,WUR 2023,14.4,10.3,29.9,38.5,25.4
U2545,2023,1201.0,,,,WUR 2023,17.8,16.7,27.9,40.7,41.8
U2562,2023,1201.0,,,,WUR 2023,19.8,15.9,22.5,37.3,39.6
U3319,2023,1201.0,,,,WUR 2023,16.8,9.1,40.1,38.4,38.9
U3253,2023,1201.0,,,,WUR 2023,19.9,13.2,28.9,39.7,38.4
U3336,2023,1201.0,,,,WUR 2023,16.6,8.6,46.8,37.9,22.9
U3255,2023,1201.0,,,,WUR 2023,20.3,28.5,9.5,41.3,43.8
U3344,2023,1201.0,,,,WUR 2023,17.9,7.8,31.3,37.4,16.4
U3347,2023,1201.0,,,,WUR 2023,18.0,14.7,32.1,43.2,47.7
U3354,2023,1201.0,,,,WUR 2023,20.8,13.5,30.0,46.9,17.0
U3359,2023,1201.0,,,,WUR 2023,21.5,10.5,4.6,37.1,45.5
U3369,2023,1201.0,,,,WUR 2023,18.3,12.4,15.5,37.0,67.7
U3374,2023,1201.0,,,,WUR 2023,16.2,11.5,28.6,42.1,28.2
U3376,2023,1201.0,,,,WUR 2023,18.4,17.6,15.8,41.0,28.6
U3275,2023,1201.0,,,,WUR 2023,18.5,16.0,30.7,40.3,31.6
U3277,2023,1201.0,,,,WUR 2023,17.8,15.4,26.4,37.7,28.9
U3387,2023,1201.0,,,,WUR 2023,22.7,15.2,24.7,37.3,36.0
U3404,2023,1201.0,,,,WUR 2023,16.7,12.7,23.0,39.0,26.3
U3288,2023,1201.0,,,,WUR 2023,21.0,24.0,20.1,37.4,41.0
U3409,2023,1201.0,,,,WUR 2023,13.7,10.0,33.8,38.3,18.6
U3413,2023,1201.0,,,,WUR 2023,17.1,14.3,39.2,41.1,19.3
U3417,2023,1201.0,,,,WUR 2023,14.7,14.2,25.6,37.3,18.2
U3421,2023,1201.0,,,,WUR 2023,22.3,13.4,27.4,53.5,26.8
U3293,2023,1201.0,,,,WUR 2023,24.6,12.3,23.0,39.4,24.3
U3429,2023,1201.0,,,,WUR 2023,19.3,14.8,28.1,37.2,28.3
U3438,2023,1201.0,,,,WUR 2023,21.7,20.4,11.5,52.7,30.8
U3444,2023,1201.0,,,,WUR 2023,18.2,21.7,16.7,55.8,35.8
U3445,2023,1201.0,,,,WUR 2023,17.6,8.9,7.1,37.0,24.8
U3295,2023,1201.0,,,,WUR 2023,20.1,14.9,30.3,45.6,34.8
U3297,2023,1201.0,,,,WUR 2023,15.9,12.1,31.8,40.3,23.6
U3448,2023,1201.0,,,,WUR 2023,21.9,9.5,30.4,37.7,18.0
U2623,2023,1501.0,,,,WUR 2023,22.7,8.8,10.6,37.0,34.9
U0049,2023,1501.0,,,,WUR 2023,21.1,11.7,13.4,40.8,24.1
U0051,2023,1501.0,,,,WUR 2023,12.7,8.5,22.2,37.2,24.8
U0067,2023,1501.0,,,,WUR 2023,16.7,11.7,13.3,37.0,35.7
U0102,2023,1501.0,,,,WUR 2023,20.0,11.6,13.4,38.0,28.8
U3204,2023,1501.0,,,,WUR 2023,15.9,7.8,8.9,36.9,48.1
U0142,2023,1501.0,,,,WUR 2023,27.9,9.6,11.8,37.5,17.5
U0145,2023,1501.0,,,,WUR 2023,17.0,8.5,9.7,37.5,30.6
U2207,2023,1501.0,,,,WUR 2023,22.6,8.4,3.0,37.0,24.3
U2211,2023,1501.0,,,,WUR 2023,14.5,7.6,10.7,36.9,33.4
U2212,2023,1501.0,,,,WUR 2023,12.8,8.1,14.4,37.7,25.0
U2214,2023,1501.0,,,,WUR 2023,14.7,9.0,10.7,38.5,23.7
U2216,2023,1501.0,,,,WUR 2023,17.9,8.6,5.7,37.0,24.7
U2217,2023,1501.0,,,,WUR 2023,17.9,7.9,6.6,37.1,24.8
U2222,2023,1501.0,,,,WUR 2023,13.1,8.7,13.3,37.2,30.5
U2223,2023,1501.0,,,,WUR 2023,18.7,9.9,14.7,40.8,27.2
U2226,2023,1501.0,,,,WUR 2023,15.8,10.3,12.5,46.0,30.5
U0194,2023,1501.0,,,,WUR 2023,14.0,8.7,9.1,37.0,32.0
U0209,2023,1501.0,,,,WUR 2023,20.0,8.1,11.3,37.1,32.7
U2656,2023,1501.0,,,,WUR 2023,21.6,11.1,14.6,44.2,19.5
U0216,2023,1501.0,,,,WUR 2023,16.5,7.8,15.1,37.2,40.5
U0214,2023,1501.0,,,,WUR 2023,16.7,11.2,6.0,36.9,22.3
U2664,2023,1501.0,,,,WUR 2023,18.6,7.8,14.5,37.0,28.8
U2682,2023,1501.0,,,,WUR 2023,14.8,8.3,13.3,36.9,43.2
U0256,2023,1501.0,,,,WUR 2023,12.7,9.4,10.6,36.9,28.2
U0267,2023,1501.0,,,,WUR 2023,20.2,14.6,9.5,37.6,22.0
U2683,2023,1501.0,,,,WUR 2023,13.8,8.5,8.1,37.0,46.3
U2681,2023,1501.0,,,,WUR 2023,20.9,8.2,16.8,37.0,35.7
U0281,2023,1501.0,,,,WUR 2023,18.3,8.3,18.2,37.1,35.9
U0286,2023,1501.0,,,,WUR 2023,15.6,8.5,23.2,37.1,23.0
U2692,2023,1501.0,,,,WUR 2023,19.1,9.4,9.3,38.8,21.4
U0315,2023,1501.0,,,,WUR 2023,15.0,9.3,11.1,38.0,25.2
U0318,2023,1501.0,,,,WUR 2023,16.3,10.1,15.0,43.1,28.3
U0342,2023,1501.0,,,,WUR 2023,16.3,9.0,10.5,36.9,33.7
U2730,2023,1501.0,,,,WUR 2023,14.8,8.9,11.1,37.5,18.6
U0351,2023,1501.0,,,,WUR 2023,17.9,10.0,5.1,38.1,18.6
U1275,2023,1501.0,,,,WUR 2023,14.2,7.8,24.4,36.9,18.2
U0375,2023,1501.0,,,,WUR 2023,15.0,16.1,10.5,46.1,34.3
U0387,2023,1501.0,,,,WUR 2023,15.1,9.1,7.3,39.8,18.5
U0399,2023,1501.0,,,,WUR 2023,14.9,9.4,8.9,37.5,27.9
U0410,2023,1501.0,,,,WUR 2023,16.4,10.5,13.6,39.0,30.7
U0418,2023,1501.0,,,,WUR 2023,25.3,11.7,8.6,40.4,26.2
U2745,2023,1501.0,,,,WUR 2023,18.3,7.7,12.1,37.1,29.2
U0470,2023,1501.0,,,,WUR 2023,17.6,14.5,13.8,46.0,38.3
U0471,2023,1501.0,,,,WUR 2023,22.3,15.1,2.9,49.2,19.7
U0483,2023,1501.0,,,,WUR 2023,17.6,9.8,21.9,41.4,21.6
U2757,2023,1501.0,,,,WUR 2023,16.8,10.8,11.9,37.9,21.5
U0489,2023,1501.0,,,,WUR 2023,17.3,9.8,18.9,39.9,23.3
U2766,2023,1501.0,,,,WUR 2023,13.9,9.5,16.7,37.5,47.4
U0527,2023,1501.0,,,,WUR 2023,19.5,8.4,10.9,37.1,17.7
U0530,2023,1501.0,,,,WUR 2023,22.3,11.2,12.3,47.8,28.4
U0531,2023,1501.0,,,,WUR 2023,24.7,8.6,14.6,39.6,16.8
U0539,2023,1501.0,,,,WUR 2023,17.3,10.1,5.4,37.9,30.3
U0552,2023,1501.0,,,,WUR 2023,12.0,8.9,31.0,40.1,23.4
U0553,2023,1501.0,,,,WUR 2023,16.1,9.0,6.3,37.0,38.5
U0559,2023,1501.0,,,,WUR 2023,14.3,11.0,9.8,37.6,42.6
U0589,2023,1501.0,,,,WUR 2023,13.6,8.2,31.5,36.9,18.3
U0591,2023,1501.0,,,,WUR 2023,15.8,9.4,20.3,37.3,49.0
U0596,2023,1501.0,,,,WUR 2023,17.4,14.8,17.1,37.2,19.8
U2324,2023,1501.0,,,,WUR 2023,19.7,11.1,16.3,37.1,18.1
U2333,2023,1501.0,,,,WUR 2023,22.1,12.4,11.3,40.0,29.6
U2330,2023,1501.0,,,,WUR 2023,22.9,13.3,11.4,37.4,19.1
U2334,2023,1501.0,,,,WUR 2023,22.2,9.3,4.8,37.0,17.9
U0616,2023,1501.0,,,,WUR 2023,15.0,8.8,16.0,37.5,26.0
U2355,2023,1501.0,,,,WUR 2023,21.3,13.6,15.5,39.3,24.7
U2338,2023,1501.0,,,,WUR 2023,18.1,12.4,19.9,36.9,21.7
U2363,2023,1501.0,,,,WUR 2023,14.0,9.4,23.0,36.9,21.1
U2364,2023,1501.0,,,,WUR 2023,16.6,7.4,4.1,36.9,17.3
U0619,2023,1501.0,,,,WUR 2023,16.7,9.6,14.9,40.0,24.2
U2340,2023,1501.0,,,,WUR 2023,18.0,10.8,18.6,37.9,22.9
U2357,2023,1501.0,,,,WUR 2023,16.4,8.8,12.6,37.1,20.1
U0624,2023,1501.0,,,,WUR 2023,18.1,10.4,17.4,41.9,23.2
U2343,2023,1501.0,,,,WUR 2023,20.0,11.6,13.7,40.4,20.7
U0626,2023,1501.0,,,,WUR 2023,19.5,10.7,12.7,39.0,23.6
U0627,2023,1501.0,,,,WUR 2023,18.4,8.1,13.0,36.9,21.7
U0628,2023,1501.0,,,,WUR 2023,18.4,13.4,19.2,37.7,20.2
U0629,2023,1501.0,,,,WUR 2023,25.8,11.0,15.0,39.6,21.8
U0631,2023,1501.0,,,,WUR 2023,13.9,10.5,13.9,37.8,25.4
U0614,2023,1501.0,,,,WUR 2023,16.8,10.2,8.3,37.1,20.1
U2366,2023,1501.0,,,,WUR 2023,26.0,9.4,2.4,44.0,15.8
U0639,2023,1501.0,,,,WUR 2023,20.4,10.9,7.3,36.9,33.0
U0642,2023,1501.0,,,,WUR 2023,17.0,8.8,6.4,36.9,18.2
U0646,2023,1501.0,,,,WUR 2023,17.5,16.6,13.6,41.0,37.1
U0663,2023,1501.0,,,,WUR 2023,18.8,12.1,16.7,39.1,25.0
U2529,2023,1501.0,,,,WUR 2023,18.9,8.7,10.9,37.5,37.6
U2275,2023,1501.0,,,,WUR 2023,15.1,9.4,11.8,37.1,42.2
U2811,2023,1501.0,,,,WUR 2023,22.3,11.2,12.5,41.0,26.2
U0679,2023,1501.0,,,,WUR 2023,18.8,9.2,15.1,39.7,21.0
U0691,2023,1501.0,,,,WUR 2023,16.6,9.8,21.5,36.9,31.1
U0699,2023,1501.0,,,,WUR 2023,17.9,9.4,16.2,37.2,34.9
U0710,2023,1501.0,,,,WUR 2023,15.6,10.4,11.2,37.2,29.4
U0714,2023,1501.0,,,,WUR 2023,17.6,8.8,16.2,38.2,20.1
U0737,2023,1501.0,,,,WUR 2023,18.4,8.4,15.8,37.1,43.2
U2832,2023,1501.0,,,,WUR 2023,15.0,8.2,10.3,36.9,28.7
U2833,2023,1501.0,,,,WUR 2023,16.8,9.0,9.0,38.8,31.8
U0765,2023,1501.0,,,,WUR 2023,14.9,12.3,20.2,43.5,39.4
U2531,2023,1501.0,,,,WUR 2023,18.0,8.7,12.2,36.9,22.7
U2841,2023,1501.0,,,,WUR 2023,23.3,11.3,7.9,42.4,51.0
U0782,2023,1501.0,,,,WUR 2023,19.8,8.1,23.0,37.0,23.4
U0818,2023,1501.0,,,,WUR 2023,13.7,8.1,14.5,37.4,47.2
U2860,2023,1501.0,,,,WUR 2023,17.9,12.3,4.7,47.3,21.3
U0829,2023,1501.0,,,,WUR 2023,17.5,12.2,6.9,42.1,24.2
U2376,2023,1501.0,,,,WUR 2023,16.1,10.1,7.9,43.6,35.2
U0890,2023,1501.0,,,,WUR 2023,24.6,8.4,15.5,36.9,17.6
U0902,2023,1501.0,,,,WUR 2023,18.4,10.6,12.5,43.0,25.2
U0939,2023,1501.0,,,,WUR 2023,15.3,19.0,11.7,51.0,41.8
U0945,2023,1501.0,,,,WUR 2023,25.6,9.3,6.1,38.3,26.7
U0966,2023,1501.0,,,,WUR 2023,15.4,10.6,5.1,37.4,42.5
U0970,2023,1501.0,,,,WUR 2023,21.5,10.6,7.3,39.8,26.1
U0971,2023,1501.0,,,,WUR 2023,17.2,10.9,15.5,40.6,29.5
U0983,2023,1501.0,,,,WUR 2023,15.2,12.4,10.8,37.3,38.0
U0993,2023,1501.0,,,,WUR 2023,15.9,12.3,5.4,37.5,53.0
U1031,2023,1501.0,,,,WUR 2023,21.8,12.4,14.3,43.4,25.2
U1036,2023,1501.0,,,,WUR 2023,15.7,8.0,10.0,37.4,30.9
U1041,2023,1501.0,,,,WUR 2023,17.4,8.3,6.5,38.4,28.2
U2887,2023,1501.0,,,,WUR 2023,14.9,10.8,9.4,37.0,37.5
U1045,2023,1501.0,,,,WUR 2023,14.3,9.5,19.7,40.0,19.6
U1058,2023,1501.0,,,,WUR 2023,19.2,11.4,13.4,42.0,32.2
U1113,2023,1501.0,,,,WUR 2023,17.4,20.5,6.9,81.3,26.5
U1123,2023,1501.0,,,,WUR 2023,17.4,17.6,16.2,36.9,17.1
U1135,2023,1501.0,,,,WUR 2023,13.4,8.8,14.4,39.2,22.4
U1136,2023,1501.0,,,,WUR 2023,20.7,11.3,17.3,41.1,23.9
U1138,2023,1501.0,,,,WUR 2023,16.4,11.0,15.0,41.7,20.8
U1147,2023,1501.0,,,,WUR 2023,19.8,11.2,15.6,40.3,31.5
U2899,2023,1501.0,,,,WUR 2023,17.3,8.3,18.3,37.7,28.8
U1169,2023,1501.0,,,,WUR 2023,15.5,9.2,17.3,38.0,35.1
U1176,2023,1501.0,,,,WUR 2023,14.6,8.5,16.0,37.0,38.6
U1172,2023,1501.0,,,,WUR 2023,21.8,16.0,5.0,42.9,28.8
U1187,2023,1501.0,,,,WUR 2023,15.4,11.2,17.9,43.0,27.1
U1201,2023,1501.0,,,,WUR 2023,16.7,20.1,5.5,39.1,25.9
U2765,2023,1501.0,,,,WUR 2023,17.7,15.5,13.8,37.2,30.1
U1230,2023,1501.0,,,,WUR 2023,16.6,14.9,17.8,43.6,25.5
U1246,2023,1501.0,,,,WUR 2023,17.8,13.2,19.5,37.5,23.1
U2938,2023,1501.0,,,,WUR 2023,16.8,18.0,7.0,37.0,31.4
U1255,2023,1501.0,,,,WUR 2023,17.4,10.0,10.4,37.6,24.3
U1259,2023,1501.0,,,,WUR 2023,23.2,8.4,7.3,37.9,23.0
U1277,2023,1501.0,,,,WUR 2023,13.8,13.5,8.5,36.9,16.9
U1280,2023,1501.0,,,,WUR 2023,17.6,16.8,12.0,37.2,30.5
U1292,2023,1501.0,,,,WUR 2023,18.8,13.3,7.4,37.5,45.0
U1304,2023,1501.0,,,,WUR 2023,22.8,9.1,18.5,39.0,23.0
U1310,2023,1501.0,,,,WUR 2023,17.0,11.4,6.6,41.3,27.4
U1311,2023,1501.0,,,,WUR 2023,15.0,11.1,9.8,38.0,26.2
U1319,2023,1501.0,,,,WUR 2023,13.6,8.0,24.0,37.0,31.0
U2386,2023,1501.0,,,,WUR 2023,15.9,8.5,7.8,37.5,27.0
U1333,2023,1501.0,,,,WUR 2023,14.3,10.8,15.5,37.4,33.9
U2979,2023,1501.0,,,,WUR 2023,31.4,10.6,6.9,39.5,29.8
U2985,2023,1501.0,,,,WUR 2023,22.5,10.9,17.4,39.9,24.7
U2621,2023,1501.0,,,,WUR 2023,16.5,7.8,8.5,37.7,31.4
U2993,2023,1501.0,,,,WUR 2023,13.0,11.5,14.6,44.1,46.0
U2997,2023,1501.0,,,,WUR 2023,15.2,8.8,22.7,39.7,23.9
U2575,2023,1501.0,,,,WUR 2023,21.9,7.5,6.3,36.9,44.9
U1373,2023,1501.0,,,,WUR 2023,15.5,11.0,17.2,42.7,34.1
U1375,2023,1501.0,,,,WUR 2023,21.7,8.2,18.2,40.0,28.7
U2404,2023,1501.0,,,,WUR 2023,13.5,8.9,14.6,37.9,27.9
U2414,2023,1501.0,,,,WUR 2023,15.3,10.4,4.5,36.9,37.2
U1381,2023,1501.0,,,,WUR 2023,17.1,19.6,7.5,49.2,26.7
U1408,2023,1501.0,,,,WUR 2023,15.7,9.2,13.3,41.3,31.3
U1416,2023,1501.0,,,,WUR 2023,21.2,16.5,7.8,39.3,24.9
U1419,2023,1501.0,,,,WUR 2023,15.2,13.1,13.2,64.0,19.5
U1420,2023,1501.0,,,,WUR 2023,18.3,14.9,7.3,50.7,30.8
U1464,2023,1501.0,,,,WUR 2023,18.3,10.2,19.4,37.4,35.3
U1426,2023,1501.0,,,,WUR 2023,14.3,14.3,6.5,41.6,16.5
U1427,2023,1501.0,,,,WUR 2023,14.6,13.3,16.6,42.0,32.5
U1467,2023,1501.0,,,,WUR 2023,14.4,15.3,5.2,41.6,27.8
U1435,2023,1501.0,,,,WUR 2023,15.7,13.8,15.0,48.6,22.8
U1447,2023,1501.0,,,,WUR 2023,18.5,13.7,14.2,38.1,28.5
U1459,2023,1501.0,,,,WUR 2023,13.9,13.1,21.6,39.4,20.0
U1517,2023,1501.0,,,,WUR 2023,16.6,8.3,14.3,37.2,27.6
U2369,2023,1501.0,,,,WUR 2023,18.4,7.7,11.7,37.9,22.2
U3036,2023,1501.0,,,,WUR 2023,16.7,11.1,15.7,42.2,35.8
U1555,2023,1501.0,,,,WUR 2023,18.0,7.7,2.9,37.0,27.3
U1560,2023,1501.0,,,,WUR 2023,28.6,13.9,7.7,39.4,26.8
U1571,2023,1501.0,,,,WUR 2023,20.8,11.1,17.3,39.5,19.6
U1579,2023,1501.0,,,,WUR 2023,16.1,10.5,16.9,43.8,33.6
U3040,2023,1501.0,,,,WUR 2023,14.8,8.9,16.3,37.1,35.2
U1594,2023,1501.0,,,,WUR 2023,14.7,12.2,22.9,41.3,24.1
U1595,2023,1501.0,,,,WUR 2023,25.0,10.8,14.8,38.7,16.5
U1602,2023,1501.0,,,,WUR 2023,16.2,8.6,3.1,37.0,23.4
U2467,2023,1501.0,,,,WUR 2023,22.5,11.0,17.0,41.8,26.1
U2417,2023,1501.0,,,,WUR 2023,20.5,9.1,8.7,37.0,36.5
U3053,2023,1501.0,,,,WUR 2023,18.6,16.7,5.7,37.3,34.9
U3056,2023,1501.0,,,,WUR 2023,16.9,10.1,23.1,37.0,23.9
U1625,2023,1501.0,,,,WUR 2023,14.8,9.0,23.5,38.2,18.2
U1626,2023,1501.0,,,,WUR 2023,14.5,7.6,6.1,37.0,35.2
U3064,2023,1501.0,,,,WUR 2023,16.0,10.0,17.8,37.4,24.8
U2423,2023,1501.0,,,,WUR 2023,13.0,8.8,14.5,37.4,46.4
U1656,2023,1501.0,,,,WUR 2023,16.6,11.8,10.2,37.7,22.1
U1657,2023,1501.0,,,,WUR 2023,14.9,10.6,20.3,38.1,19.9
U1669,2023,1501.0,,,,WUR 2023,17.6,9.4,6.8,37.2,21.3
U2426,2023,1501.0,,,,WUR 2023,18.7,10.6,4.8,39.3,36.4
U1678,2023,1501.0,,,,WUR 2023,14.8,8.0,18.4,36.9,52.7
U1691,2023,1501.0,,,,WUR 2023,16.4,14.0,6.8,37.7,47.0
U1705,2023,1501.0,,,,WUR 2023,16.9,9.6,21.1,38.0,15.0
U1739,2023,1501.0,,,,WUR 2023,15.6,8.8,16.9,37.1,20.1
U3092,2023,1501.0,,,,WUR 2023,17.1,15.9,14.9,39.3,31.3
U1790,2023,1501.0,,,,WUR 2023,15.6,9.7,26.2,38.3,14.1
U1793,2023,1501.0,,,,WUR 2023,15.6,10.0,11.7,37.5,24.9
U1794,2023,1501.0,,,,WUR 2023,16.9,9.3,24.0,40.5,21.3
U2910,2023,1501.0,,,,WUR 2023,17.0,10.1,12.6,38.0,42.6
U1808,2023,1501.0,,,,WUR 2023,19.7,13.5,13.3,39.0,34.9
U1824,2023,1501.0,,,,WUR 2023,17.1,8.1,8.9,36.9,41.6
U1831,2023,1501.0,,,,WUR 2023,19.6,9.3,5.0,41.1,67.9
U3121,2023,1501.0,,,,WUR 2023,21.6,7.7,7.8,37.0,32.3
U1859,2023,1501.0,,,,WUR 2023,16.9,13.2,10.3,37.8,32.3
U1889,2023,1501.0,,,,WUR 2023,21.2,11.3,17.0,40.0,24.9
U1894,2023,1501.0,,,,WUR 2023,18.7,14.8,10.6,43.3,32.0
U3131,2023,1501.0,,,,WUR 2023,19.5,12.8,10.2,41.5,22.8
U1903,2023,1501.0,,,,WUR 2023,13.1,9.4,21.9,42.5,17.4
U3134,2023,1501.0,,,,WUR 2023,19.4,12.3,10.1,37.0,26.9
U1910,2023,1501.0,,,,WUR 2023,18.4,10.9,16.7,49.4,26.1
U3135,2023,1501.0,,,,WUR 2023,16.8,11.5,21.9,37.4,20.1
U1918,2023,1501.0,,,,WUR 2023,18.2,9.3,17.8,37.3,21.1
U1923,2023,1501.0,,,,WUR 2023,22.0,11.8,7.5,38.4,32.3
U3137,2023,1501.0,,,,WUR 2023,14.5,8.1,9.7,36.9,26.8
U1938,2023,1501.0,,,,WUR 2023,20.3,10.0,9.1,37.5,47.2
U1962,2023,1501.0,,,,WUR 2023,18.4,8.6,10.2,37.3,19.7
U1974,2023,1501.0,,,,WUR 2023,20.7,9.9,18.2,37.1,22.8
U1975,2023,1501.0,,,,WUR 2023,21.3,9.2,17.1,37.3,28.7
U1921,2023,1501.0,,,,WUR 2023,15.8,9.1,23.2,37.3,22.9
U2471,2023,1501.0,,,,WUR 2023,15.4,9.9,25.1,38.0,22.0
U2028,2023,1501.0,,,,WUR 2023,25.2,10.3,2.0,41.5,15.0
U2060,2023,1501.0,,,,WUR 2023,15.6,12.0,19.5,39.1,23.0
U2066,2023,1501.0,,,,WUR 2023,20.2,15.4,7.7,44.0,43.3
U2067,2023,1501.0,,,,WUR 2023,11.6,7.8,10.2,37.1,51.8
U2072,2023,1501.0,,,,WUR 2023,17.5,8.3,8.0,39.3,26.1
U2372,2023,1501.0,,,,WUR 2023,16.4,10.1,12.6,37.4,22.1
U2557,2023,1501.0,,,,WUR 2023,19.0,13.2,10.4,37.5,20.9
U2093,2023,1501.0,,,,WUR 2023,14.1,10.5,20.3,40.5,29.4
U2095,2023,1501.0,,,,WUR 2023,16.0,10.1,7.9,38.3,41.5
U2128,2023,1501.0,,,,WUR 2023,15.8,10.1,15.3,38.7,21.3
U2121,2023,1501.0,,,,WUR 2023,16.3,10.3,5.1,46.6,23.0
U2122,2023,1501.0,,,,WUR 2023,15.0,9.6,1.7,40.2,19.5
U2132,2023,1501.0,,,,WUR 2023,17.5,7.8,11.2,38.0,18.4
U2145,2023,1501.0,,,,WUR 2023,23.3,12.3,14.4,39.6,22.6
U2149,2023,1501.0,,,,WUR 2023,14.4,9.0,4.8,37.9,30.9
U3238,2023,1501.0,,,,WUR 2023,20.5,9.6,14.7,37.0,38.2
U2455,2023,1501.0,,,,WUR 2023,23.9,9.1,10.7,43.4,16.7
U2543,2023,1501.0,,,,WUR 2023,16.3,12.6,16.5,37.5,40.1
U2172,2023,1501.0,,,,WUR 2023,12.3,10.0,10.5,39.1,28.2
U3324,2023,1501.0,,,,WUR 2023,19.0,11.6,3.0,40.2,24.5
U3254,2023,1501.0,,,,WUR 2023,15.5,11.4,18.6,37.0,47.8
U3331,2023,1501.0,,,,WUR 2023,17.4,22.7,10.4,61.0,19.4
U3342,2023,1501.0,,,,WUR 2023,15.1,10.1,20.7,41.5,35.6
U3368,2023,1501.0,,,,WUR 2023,18.8,17.0,8.2,44.1,42.0
U3373,2023,1501.0,,,,WUR 2023,17.7,10.6,14.5,37.2,36.0
U3269,2023,1501.0,,,,WUR 2023,16.8,12.2,20.6,39.2,21.4
U3274,2023,1501.0,,,,WUR 2023,12.0,9.8,22.8,37.3,26.0
U3393,2023,1501.0,,,,WUR 2023,18.7,13.4,16.8,37.7,28.7
U3405,2023,1501.0,,,,WUR 2023,17.9,16.0,14.9,45.5,27.3
U3423,2023,1501.0,,,,WUR 2023,21.3,12.3,13.9,43.8,30.4
U3426,2023,1501.0,,,,WUR 2023,17.2,10.9,18.3,46.9,17.0
U3430,2023,1501.0,,,,WUR 2023,18.8,12.2,10.5,65.7,29.6
U3464,2023,1501.0,,,,WUR 2023,13.2,8.2,23.5,38.9,23.1
U2604,2023,,,,,WUR 2023,,,,,
U0009,2023,,,,,WUR 2023,,,,,
U0011,2023,,,,,WUR 2023,,,,,
U0021,2023,,,,,WUR 2023,,,,,
U0028,2023,,,,,WUR 2023,,,,,
U0029,2023,,,,,WUR 2023,,,,,
U0030,2023,,,,,WUR 2023,,,,,
U0033,2023,,,,,WUR 2023,,,,,
U0037,2023,,,,,WUR 2023,,,,,
U0040,2023,,,,,WUR 2023,,,,,
U0042,2023,,,,,WUR 2023,,,,,
U2041,2023,,,,,WUR 2023,,,,,
U0043,2023,,,,,WUR 2023,,,,,
U0048,2023,,,,,WUR 2023,,,,,
U0052,2023,,,,,WUR 2023,,,,,
U0058,2023,,,,,WUR 2023,,,,,
U0068,2023,,,,,WUR 2023,,,,,
U0054,2023,,,,,WUR 2023,,,,,
U0071,2023,,,,,WUR 2023,,,,,
U0072,2023,,,,,WUR 2023,,,,,
U0065,2023,,,,,WUR 2023,,,,,
U2639,2023,,,,,WUR 2023,,,,,
U0077,2023,,,,,WUR 2023,,,,,
U0080,2023,,,,,WUR 2023,,,,,
U0083,2023,,,,,WUR 2023,,,,,
U0085,2023,,,,,WUR 2023,,,,,
U0088,2023,,,,,WUR 2023,,,,,
U0089,2023,,,,,WUR 2023,,,,,
U0090,2023,,,,,WUR 2023,,,,,
U0092,2023,,,,,WUR 2023,,,,,
U0095,2023,,,,,WUR 2023,,,,,
U0099,2023,,,,,WUR 2023,,,,,
U0105,2023,,,,,WUR 2023,,,,,
U0112,2023,,,,,WUR 2023,,,,,
U0113,2023,,,,,WUR 2023,,,,,
U0114,2023,,,,,WUR 2023,,,,,
U0121,2023,,,,,WUR 2023,,,,,
U0122,2023,,,,,WUR 2023,,,,,
U0124,2023,,,,,WUR 2023,,,,,
U0123,2023,,,,,WUR 2023,,,,,
U0129,2023,,,,,WUR 2023,,,,,
U0132,2023,,,,,WUR 2023,,,,,
U0134,2023,,,,,WUR 2023,,,,,
